Player,Nation,Pos,Age,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Shon Weissman,il ISR,"FW,DF",27.0,5.5,49,67,73.1,650,61,31,40,77.5,9,13,69.2,4,5,80.0,0,0.1,0.1,-0.1,2,2,0,0,4,Matches
Triantafyllos Pasaridīs,gr GRE,DF,27.0,5.0,141,172,82.0,2473,1139,55,59,93.2,73,80,91.3,10,28,35.7,0,0.0,0.2,0.0,2,13,1,0,17,Matches
Vincenzo Fiorillo,it ITA,GK,33.0,4.0,53,128,41.4,2126,1792,4,4,100.0,17,17,100.0,32,105,30.5,0,0.0,0.0,0.0,0,3,0,0,0,Matches
Erik Botheim,no NOR,"FW,MF",23.0,3.5,48,65,73.8,653,76,32,41,78.0,12,14,85.7,1,2,50.0,0,0.0,0.1,0.0,0,2,1,0,5,Matches
Jérôme Boateng,de GER,DF,34.0,2.6,106,126,84.1,2322,890,23,28,82.1,64,66,97.0,18,30,60.0,0,0.1,0.1,-0.1,1,10,2,0,9,Matches
Emanuel Vignato,it ITA,"MF,FW",22.0,3.5,90,120,75.0,1419,407,48,57,84.2,29,39,74.4,7,10,70.0,1,0.3,0.1,0.7,5,11,0,0,11,Matches
Iron Gomis,fr FRA,MF,23.0,1.5,62,69,89.9,840,157,38,41,92.7,16,18,88.9,2,2,100.0,0,0.2,0.2,-0.2,3,3,2,1,4,Matches
Trivante Stewart,jm JAM,"FW,MF",23.0,1.1,18,27,66.7,266,20,12,13,92.3,5,8,62.5,1,2,50.0,0,0.1,0.0,-0.1,1,0,0,0,0,Matches
Dylan Bronn,tn TUN,"DF,MF",28.0,0.6,8,12,66.7,116,60,5,6,83.3,3,4,75.0,0,2,0.0,0,0.0,0.0,0.0,0,2,1,0,1,Matches
Andres Sfait,ro ROU,"DF,MF",18.0,0.3,4,6,66.7,70,57,2,2,100.0,2,2,100.0,0,1,0.0,0,0.1,0.0,-0.1,1,1,1,0,1,Matches
Gerardo Fusco,it ITA,FW,18.0,0.2,5,7,71.4,46,1,3,4,75.0,1,1,100.0,0,1,0.0,0,0.0,0.0,0.0,1,0,0,0,0,Matches
Mamadou Coulibaly,sn SEN,DF,24.0,0.0,1,3,33.3,6,1,1,3,33.3,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,0,0,27.3,38.0,12124,15920,76.2,210672,79322,5624,6417,87.6,4851,5890,82.4,1233,2585,47.7,25,22.4,18.6,2.6,310,885,207,74,1119,0
Opponent Total,0,0,26.7,38.0,16368,20097,81.4,288407,99053,7429,8287,89.6,6942,7999,86.8,1630,2820,57.8,54,52.0,44.2,2.0,471,1298,376,104,1658,0
