Player,Nation,Pos,Age,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Matches
Junior Sambia,fr FRA,"DF,MF",26.0,11.5,634,40,183,287,170,18,634,24,5,20.8,12,50.0,308,1573,868,23,20,9,16,12,393,37,Matches
Alessandro Zanoli,it ITA,DF,22.0,10.2,528,21,125,236,173,19,528,24,6,25.0,17,70.8,254,1553,743,27,13,6,8,4,325,45,Matches
Flavius Daniliuc,at AUT,DF,22.0,8.3,486,44,208,218,63,7,486,5,1,20.0,4,80.0,235,1145,561,8,7,0,7,4,282,2,Matches
Jovane Cabral,cv CPV,"MF,FW",25.0,7.5,346,4,43,163,147,24,346,36,21,58.3,13,36.1,229,1569,731,22,10,7,23,14,251,39,Matches
Emil Bohinen,no NOR,MF,24.0,5.9,406,13,101,237,74,4,406,12,5,41.7,7,58.3,208,1122,500,7,8,0,10,5,262,10,Matches
Agustín Martegani,ar ARG,MF,23.0,8.1,371,14,65,201,113,9,371,21,12,57.1,5,23.8,215,1328,678,14,15,3,10,9,239,22,Matches
Simeon Nwankwo,ng NGA,FW,31.0,7.6,219,4,11,115,94,34,219,2,1,50.0,1,50.0,122,411,89,6,3,6,31,19,167,39,Matches
Kostas Manolas,gr GRE,DF,32.0,5.4,354,46,195,154,6,4,354,1,1,100.0,0,0.0,212,1028,470,0,2,0,1,1,246,2,Matches
Marco Pellegrino,0,DF,0.0,6.1,318,46,171,136,12,5,318,2,1,50.0,1,50.0,160,719,369,0,2,0,1,2,200,1,Matches
Shon Weissman,il ISR,"FW,DF",27.0,5.5,118,7,22,51,45,10,118,2,0,0.0,1,50.0,61,178,43,0,1,0,10,5,78,22,Matches
Triantafyllos Pasaridīs,gr GRE,DF,27.0,5.0,219,36,112,101,7,2,219,1,0,0.0,1,100.0,96,411,212,1,2,0,4,0,128,0,Matches
Vincenzo Fiorillo,it ITA,GK,33.0,4.0,141,131,139,2,0,0,141,0,0,0.0,0,0.0,57,290,176,0,0,0,0,0,39,0,Matches
Erik Botheim,no NOR,"FW,MF",23.0,3.5,86,2,11,49,27,7,86,4,1,25.0,2,50.0,47,189,52,3,1,2,3,0,57,9,Matches
Jérôme Boateng,de GER,DF,34.0,2.6,161,31,83,73,6,0,161,0,0,0.0,0,0.0,85,411,234,0,1,0,1,0,101,1,Matches
Emanuel Vignato,it ITA,"MF,FW",22.0,3.5,154,5,31,86,37,4,154,2,1,50.0,0,0.0,86,497,192,5,5,1,8,1,97,14,Matches
Iron Gomis,fr FRA,MF,23.0,1.5,92,3,15,40,37,5,92,3,0,0.0,3,100.0,58,294,87,3,1,0,3,5,67,15,Matches
Trivante Stewart,jm JAM,"FW,MF",23.0,1.1,39,0,2,17,22,6,39,3,2,66.7,1,33.3,13,83,45,2,2,1,3,0,19,6,Matches
Dylan Bronn,tn TUN,"DF,MF",28.0,0.6,20,4,9,9,2,2,20,0,0,0.0,0,0.0,9,36,20,1,0,0,0,0,10,0,Matches
Andres Sfait,ro ROU,"DF,MF",18.0,0.3,9,0,3,2,4,0,9,1,0,0.0,1,100.0,4,27,19,1,0,0,0,0,4,2,Matches
Gerardo Fusco,it ITA,FW,18.0,0.2,9,0,0,6,3,1,9,1,0,0.0,1,100.0,3,18,0,0,0,0,0,0,7,1,Matches
Mamadou Coulibaly,sn SEN,DF,24.0,0.0,3,0,0,1,2,0,3,0,0,0.0,0,0.0,3,3,3,0,0,0,0,0,3,0,Matches
Squad Total,0,0,27.3,38.0,19903,2438,6768,9074,4256,571,19901,536,212,39.6,269,50.2,10347,55274,25773,499,391,115,560,304,12016,1106,0
Opponent Total,0,0,26.7,38.0,24109,2081,6692,11540,6086,1010,24099,585,262,44.8,257,43.9,13485,73698,38077,777,550,177,539,279,16222,1636,0
