Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Triantafyllos Pasaridīs,gr GRE,DF,27.0,8,452.0,57.0,13.2,5.0,5,77.0,3,3,22.0,7,0.5,4.0,11.0,-7.0,-1.39,-0.12,4.5,11.5,-7.0,-1.39,-0.27,Matches
Vincenzo Fiorillo,it ITA,GK,33.0,4,360.0,90.0,10.5,4.0,4,90.0,4,0,0.0,22,0.6,8.0,10.0,-2.0,-0.5,0.88,3.5,9.2,-5.7,-1.43,-0.3,Matches
Erik Botheim,no NOR,"FW,MF",23.0,7,316.0,45.0,9.2,3.5,4,64.0,0,3,21.0,14,0.43,2.0,7.0,-5.0,-1.42,-0.15,1.9,4.5,-2.6,-0.75,0.45,Matches
Jérôme Boateng,de GER,DF,34.0,7,238.0,34.0,7.0,2.6,4,47.0,0,3,17.0,1,0.29,2.0,9.0,-7.0,-2.65,-1.46,1.6,5.0,-3.4,-1.3,-0.15,Matches
Emanuel Vignato,it ITA,"MF,FW",22.0,9,311.0,35.0,9.1,3.5,3,69.0,0,6,18.0,7,0.44,7.0,6.0,1.0,0.29,1.74,4.3,5.8,-1.5,-0.43,0.81,Matches
Iron Gomis,fr FRA,MF,23.0,5,134.0,27.0,3.9,1.5,1,45.0,0,4,22.0,7,0.4,0.0,4.0,-4.0,-2.69,-1.45,1.9,3.4,-1.6,-1.05,0.11,Matches
Trivante Stewart,jm JAM,"FW,MF",23.0,4,100.0,25.0,2.9,1.1,0,0.0,0,4,25.0,6,0.25,2.0,6.0,-4.0,-3.6,-2.38,1.8,4.2,-2.4,-2.14,-1.01,Matches
Dylan Bronn,tn TUN,"DF,MF",28.0,4,52.0,13.0,1.5,0.6,0,0.0,0,4,13.0,13,1.0,0.0,4.0,-4.0,-6.92,-5.72,0.6,2.8,-2.3,-3.84,-2.72,Matches
Andres Sfait,ro ROU,"DF,MF",18.0,2,23.0,12.0,0.7,0.3,0,0.0,0,2,12.0,16,0.5,2.0,0.0,2.0,7.83,9.18,0.8,0.5,0.3,1.3,2.47,Matches
Gerardo Fusco,it ITA,FW,18.0,1,15.0,15.0,0.4,0.2,0,0.0,0,1,15.0,2,0.0,1.0,0.0,1.0,6.0,7.32,0.4,0.0,0.4,2.49,3.67,Matches
Mamadou Coulibaly,sn SEN,DF,24.0,1,3.0,3.0,0.1,0.0,0,0.0,0,1,3.0,1,1.0,0.0,0.0,0.0,0.0,1.29,0.0,0.0,0.0,-0.55,0.62,Matches
Pasquale Allocca,it ITA,GK,18.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Luca Boncori,it ITA,FW,17.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Rocco Di Vico,it ITA,MF,16.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Emanuele Elia,it ITA,DF,18.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Tommaso Ferrari,it ITA,DF,18.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Salvati Gregorio,it ITA,GK,18.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Niccolò Guccione,it ITA,DF,17.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Antonio Iervolino,it ITA,MF,20.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Andrei Motoc,ro ROU,MF,21.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,27.3,38,3420.0,90.0,100.0,38.0,418,80.0,237,180,24.0,281,0.45,32.0,81.0,-49.0,-1.29,0.0,30.3,74.4,-44.1,-1.16,0.0,0
Opponent Total,0,0,26.7,38,3420.0,90.0,100.0,38.0,418,80.0,247,170,21.0,293,2.26,81.0,32.0,49.0,1.29,0.0,74.4,30.3,44.1,1.16,0.0,0
