Player,Nation,Pos,Age,MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,Matches
Lucas Beltrán,ar ARG,"FW,MF",22.0,32,21,1692.0,18.8,6.0,2.0,8.0,5.0,1.0,1.0,6.0,0.0,3.8,3.0,1.5,4.5,12.0,49.0,113.0,0.32,0.11,0.43,0.27,0.37,0.2,0.08,0.28,0.16,0.24,Matches
Jonathan Ikone,fr FRA,FW,25.0,28,18,1682.0,18.7,3.0,1.0,4.0,3.0,0.0,0.0,5.0,0.0,4.6,4.6,2.0,6.6,51.0,58.0,154.0,0.16,0.05,0.21,0.16,0.21,0.25,0.1,0.35,0.25,0.35,Matches
Rolando Mandragora,it ITA,MF,26.0,33,16,1588.0,17.6,3.0,3.0,6.0,3.0,0.0,0.0,5.0,0.0,3.5,3.5,1.6,5.2,7.0,93.0,32.0,0.17,0.17,0.34,0.17,0.34,0.2,0.09,0.29,0.2,0.29,Matches
Fabiano Parisi,it ITA,DF,22.0,21,16,1454.0,16.2,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.9,0.9,2.4,3.3,50.0,78.0,64.0,0.0,0.06,0.06,0.0,0.06,0.06,0.15,0.2,0.06,0.2,Matches
M'Bala Nzola,ao ANG,FW,26.0,33,15,1552.0,17.2,3.0,3.0,6.0,2.0,1.0,1.0,2.0,0.0,4.5,3.7,1.6,5.4,21.0,29.0,143.0,0.17,0.17,0.35,0.12,0.29,0.26,0.09,0.36,0.22,0.31,Matches
Riccardo Sottil,it ITA,FW,24.0,22,13,1103.0,12.3,2.0,3.0,5.0,2.0,0.0,0.0,1.0,0.0,2.6,2.6,2.5,5.1,66.0,33.0,139.0,0.16,0.24,0.41,0.16,0.41,0.21,0.2,0.41,0.21,0.41,Matches
Christian Kouamé,ci CIV,FW,25.0,23,11,1089.0,12.1,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1.9,1.9,1.8,3.7,12.0,41.0,110.0,0.17,0.08,0.25,0.17,0.25,0.16,0.15,0.31,0.16,0.31,Matches
Andrea Belotti,it ITA,FW,29.0,15,11,949.0,10.5,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.7,3.7,0.7,4.4,10.0,15.0,60.0,0.28,0.0,0.28,0.28,0.28,0.35,0.07,0.41,0.35,0.41,Matches
Antonín Barák,cz CZE,"MF,FW",28.0,21,8,808.0,9.0,2.0,3.0,5.0,2.0,0.0,0.0,2.0,0.0,1.5,1.5,2.2,3.8,17.0,33.0,64.0,0.22,0.33,0.56,0.22,0.56,0.17,0.25,0.42,0.17,0.42,Matches
Josip Brekalo,hr CRO,FW,25.0,11,8,652.0,7.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4,0.4,0.3,0.7,14.0,25.0,69.0,0.14,0.0,0.14,0.14,0.14,0.06,0.04,0.1,0.06,0.1,Matches
Maxime Lopez,fr FRA,MF,25.0,19,7,800.0,8.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.6,0.8,14.0,48.0,11.0,0.0,0.0,0.0,0.0,0.0,0.02,0.06,0.08,0.02,0.08,Matches
Dodô,br BRA,DF,24.0,9,7,523.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.8,0.9,20.0,39.0,21.0,0.0,0.0,0.0,0.0,0.0,0.01,0.13,0.15,0.01,0.15,Matches
Gaetano Castrovilli,it ITA,"FW,MF",26.0,6,5,367.0,4.1,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.3,0.3,0.6,0.9,14.0,12.0,25.0,0.25,0.49,0.74,0.25,0.74,0.08,0.15,0.23,0.08,0.23,Matches
Davide Faraoni,it ITA,DF,31.0,8,4,392.0,4.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.4,0.5,7.0,17.0,16.0,0.0,0.23,0.23,0.0,0.23,0.02,0.08,0.11,0.02,0.11,Matches
Oliver Christensen,dk DEN,GK,24.0,4,4,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Tommaso Martinelli,it ITA,GK,17.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Gino Infantino,ar ARG,MF,20.0,6,0,96.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.05,0.02,0.05,Matches
Yerry Mina,co COL,"DF,MF",28.0,4,0,44.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.12,Matches
Pietro Comuzzo,it ITA,"DF,FW",18.0,4,0,43.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Lorenzo Amatucci,it ITA,MF,19.0,2,0,22.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches
Sofyan Amrabat,ma MAR,MF,26.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Christian Biagetti,it ITA,DF,19.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Christian Dalle Mura,it ITA,DF,21.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Maat Daniel Caprini,it ITA,FW,17.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Niccolò Fortini,it ITA,MF,17.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Luka Jović,rs SRB,FW,25.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Aleksandr Kokorin,ru RUS,"FW,MF",32.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Niccolò Pierozzi,it ITA,DF,21.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Abdelhamid Sabiri,ma MAR,MF,26.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Fallou Sene,sn SEN,FW,18.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Tommaso Vannucchi,it ITA,GK,16.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,27.0,38,418,3420.0,38.0,60.0,41.0,101.0,56.0,4.0,8.0,80.0,0.0,51.7,45.4,35.3,80.7,621.0,1656.0,1640.0,1.58,1.08,2.66,1.47,2.55,1.36,0.93,2.29,1.19,2.12,0
Opponent Total,0,0,26.4,38,418,3420.0,38.0,46.0,29.0,75.0,38.0,8.0,9.0,80.0,3.0,48.2,41.1,30.9,72.1,444.0,989.0,977.0,1.21,0.76,1.97,1.0,1.76,1.27,0.81,2.08,1.08,1.9,0
