Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Carlos Isaac,es ESP,"DF,MF",26-052,32,1939.0,61.0,51.3,21.5,22,76.0,11,10,27.0,3,1.25,21.0,28.0,-7.0,-0.32,-0.37,25.6,24.6,1.0,0.05,0.02,Matches
Dani Escriche,es ESP,FW,26-089,33,1882.0,57.0,49.8,20.9,22,73.0,4,11,25.0,3,1.27,21.0,29.0,-8.0,-0.38,-0.48,21.6,25.2,-3.6,-0.17,-0.41,Matches
Álvaro Rodríguez,es ESP,DF,29-335,30,1789.0,60.0,47.3,19.9,21,74.0,12,9,26.0,6,1.27,25.0,27.0,-2.0,-0.1,0.08,25.1,24.3,0.8,0.04,0.01,Matches
Jonathan Silva,ar ARG,DF,29-358,29,1659.0,57.0,43.9,18.4,19,79.0,8,10,17.0,9,1.03,21.0,28.0,-7.0,-0.38,-0.42,19.7,24.1,-4.4,-0.24,-0.49,Matches
Higinio Marín,es ESP,FW,30-246,31,1342.0,43.0,35.5,14.9,16,62.0,1,15,24.0,3,1.19,19.0,16.0,3.0,0.2,0.53,22.3,15.3,7.0,0.47,0.67,Matches
Tomáš Vaclík,cz CZE,GK,35-084,12,1080.0,90.0,28.6,12.0,12,90.0,12,0,0.0,4,1.5,15.0,14.0,1.0,0.08,0.32,15.3,15.6,-0.3,-0.02,-0.08,Matches
Juan Antonio Ros,es ESP,DF,28-098,22,1095.0,50.0,29.0,12.2,11,72.0,4,11,28.0,13,1.32,15.0,12.0,3.0,0.25,0.55,18.3,12.5,5.8,0.47,0.62,Matches
Kaiky,br BRA,DF,20-161,12,941.0,78.0,24.9,10.5,10,89.0,8,2,25.0,2,1.42,13.0,12.0,1.0,0.1,0.32,9.5,14.7,-5.2,-0.5,-0.71,Matches
Fidel,es ESP,"MF,FW",34-238,14,751.0,54.0,19.9,8.3,8,78.0,3,6,22.0,2,1.5,11.0,9.0,2.0,0.24,0.48,12.6,11.9,0.7,0.08,0.06,Matches
Rai Marchán,es ESP,MF,30-315,15,569.0,38.0,15.1,6.3,6,77.0,3,9,12.0,2,1.53,7.0,7.0,0.0,0.0,0.17,7.7,8.2,-0.4,-0.07,-0.12,Matches
Altube,es ESP,GK,24-120,5,450.0,90.0,11.9,5.0,5,90.0,5,0,0.0,37,1.4,6.0,8.0,-2.0,-0.4,-0.29,5.2,6.0,-0.8,-0.17,-0.23,Matches
Antonio Pacheco,es ESP,MF,22-170,27,604.0,22.0,16.0,6.7,3,72.0,0,24,16.0,13,1.15,10.0,7.0,3.0,0.45,0.7,12.1,8.3,3.8,0.57,0.63,Matches
Toni Datković,hr CRO,DF,30-228,8,320.0,40.0,8.5,3.6,3,80.0,2,5,16.0,7,1.75,8.0,10.0,-2.0,-0.56,-0.46,5.4,6.3,-1.0,-0.27,-0.33,Matches
Samuel Shashoua,eng ENG,"FW,MF",25-039,17,254.0,15.0,6.7,2.8,1,59.0,0,16,12.0,19,0.94,3.0,2.0,1.0,0.35,0.53,5.3,3.1,2.3,0.81,0.83,Matches
Pedro Benito,es ESP,FW,24-086,7,57.0,8.0,1.5,0.6,0,0.0,0,7,8.0,17,0.43,1.0,1.0,0.0,0.0,0.15,2.2,1.2,1.0,1.59,1.58,Matches
Jovanny Bolívar,ve VEN,FW,22-188,1,45.0,45.0,1.2,0.5,0,0.0,0,1,45.0,3,1.0,1.0,0.0,1.0,2.0,2.17,0.9,0.3,0.6,1.19,1.17,Matches
Javi Vargas,es ESP,MF,23-107,1,1.0,1.0,0.0,0.0,0,0.0,0,1,1.0,3,0.0,0.0,0.0,0.0,0.0,0.14,0.1,0.0,0.1,8.84,8.81,Matches
Sergi Maestre,es ESP,MF,33-216,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Marcos Moreno,es ESP,FW,20-128,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Luis Roldán,es ESP,MF,21-096,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,28.7,42,3780.0,90.0,100.0,42.0,462,81.0,271,190,20.0,196,1.21,50.0,56.0,-6.0,-0.14,0.0,53.1,51.6,1.5,0.04,0.0,0
Opponent Total,0,0,27.7,42,3780.0,90.0,100.0,42.0,462,81.0,258,202,21.0,251,1.43,56.0,50.0,6.0,0.14,0.0,51.6,53.1,-1.5,-0.04,0.0,0
