Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Azor Matusiwa,nl NED,MF,25.0,16,1385.0,87.0,45.3,15.4,16,87.0,13,0,0.0,0,1.56,22.0,23.0,-1.0,-0.06,0.15,19.5,18.4,1.1,0.07,0.23,Matches
Reda Khadra,de GER,"FW,MF",22.0,29,1368.0,47.0,44.7,15.2,14,79.0,4,15,17.0,5,1.31,16.0,23.0,-7.0,-0.46,-0.57,19.1,24.2,-5.0,-0.33,-0.5,Matches
Amir Richardson,ma MAR,MF,21.0,28,1352.0,48.0,44.2,15.0,14,74.0,2,14,22.0,3,1.21,14.0,23.0,-9.0,-0.6,-0.81,15.2,21.3,-6.1,-0.4,-0.63,Matches
Sergio Akieme,es ESP,DF,25.0,13,818.0,63.0,26.7,9.1,8,82.0,3,5,33.0,2,1.08,10.0,7.0,3.0,0.33,0.65,10.6,12.4,-1.9,-0.2,-0.2,Matches
Valentin Atangana Edoa,fr FRA,MF,17.0,15,555.0,37.0,18.1,6.2,7,61.0,0,8,16.0,3,1.47,9.0,6.0,3.0,0.49,0.77,9.0,8.1,0.9,0.14,0.24,Matches
Josh Wilson-Esbrand,eng ENG,"DF,MF",20.0,11,461.0,42.0,15.1,5.1,5,72.0,0,6,17.0,0,1.64,7.0,5.0,2.0,0.39,0.63,5.4,5.8,-0.4,-0.07,-0.02,Matches
Amadou Koné,ml MLI,MF,18.0,16,475.0,30.0,15.5,5.3,4,73.0,2,12,15.0,4,1.81,7.0,6.0,1.0,0.19,0.4,8.4,9.3,-0.8,-0.16,-0.12,Matches
Therence Koudou,fr FRA,DF,18.0,9,314.0,35.0,10.3,3.5,3,65.0,0,6,20.0,5,0.56,4.0,6.0,-2.0,-0.57,-0.47,5.1,6.9,-1.7,-0.5,-0.49,Matches
Benjamin Stambouli,fr FRA,MF,32.0,7,286.0,41.0,9.3,3.2,3,65.0,0,4,23.0,3,0.86,3.0,5.0,-2.0,-0.63,-0.53,3.4,4.9,-1.5,-0.47,-0.46,Matches
Abdoul Koné,fr FRA,DF,18.0,3,193.0,64.0,6.3,2.1,3,64.0,0,0,0.0,0,2.33,3.0,1.0,2.0,0.93,1.15,2.3,3.0,-0.7,-0.33,-0.3,Matches
Amine Salama,fr FRA,FW,23.0,11,313.0,28.0,10.2,3.5,2,62.0,0,9,21.0,7,1.18,2.0,3.0,-1.0,-0.29,-0.16,4.0,3.5,0.4,0.12,0.2,Matches
Mamadou Diakhon,fr FRA,"FW,MF",17.0,11,209.0,19.0,6.8,2.3,1,56.0,0,10,15.0,20,0.91,3.0,6.0,-3.0,-1.29,-1.23,3.4,4.6,-1.2,-0.52,-0.5,Matches
Maxime Busi,be BEL,"FW,DF",23.0,5,162.0,32.0,5.3,1.8,1,90.0,1,4,18.0,3,2.6,3.0,1.0,2.0,1.11,1.33,2.8,3.4,-0.6,-0.34,-0.3,Matches
Ibrahim Diakité,gn GUI,DF,19.0,5,109.0,22.0,3.6,1.2,1,85.0,0,4,6.0,5,1.4,1.0,3.0,-2.0,-1.65,-1.56,2.0,1.8,0.2,0.15,0.21,Matches
Adama Bojang,gm GAM,FW,19.0,9,83.0,9.0,2.7,0.9,0,0.0,0,9,9.0,12,0.89,2.0,4.0,-2.0,-2.17,-2.08,3.8,2.3,1.6,1.72,1.83,Matches
Yaya Kader Fofana,ml MLI,"MF,DF",19.0,4,32.0,8.0,1.0,0.4,0,0.0,0,4,8.0,5,0.75,1.0,3.0,-2.0,-5.63,-5.54,1.9,1.3,0.6,1.71,1.79,Matches
Christ Mbondi,fr FRA,FW,18.0,1,2.0,2.0,0.1,0.0,0,0.0,0,1,2.0,0,1.0,0.0,0.0,0.0,0.0,0.15,0.1,0.0,0.1,4.4,4.46,Matches
Kamory Doumbia,ml MLI,MF,20.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Fallou Fall,sn SEN,DF,19.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Check Keita,fr FRA,DF,20.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Samuel Koeberlé,fr FRA,MF,18.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Alexandre Olliero,fr FRA,GK,27.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ike Orazi,ie IRL,FW,16.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Killian Prouchet,fr FRA,DF,18.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Nhoa Sangui,fr FRA,DF,17.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Arthur Tchaptchet,fr FRA,DF,17.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,25.9,34,3060.0,90.0,100.0,34.0,374,82.0,217,155,18.0,151,1.38,42.0,47.0,-5.0,-0.15,0.0,44.5,46.4,-1.9,-0.06,0.0,0
Opponent Total,0,0,25.7,34,3060.0,90.0,100.0,34.0,374,82.0,229,145,18.0,158,1.38,47.0,42.0,5.0,0.15,0.0,46.4,44.5,1.9,0.06,0.0,0
