Player,Nation,Pos,Age,MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,Matches
Azor Matusiwa,nl NED,MF,25.0,16,16,1385.0,15.4,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.7,0.7,0.7,1.3,12.0,78.0,12.0,0.06,0.0,0.06,0.06,0.06,0.04,0.04,0.09,0.04,0.09,Matches
Reda Khadra,de GER,"FW,MF",22.0,29,14,1368.0,15.2,1.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,1.8,1.8,3.5,5.4,35.0,40.0,110.0,0.07,0.2,0.26,0.07,0.26,0.12,0.23,0.35,0.12,0.35,Matches
Amir Richardson,ma MAR,MF,21.0,28,14,1352.0,15.0,3.0,1.0,4.0,3.0,0.0,0.0,4.0,0.0,1.6,1.6,1.1,2.8,28.0,72.0,40.0,0.2,0.07,0.27,0.2,0.27,0.11,0.08,0.18,0.11,0.18,Matches
Sergio Akieme,es ESP,DF,25.0,13,8,818.0,9.1,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.4,1.4,0.4,1.8,20.0,20.0,34.0,0.22,0.0,0.22,0.22,0.22,0.16,0.04,0.2,0.16,0.2,Matches
Valentin Atangana Edoa,fr FRA,MF,17.0,15,7,555.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.1,0.6,10.0,21.0,17.0,0.0,0.0,0.0,0.0,0.0,0.08,0.02,0.1,0.08,0.1,Matches
Josh Wilson-Esbrand,eng ENG,"DF,MF",20.0,11,5,461.0,5.1,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.1,0.1,1.0,1.1,11.0,19.0,20.0,0.2,0.2,0.39,0.2,0.39,0.03,0.19,0.21,0.03,0.21,Matches
Amadou Koné,ml MLI,MF,18.0,16,4,475.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.3,0.3,0.2,0.4,2.0,28.0,2.0,0.0,0.0,0.0,0.0,0.0,0.05,0.03,0.08,0.05,0.08,Matches
Therence Koudou,fr FRA,DF,18.0,9,3,314.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.3,0.3,8.0,14.0,21.0,0.0,0.0,0.0,0.0,0.0,0.02,0.07,0.09,0.02,0.09,Matches
Benjamin Stambouli,fr FRA,MF,32.0,7,3,286.0,3.2,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.1,0.1,0.1,0.2,2.0,8.0,2.0,0.0,0.31,0.31,0.0,0.31,0.02,0.03,0.05,0.02,0.05,Matches
Abdoul Koné,fr FRA,DF,18.0,3,3,193.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7,0.7,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,Matches
Amine Salama,fr FRA,FW,23.0,11,2,313.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.2,1.0,10.0,7.0,33.0,0.0,0.0,0.0,0.0,0.0,0.21,0.07,0.27,0.21,0.27,Matches
Mamadou Diakhon,fr FRA,"FW,MF",17.0,11,1,209.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,11.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.01,0.1,0.11,0.01,0.11,Matches
Maxime Busi,be BEL,"FW,DF",23.0,5,1,162.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.2,0.4,3.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.1,0.11,0.21,0.1,0.21,Matches
Ibrahim Diakité,gn GUI,DF,19.0,5,1,109.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,7.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.0,0.16,Matches
Adama Bojang,gm GAM,FW,19.0,9,0,83.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.3,1.3,0.0,1.3,2.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,1.38,0.05,1.43,1.38,1.43,Matches
Yaya Kader Fofana,ml MLI,"MF,DF",19.0,4,0,32.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.23,0.23,0.23,Matches
Christ Mbondi,fr FRA,FW,18.0,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Kamory Doumbia,ml MLI,MF,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Fallou Fall,sn SEN,DF,19.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Check Keita,fr FRA,DF,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Samuel Koeberlé,fr FRA,MF,18.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Alexandre Olliero,fr FRA,GK,27.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ike Orazi,ie IRL,FW,16.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Killian Prouchet,fr FRA,DF,18.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Nhoa Sangui,fr FRA,DF,17.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Arthur Tchaptchet,fr FRA,DF,17.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,25.9,34,374,3060.0,34.0,40.0,28.0,68.0,37.0,3.0,4.0,70.0,3.0,44.5,41.3,33.3,74.6,625.0,1425.0,1410.0,1.18,0.82,2.0,1.09,1.91,1.31,0.98,2.29,1.22,2.19,0
Opponent Total,0,0,25.7,34,374,3060.0,34.0,46.0,30.0,76.0,40.0,6.0,7.0,57.0,1.0,46.4,40.9,32.0,73.0,608.0,1410.0,1394.0,1.35,0.88,2.24,1.18,2.06,1.36,0.94,2.31,1.2,2.15,0
