Player,Nation,Pos,Age,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Ramon,br BRA,DF,23-100,5.0,146,216,67.6,2511,881,79,98,80.6,49,73,67.1,18,33,54.5,2,1.1,0.4,0.9,10,12,9,7,12,Matches
Gastón Valles,uy URU,"FW,MF",23-042,3.8,37,70,52.9,530,168,22,33,66.7,14,27,51.9,0,5,0.0,1,0.5,0.4,0.5,7,4,3,1,7,Matches
José Carlos Lazo,es ESP,"MF,FW",28-126,3.6,86,134,64.2,1433,472,44,50,88.0,28,37,75.7,11,30,36.7,0,0.6,1.0,-0.6,9,7,1,1,9,Matches
Antoniu,es ESP,"MF,DF",21-290,2.7,43,65,66.2,545,179,30,37,81.1,9,15,60.0,1,3,33.3,0,0.1,0.1,-0.1,3,3,2,2,4,Matches
Ian Forns,es ESP,DF,20-137,1.3,41,55,74.5,650,346,22,27,81.5,14,17,82.4,4,7,57.1,0,0.0,0.0,0.0,0,2,0,0,1,Matches
Omar Sadik,ma MAR,FW,20-091,1.3,7,19,36.8,124,10,3,7,42.9,3,7,42.9,1,2,50.0,0,0.0,0.0,0.0,0,0,0,0,1,Matches
Rubén,es ESP,"DF,FW",23-138,1.4,41,51,80.4,617,175,24,25,96.0,12,19,63.2,3,4,75.0,0,0.0,0.0,0.0,0,2,1,0,3,Matches
Rafael Bauza,es ESP,MF,19-143,1.0,22,29,75.9,307,69,12,14,85.7,8,11,72.7,1,3,33.3,0,0.1,0.0,-0.1,1,1,1,0,1,Matches
Landry Dimata,be BEL,"FW,MF",26-294,0.5,7,9,77.8,75,18,4,5,80.0,2,2,100.0,0,0,0.0,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Kenneth,es ESP,MF,23-126,0.1,10,17,58.8,120,32,6,8,75.0,2,2,100.0,0,2,0.0,0,0.1,0.1,-0.1,1,0,1,1,0,Matches
Roger Martínez,es ESP,DF,20-077,0.1,2,3,66.7,35,3,0,1,0.0,2,2,100.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,0,0,28.2,42.0,15595,19904,78.4,284064,107319,6597,7530,87.6,7005,8237,85.0,1683,3186,52.8,38,37.7,39.8,0.3,369,1289,342,136,1612,0
Opponent Total,0,0,27.7,42.0,14414,18598,77.5,265858,100493,6115,6998,87.4,6273,7344,85.4,1660,3201,51.9,28,29.1,29.9,-1.1,341,1052,269,90,1352,0
