Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Fernando Calero,es ESP,DF,28-281,23,1791.0,78.0,47.4,19.9,21,84.0,14,2,14.0,10,1.69,34.0,20.0,14.0,0.7,0.48,29.6,19.7,9.9,0.5,0.27,Matches
Keidi Bare,al ALB,MF,26-298,35,1932.0,55.0,51.1,21.5,20,78.0,9,15,24.0,0,1.63,25.0,16.0,9.0,0.42,-0.07,25.2,21.6,3.7,0.17,-0.38,Matches
José Gragera,es ESP,MF,23-204,30,1807.0,60.0,47.8,20.1,20,83.0,13,10,14.0,8,1.64,21.0,14.0,7.0,0.35,-0.2,21.8,18.4,3.5,0.17,-0.36,Matches
Pol Lozano,es ESP,MF,24-259,22,1530.0,70.0,40.5,17.0,18,78.0,9,4,31.0,7,1.64,29.0,20.0,9.0,0.53,0.13,24.9,19.5,5.4,0.32,-0.07,Matches
Nico Ribaudo,es ESP,"MF,FW",23-071,22,1330.0,60.0,35.2,14.8,16,72.0,1,6,31.0,1,1.68,23.0,12.0,11.0,0.74,0.45,23.5,16.5,7.0,0.47,0.18,Matches
Edu Expósito,es ESP,MF,27-325,21,1138.0,54.0,30.1,12.6,15,69.0,3,6,16.0,3,1.52,22.0,12.0,10.0,0.79,0.48,20.4,9.9,10.6,0.83,0.68,Matches
Joan García,es ESP,GK,23-048,14,1260.0,90.0,33.3,14.0,14,90.0,14,0,0.0,28,1.53,13.0,7.0,6.0,0.43,-0.04,14.6,9.5,5.1,0.36,0.01,Matches
Víctor Ruiz,es ESP,DF,35-148,15,936.0,62.0,24.8,10.4,11,78.0,7,4,19.0,12,1.67,13.0,11.0,2.0,0.19,-0.35,13.8,7.4,6.4,0.61,0.34,Matches
Óscar Gil,es ESP,DF,27-056,19,821.0,43.0,21.7,9.1,9,77.0,5,10,13.0,21,1.62,12.0,11.0,1.0,0.11,-0.44,9.4,13.4,-4.0,-0.44,-1.02,Matches
Salvi,es ESP,"MF,FW",33-083,24,850.0,35.0,22.5,9.4,6,61.0,0,18,27.0,11,1.59,15.0,8.0,7.0,0.74,0.37,14.6,8.5,6.2,0.63,0.36,Matches
Keita Baldé,sn SEN,"FW,MF",29-105,21,465.0,22.0,12.3,5.2,3,64.0,0,18,15.0,9,1.45,9.0,3.0,6.0,1.16,0.81,7.0,4.7,2.4,0.46,0.11,Matches
Ramon,br BRA,DF,23-100,13,448.0,34.0,11.9,5.0,3,65.0,1,10,25.0,5,1.54,14.0,11.0,3.0,0.6,0.17,10.5,6.7,3.7,0.75,0.44,Matches
Gastón Valles,uy URU,"FW,MF",23-042,12,341.0,28.0,9.0,3.8,3,68.0,0,9,15.0,2,1.57,5.0,2.0,3.0,0.79,0.37,4.9,2.7,2.2,0.57,0.24,Matches
José Carlos Lazo,es ESP,"MF,FW",28-126,15,324.0,22.0,8.6,3.6,3,55.0,0,12,13.0,18,1.73,7.0,0.0,7.0,1.94,1.63,6.2,4.0,2.2,0.61,0.27,Matches
Antoniu,es ESP,"MF,DF",21-290,6,241.0,40.0,6.4,2.7,2,54.0,0,4,33.0,8,2.0,3.0,1.0,2.0,0.75,0.31,2.0,2.2,-0.2,-0.08,-0.47,Matches
Ian Forns,es ESP,DF,20-137,2,120.0,60.0,3.2,1.3,2,60.0,0,0,0.0,6,1.5,1.0,3.0,-2.0,-1.5,-2.02,0.7,1.7,-1.0,-0.73,-1.13,Matches
Omar Sadik,ma MAR,FW,20-091,2,120.0,60.0,3.2,1.3,2,60.0,0,0,0.0,11,1.5,1.0,3.0,-2.0,-1.5,-2.02,0.7,1.7,-1.0,-0.73,-1.13,Matches
Rubén,es ESP,"DF,FW",23-138,5,125.0,25.0,3.3,1.4,1,26.0,0,4,25.0,9,2.4,3.0,0.0,3.0,2.16,1.77,1.7,1.1,0.6,0.44,0.09,Matches
Rafael Bauza,es ESP,MF,19-143,3,89.0,30.0,2.4,1.0,1,45.0,0,2,22.0,3,2.2,0.0,0.0,0.0,0.0,-0.46,0.4,0.9,-0.5,-0.5,-0.88,Matches
Landry Dimata,be BEL,"FW,MF",26-294,2,43.0,22.0,1.1,0.5,0,0.0,0,2,22.0,0,2.0,0.0,1.0,-1.0,-2.09,-2.57,0.4,1.0,-0.6,-1.21,-1.59,Matches
Kenneth,es ESP,MF,23-126,1,12.0,12.0,0.3,0.1,0,0.0,0,1,12.0,3,1.0,1.0,1.0,0.0,0.0,-0.45,1.2,0.2,1.0,6.85,6.52,Matches
Roger Martínez,es ESP,DF,20-077,1,9.0,9.0,0.2,0.1,0,0.0,0,1,9.0,14,1.0,0.0,1.0,-1.0,-10.0,-10.48,0.0,0.2,-0.2,-1.85,-2.22,Matches
Català,es ESP,DF,19-310,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Fortuño,es ESP,GK,22-260,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ángel Gómez,es ESP,DF,21-153,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Javier Hernández,es ESP,MF,20-143,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Marc Jurado,es ESP,DF,20-069,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Joan Puig,es ESP,DF,21-218,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Llorenç Serred,es ESP,GK,18-291,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Nabil Touaizi,ma MAR,FW,23-141,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Iker Venteo,es ESP,GK,21-058,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,28.2,42,3780.0,90.0,100.0,42.0,462,81.0,267,192,22.0,287,1.64,59.0,40.0,19.0,0.45,0.0,55.0,39.9,15.1,0.36,0.0,0
Opponent Total,0,0,27.7,42,3780.0,90.0,100.0,42.0,462,81.0,267,194,16.0,265,0.93,40.0,59.0,-19.0,-0.45,0.0,39.9,55.0,-15.1,-0.36,0.0,0
