Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Carlos Izquierdoz,ar ARG,DF,35-231,23,1744.0,76.0,46.1,19.4,18,90.0,17,5,25.0,12,1.61,28.0,24.0,4.0,0.21,-0.01,22.4,23.5,-1.1,-0.06,-0.04,Matches
Cristian Rivera,es ESP,MF,26-348,28,1392.0,50.0,36.8,15.5,15,73.0,3,13,23.0,7,1.5,15.0,18.0,-3.0,-0.19,-0.65,17.0,20.2,-3.1,-0.2,-0.27,Matches
Guillermo Rosas,es ESP,"DF,MF",24-035,29,1574.0,54.0,41.6,17.5,14,84.0,11,15,27.0,8,1.42,21.0,16.0,5.0,0.29,0.12,18.9,17.7,1.2,0.07,0.18,Matches
Fran Villalba,es ESP,"MF,FW",26-041,31,1370.0,44.0,36.2,15.2,14,72.0,3,17,21.0,9,1.29,17.0,19.0,-2.0,-0.13,-0.54,17.4,17.9,-0.5,-0.03,0.01,Matches
Roque Mesa,es ESP,MF,35-014,30,1288.0,43.0,34.1,14.3,14,69.0,3,16,20.0,6,1.53,18.0,12.0,6.0,0.42,0.31,15.4,14.5,0.9,0.06,0.14,Matches
Diego Sánchez,es ESP,DF,20-339,16,1201.0,75.0,31.8,13.3,13,88.0,12,3,19.0,25,1.56,15.0,12.0,3.0,0.22,0.02,13.2,15.0,-1.8,-0.13,-0.14,Matches
Nacho Martin,es ESP,MF,22-094,17,995.0,59.0,26.3,11.1,13,72.0,3,4,15.0,16,1.71,15.0,11.0,4.0,0.36,0.2,10.9,10.8,0.2,0.02,0.07,Matches
Víctor Campuzano,es ESP,FW,27-021,19,868.0,46.0,23.0,9.6,11,67.0,1,8,17.0,1,1.71,16.0,5.0,11.0,1.14,1.2,12.0,10.3,1.6,0.17,0.27,Matches
Pablo García,es ESP,"DF,MF",24-016,18,853.0,47.0,22.6,9.5,10,74.0,2,8,15.0,21,1.84,11.0,11.0,0.0,0.0,-0.28,7.6,7.8,-0.1,-0.01,0.03,Matches
Mario González,es ESP,FW,28-117,18,849.0,47.0,22.5,9.4,8,74.0,2,10,26.0,1,1.3,11.0,15.0,-4.0,-0.42,-0.82,10.2,11.9,-1.8,-0.19,-0.2,Matches
Jonathan Varane,fr FRA,MF,22-286,22,714.0,32.0,18.9,7.9,5,65.0,1,17,23.0,18,1.57,6.0,9.0,-3.0,-0.38,-0.73,8.1,7.7,0.4,0.04,0.1,Matches
Christian Joel,cu CUB,GK,24-348,5,372.0,74.0,9.8,4.1,4,90.0,4,1,12.0,34,1.4,4.0,3.0,1.0,0.24,0.03,4.4,4.2,0.2,0.04,0.08,Matches
Dani Queipo,es ESP,"MF,DF",22-172,26,640.0,25.0,16.9,7.1,3,60.0,0,23,20.0,9,1.73,14.0,8.0,6.0,0.84,0.76,10.2,9.2,0.9,0.13,0.2,Matches
Enol Coto,es ESP,DF,23-090,2,124.0,62.0,3.3,1.4,1,90.0,1,1,34.0,10,0.5,2.0,3.0,-1.0,-0.73,-0.97,1.5,2.2,-0.7,-0.5,-0.48,Matches
Esteban Lozano,mx MEX,"FW,MF",21-103,8,116.0,15.0,3.1,1.3,0,0.0,0,8,15.0,5,1.25,1.0,1.0,0.0,0.0,-0.22,1.9,1.0,0.8,0.66,0.71,Matches
Alejandro Lozano,0,MF,0,6,73.0,12.0,1.9,0.8,0,0.0,0,6,12.0,12,0.67,0.0,1.0,-1.0,-1.23,-1.48,0.5,0.6,0.0,-0.03,0.0,Matches
Ignacio Jeraldino,cl CHI,MF,28-198,3,33.0,11.0,0.9,0.4,0,0.0,0,3,11.0,13,1.0,0.0,0.0,0.0,0.0,-0.22,0.1,1.3,-1.2,-3.11,-3.1,Matches
Jorge Zarfino,uy URU,"FW,MF",32-257,3,30.0,10.0,0.8,0.3,0,0.0,0,3,10.0,4,2.0,0.0,0.0,0.0,0.0,-0.22,0.6,0.2,0.4,1.29,1.34,Matches
Jordan Carrillo,mx MEX,MF,22-204,1,9.0,9.0,0.2,0.1,0,0.0,0,1,9.0,12,1.0,0.0,0.0,0.0,0.0,-0.21,0.5,0.0,0.4,4.35,4.4,Matches
Cristian Acerete,0,FW,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Axel Bamba,fr FRA,DF,24-351,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Florentin Bloch,fr FRA,GK,24-140,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Óscar Castro,es ESP,MF,23-001,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Marcos Fernández,es ESP,FW,18-364,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Tomás Fuentes,ar ARG,MF,21-172,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Yann Kembo Diantela,fr FRA,MF,22-093,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Pierre Mbemba,fr FRA,MF,20-071,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Borja Montes,es ESP,DF,19-145,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Alex Oyon,es ESP,FW,21-150,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,28.0,42,3780.0,90.0,100.0,42.0,462,80.0,255,206,21.0,280,1.55,51.0,42.0,9.0,0.21,0.0,43.7,45.2,-1.5,-0.04,0.0,0
Opponent Total,0,0,27.5,42,3780.0,90.0,100.0,42.0,462,80.0,269,195,21.0,251,1.19,42.0,51.0,-9.0,-0.21,0.0,45.2,43.7,1.5,0.04,0.0,0
