D a t e,T i m e,C o m p,R o u n d,D a y,V e n u e,R e s u l t,G F,G A,O p p o n e n t,x G,x G A,P o s s,A t t e n d a n c e,C a p t a i n,F o r m a t i o n,R e f e r e e,M a t c h   R e p o r t,N o t e s
2023-12-16,18:30,La Liga,Matchweek 17,Sat,Home,L,0,3,Getafe,1.0,2.4,57,30005.0,Ivan Rakitić,5-3-2,Juan Pulido,Match Report,0.0
2023-12-19,21:30,La Liga,Matchweek 18,Tue,Away,W,3,0,Granada,0.5,0.9,48,16534.0,Sergio Ramos,3-5-2,Mateo Busquets,Match Report,0.0
2023-12-23,16:15,La Liga,Matchweek 4,Sat,Away,L,0,1,Atlético Madrid,0.3,0.9,50,64308.0,Ivan Rakitić,3-5-2,César Soto,Match Report,0.0
2024-01-04,19:15,La Liga,Matchweek 19,Thu,Home,L,0,2,Athletic Club,0.7,1.3,61,28366.0,Sergio Ramos,5-3-2,José Sánchez,Match Report,0.0
2024-01-07,16:00,Copa del Rey,Round of 32,Sun,Away,W,2,1,Racing Ferrol,0.0,0.0,58,11011.0,Sergio Ramos,4-4-2,Guillermo Cuadra,Match Report,0.0
2024-01-12,21:00,La Liga,Matchweek 20,Fri,Home,L,2,3,Alavés,2.2,2.0,68,34225.0,Jesús Navas,4-4-2,Alejandro Hernández,Match Report,0.0
2024-01-16,20:00,Copa del Rey,Round of 16,Tue,Away,W,3,1,Getafe,0.0,0.0,34,12581.0,Sergio Ramos,3-5-2,Alejandro Muñíz,Match Report,0.0
2024-01-21,21:00,La Liga,Matchweek 21,Sun,Away,L,1,5,Girona,0.7,2.3,45,13092.0,Jesús Navas,5-3-2,Pablo González,Match Report,0.0
2024-01-25,21:00,Copa del Rey,Quarter-finals,Thu,Away,L,0,1,Atlético Madrid,0.0,0.0,43,60169.0,Jesús Navas,3-5-2,Jesús Gil,Match Report,0.0
2024-01-28,18:30,La Liga,Matchweek 22,Sun,Home,D,1,1,Osasuna,0.8,1.2,44,36640.0,Jesús Navas,3-5-2,Guillermo Cuadra,Match Report,0.0
2024-02-05,21:00,La Liga,Matchweek 23,Mon,Away,W,2,1,Rayo Vallecano,1.3,1.8,34,12546.0,Jesús Navas,4-4-2,Francisco Hernández,Match Report,0.0
2024-02-11,18:30,La Liga,Matchweek 24,Sun,Home,W,1,0,Atlético Madrid,1.0,1.5,39,31528.0,Jesús Navas,4-4-2,Javier Villanueva,Match Report,0.0
2024-02-17,21:00,La Liga,Matchweek 25,Sat,Away,D,0,0,Valencia,0.0,1.0,46,44506.0,Jesús Navas,3-5-2,César Soto,Match Report,0.0
2024-02-25,21:00,La Liga,Matchweek 26,Sun,Away,L,0,1,Real Madrid,0.8,1.0,36,74969.0,Sergio Ramos,5-3-2,Isidro Díaz de Mera,Match Report,0.0
2024-03-02,14:00,La Liga,Matchweek 27,Sat,Home,W,3,2,Real Sociedad,2.0,1.5,39,35884.0,Jesús Navas,5-3-2,Mateo Busquets,Match Report,0.0
2024-03-11,21:00,La Liga,Matchweek 28,Mon,Away,D,2,2,Almería,2.4,2.0,56,13095.0,Jesús Navas,5-3-2,Ricardo de Burgos,Match Report,0.0
2024-03-17,14:00,La Liga,Matchweek 29,Sun,Home,L,1,2,Celta Vigo,1.7,1.6,36,36544.0,Jesús Navas,5-3-2,Francisco Hernández,Match Report,0.0
2024-03-30,14:00,La Liga,Matchweek 30,Sat,Away,W,1,0,Getafe,0.8,1.6,34,10139.0,Sergio Ramos,5-3-2,Javier Villanueva,Match Report,0.0
2024-04-14,13:00,La Liga,Matchweek 31,Sun,Away,W,2,0,Las Palmas,2.1,0.1,37,23698.0,Sergio Ramos,5-3-2,Alejandro Muñíz,Match Report,0.0
2024-04-22,21:00,La Liga,Matchweek 32,Mon,Home,W,2,1,Mallorca,1.1,0.7,54,35203.0,Jesús Navas,5-3-2,Alejandro Hernández,Match Report,0.0
2024-04-28,21:00,La Liga,Matchweek 33,Sun,Away,D,1,1,Betis,1.4,1.8,50,55770.0,Jesús Navas,4-4-2,José Sánchez,Match Report,0.0
2024-05-05,21:00,La Liga,Matchweek 34,Sun,Home,W,3,0,Granada,1.7,0.4,60,32658.0,Jesús Navas,3-4-3,Mateo Busquets,Match Report,0.0
2024-05-11,16:15,La Liga,Matchweek 35,Sat,Away,L,2,3,Villarreal,1.7,3.1,41,16862.0,Jesús Navas,5-3-2,Isidro Díaz de Mera,Match Report,0.0
2024-05-15,19:30,La Liga,Matchweek 36,Wed,Home,L,0,1,Cádiz,1.3,2.5,56,35805.0,Jesús Navas,5-3-2,Miguel Ángel Ortiz Arias,Match Report,0.0
2024-05-19,19:00,La Liga,Matchweek 37,Sun,Away,L,0,2,Athletic Club,0.9,1.6,47,44717.0,Jesús Navas,3-4-3,Juan Pulido,Match Report,0.0
2024-05-26,21:00,La Liga,Matchweek 38,Sun,Home,L,1,2,Barcelona,1.5,1.3,39,34888.0,Sergio Ramos,3-4-3,Javier Villanueva,Match Report,0.0
