D a t e,T i m e,C o m p,R o u n d,D a y,V e n u e,R e s u l t,G F,G A,O p p o n e n t,x G,x G A,P o s s,A t t e n d a n c e,C a p t a i n,F o r m a t i o n,R e f e r e e,M a t c h   R e p o r t,N o t e s
2023-11-08,20:00,Champions Lg,Group stage,Wed,Home,W,2,0,es Sevilla,1.5,0.0,62,60024,Jorginho,4-3-3,István Kovács,Match Report,0
2023-11-11,15:00,Premier League,Matchweek 12,Sat,Home,W,3,1,Burnley,1.8,0.3,63,60232,Jorginho,4-3-3,Michael Oliver,Match Report,0
2023-11-25,17:30,Premier League,Matchweek 13,Sat,Away,W,1,0,Brentford,1.6,1.1,63,17201,Martin Ødegaard,4-3-3,Tim Robinson,Match Report,0
2023-11-29,20:00,Champions Lg,Group stage,Wed,Home,W,6,0,fr Lens,2.6,0.4,48,59987,Martin Ødegaard,4-3-3,Artur Soares Dias,Match Report,0
2023-12-02,15:00,Premier League,Matchweek 14,Sat,Home,W,2,1,Wolves,2.8,0.7,57,60262,Martin Ødegaard,4-3-3,Peter Bankes,Match Report,0
2023-12-05,20:15,Premier League,Matchweek 15,Tue,Away,W,4,3,Luton Town,2.2,0.5,66,11031,Martin Ødegaard,4-3-3,Samuel Barrott,Match Report,0
2023-12-09,17:30,Premier League,Matchweek 16,Sat,Away,L,0,1,Aston Villa,1.4,0.6,61,42000,Martin Ødegaard,4-3-3,Jarred Gillett,Match Report,0
2023-12-12,18:45,Champions Lg,Group stage,Tue,Away,D,1,1,nl PSV Eindhoven,1.0,1.3,58,35000,Jorginho,4-3-3,Tobias Stieler,Match Report,0
2023-12-17,14:00,Premier League,Matchweek 17,Sun,Home,W,2,0,Brighton,2.3,0.7,49,60257,Martin Ødegaard,4-3-3,Tim Robinson,Match Report,0
2023-12-23,17:30,Premier League,Matchweek 18,Sat,Away,D,1,1,Liverpool,0.7,1.0,48,57548,Martin Ødegaard,4-3-3,Chris Kavanagh,Match Report,0
2023-12-28,20:15,Premier League,Matchweek 19,Thu,Home,L,0,2,West Ham,2.7,1.4,73,60261,Martin Ødegaard,4-3-3,Michael Oliver,Match Report,0
2023-12-31,14:00,Premier League,Matchweek 20,Sun,Away,L,1,2,Fulham,1.6,1.2,60,24444,Martin Ødegaard,4-3-3,Joshua Smith,Match Report,0
2024-01-07,16:30,FA Cup,Third round proper,Sun,Home,L,0,2,Liverpool,0.0,0.0,54,58538,Martin Ødegaard,4-3-3,John Brooks,Match Report,0
2024-01-20,12:30,Premier League,Matchweek 21,Sat,Home,W,5,0,Crystal Palace,3.3,0.3,60,60284,Martin Ødegaard,4-3-3,Paul Tierney,Match Report,0
2024-01-30,19:30,Premier League,Matchweek 22,Tue,Away,W,2,1,Nott'ham Forest,1.2,0.5,73,29387,Martin Ødegaard,4-3-3,Simon Hooper,Match Report,0
2024-02-04,16:30,Premier League,Matchweek 23,Sun,Home,W,3,1,Liverpool,3.5,0.4,43,60374,Martin Ødegaard,4-3-3,Anthony Taylor,Match Report,0
2024-02-11,14:00,Premier League,Matchweek 24,Sun,Away,W,6,0,West Ham,3.6,0.2,70,62475,Martin Ødegaard,4-3-3,Craig Pawson,Match Report,0
2024-02-17,15:00,Premier League,Matchweek 25,Sat,Away,W,5,0,Burnley,2.3,0.3,64,21311,Martin Ødegaard,4-3-3,Jarred Gillett,Match Report,0
2024-02-21,20:00,Champions Lg,Round of 16,Wed,Away,L,0,1,pt Porto,0.4,1.0,64,49111,Martin Ødegaard,4-3-3,Serdar Gözübüyük,Match Report,Leg 1 of 2
2024-02-24,20:00,Premier League,Matchweek 26,Sat,Home,W,4,1,Newcastle Utd,2.8,0.2,55,60298,Martin Ødegaard,4-3-3,Paul Tierney,Match Report,0
2024-03-04,20:00,Premier League,Matchweek 27,Mon,Away,W,6,0,Sheffield Utd,2.3,0.2,80,29157,Martin Ødegaard,4-3-3,Samuel Barrott,Match Report,0
2024-03-09,17:30,Premier League,Matchweek 28,Sat,Home,W,2,1,Brentford,1.3,1.0,71,60331,Martin Ødegaard,4-3-3,Robert Jones,Match Report,0
2024-03-12,20:00,Champions Lg,Round of 16,Tue,Home,W,1 (4),0 (2),pt Porto,0.9,0.5,58,60257,Martin Ødegaard,4-3-3,Clément Turpin,Match Report,Leg 2 of 2; Arsenal won; Arsenal won on penalty kicks following extra time
2024-03-31,16:30,Premier League,Matchweek 30,Sun,Away,D,0,0,Manchester City,0.7,1.0,28,52178,Martin Ødegaard,4-3-3,Anthony Taylor,Match Report,0
2024-04-03,19:30,Premier League,Matchweek 31,Wed,Home,W,2,0,Luton Town,0.7,0.3,58,60262,Martin Ødegaard,4-3-3,Craig Pawson,Match Report,0
2024-04-06,17:30,Premier League,Matchweek 32,Sat,Away,W,3,0,Brighton,3.4,0.5,46,31677,Martin Ødegaard,4-3-3,John Brooks,Match Report,0
2024-04-09,20:00,Champions Lg,Quarter-finals,Tue,Home,D,2,2,de Bayern Munich,1.0,1.9,59,60221,Martin Ødegaard,4-3-3,Glenn Nyberg,Match Report,Leg 1 of 2
2024-04-14,16:30,Premier League,Matchweek 33,Sun,Home,L,0,2,Aston Villa,1.6,0.9,52,60350,Martin Ødegaard,4-3-3,David Coote,Match Report,0
2024-04-17,21:00,Champions Lg,Quarter-finals,Wed,Away,L,0,1,de Bayern Munich,0.4,1.3,49,75000,Martin Ødegaard,4-3-3,Danny Makkelie,Match Report,Leg 2 of 2; Bayern Munich won
2024-04-20,19:30,Premier League,Matchweek 34,Sat,Away,W,2,0,Wolves,1.2,0.2,54,31621,Martin Ødegaard,4-3-3,Paul Tierney,Match Report,0
2024-04-23,20:00,Premier League,Matchweek 29,Tue,Home,W,5,0,Chelsea,3.3,1.6,45,60238,Martin Ødegaard,4-3-3,Simon Hooper,Match Report,0
2024-04-28,14:00,Premier League,Matchweek 35,Sun,Away,W,3,2,Tottenham,1.0,2.3,38,61554,Martin Ødegaard,4-3-3,Michael Oliver,Match Report,0
2024-05-04,12:30,Premier League,Matchweek 36,Sat,Home,W,3,0,Bournemouth,3.3,0.5,55,60348,Martin Ødegaard,4-3-3,David Coote,Match Report,0
2024-05-12,16:30,Premier League,Matchweek 37,Sun,Away,W,1,0,Manchester Utd,1.5,0.5,46,73600,Martin Ødegaard,4-3-3,Paul Tierney,Match Report,0
2024-05-19,16:00,Premier League,Matchweek 38,Sun,Home,W,2,1,Everton,2.9,0.6,68,60312,Martin Ødegaard,4-3-3,Michael Oliver,Match Report,0
