Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Taylor Booth,us USA,FW,22.0,17,867.0,51.0,28.3,9.6,13,61.0,1,4,20.0,3,1.58,16.0,12.0,4.0,0.42,0.5,13.4,11.7,1.7,0.17,0.31,Matches
Mats Seuntjens,nl NED,"FW,MF",31.0,15,956.0,64.0,31.2,10.6,11,79.0,3,4,22.0,1,1.07,14.0,16.0,-2.0,-0.19,-0.36,12.9,18.5,-5.6,-0.52,-0.69,Matches
Isac Lidberg,se SWE,FW,24.0,20,943.0,47.0,30.8,10.5,11,71.0,4,9,18.0,4,1.24,17.0,16.0,1.0,0.1,0.05,12.5,17.1,-4.6,-0.44,-0.56,Matches
Modibo Sagnan,ml MLI,DF,24.0,13,874.0,67.0,28.6,9.7,10,83.0,8,3,15.0,2,0.85,10.0,16.0,-6.0,-0.62,-0.95,9.9,19.0,-9.0,-0.93,-1.23,Matches
Marouan Azarkan,nl NED,FW,21.0,18,794.0,44.0,25.9,8.8,9,62.0,0,9,26.0,5,1.16,6.0,14.0,-8.0,-0.91,-1.3,9.2,14.0,-4.9,-0.55,-0.68,Matches
Mark van der Maarel,nl NED,DF,33.0,14,743.0,53.0,24.3,8.3,9,71.0,3,5,20.0,20,1.44,14.0,16.0,-2.0,-0.24,-0.4,13.2,14.1,-1.0,-0.12,-0.09,Matches
Yannick Leliendal,nl NED,DF,21.0,8,496.0,62.0,16.2,5.5,6,75.0,4,2,23.0,4,1.38,7.0,7.0,0.0,0.0,-0.07,7.7,8.5,-0.7,-0.14,-0.1,Matches
Mattijs Branderhorst,nl NED,GK,29.0,5,450.0,90.0,14.7,5.0,5,90.0,5,0,0.0,29,1.8,6.0,5.0,1.0,0.2,0.17,5.7,6.0,-0.3,-0.06,-0.01,Matches
Ole Romeny,nl NED,"FW,MF",23.0,15,518.0,35.0,16.9,5.8,4,67.0,1,11,23.0,6,0.88,3.0,10.0,-7.0,-1.22,-1.53,6.5,11.9,-5.4,-0.95,-1.08,Matches
Zidane Iqbal,iq IRQ,"MF,DF",20.0,17,513.0,30.0,16.8,5.7,4,61.0,0,13,21.0,6,2.06,12.0,11.0,1.0,0.18,0.14,10.1,7.7,2.4,0.43,0.58,Matches
Zakaria Labyad,ma MAR,"MF,FW",30.0,9,278.0,31.0,9.1,3.1,4,50.0,0,5,16.0,11,0.89,3.0,6.0,-3.0,-0.97,-1.13,2.9,6.0,-3.1,-1.02,-1.06,Matches
Bart Ramselaar,nl NED,"FW,MF",27.0,11,401.0,36.0,13.1,4.5,3,66.0,0,8,25.0,2,1.0,6.0,6.0,0.0,0.0,-0.07,6.6,6.3,0.3,0.08,0.15,Matches
Niklas Vesterlund,dk DEN,"DF,FW",24.0,9,274.0,30.0,9.0,3.0,3,75.0,2,6,8.0,3,2.0,4.0,4.0,0.0,0.0,-0.06,4.9,5.1,-0.2,-0.08,-0.03,Matches
Anthony Descotte,be BEL,FW,19.0,6,211.0,35.0,6.9,2.3,2,72.0,0,4,17.0,1,1.17,3.0,3.0,0.0,0.0,-0.06,2.7,4.1,-1.4,-0.59,-0.58,Matches
Hugo Novoa,es ESP,"DF,FW",20.0,5,203.0,41.0,6.6,2.3,2,76.0,1,3,17.0,4,1.6,5.0,3.0,2.0,0.89,0.89,3.6,3.0,0.6,0.28,0.36,Matches
Anastasios Douvikas,gr GRE,FW,23.0,2,180.0,90.0,5.9,2.0,2,90.0,2,0,0.0,0,0.0,0.0,4.0,-4.0,-2.0,-2.19,1.6,3.1,-1.5,-0.76,-0.75,Matches
Sean Klaiber,sr SUR,DF,29.0,2,102.0,51.0,3.3,1.1,1,90.0,1,1,12.0,0,0.0,0.0,2.0,-2.0,-1.76,-1.89,0.4,1.3,-0.9,-0.81,-0.78,Matches
Jeppe Okkels,dk DEN,"FW,DF",24.0,5,165.0,33.0,5.4,1.8,0,0.0,0,5,33.0,4,2.0,4.0,1.0,3.0,1.64,1.67,2.8,2.0,0.9,0.46,0.54,Matches
Adrian Blake,eng ENG,"FW,MF",18.0,5,30.0,6.0,1.0,0.3,0,0.0,0,5,6.0,8,2.0,2.0,3.0,-1.0,-3.0,-3.09,0.6,1.8,-1.2,-3.52,-3.51,Matches
Nazjir Held,cw CUW,DF,17.0,1,25.0,25.0,0.8,0.3,0,0.0,0,1,25.0,6,3.0,1.0,2.0,-1.0,-3.6,-3.69,0.3,0.7,-0.4,-1.55,-1.51,Matches
Tim Handwerker,de GER,"FW,DF",25.0,2,21.0,11.0,0.7,0.2,0,0.0,0,2,11.0,3,3.0,0.0,0.0,0.0,0.0,-0.06,0.2,0.3,-0.1,-0.37,-0.32,Matches
Silas Andersen,dk DEN,FW,19.0,1,9.0,9.0,0.3,0.1,0,0.0,0,1,9.0,5,0.0,0.0,1.0,-1.0,-10.0,-10.09,0.0,1.3,-1.3,-12.66,-12.65,Matches
Jesse van de Haar,nl NED,FW,18.0,1,7.0,7.0,0.2,0.1,0,0.0,0,1,7.0,5,0.0,0.0,0.0,0.0,0.0,-0.06,0.2,0.0,0.2,1.98,2.04,Matches
Andreas Dithmer,dk DEN,GK,17.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Lynden Edhart,nl NED,MF,17.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Kevin Gadellaa,nl NED,GK,20.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Rickson van Hees,nl NED,DF,21.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ivar Jenner,id IDN,MF,19.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Wessel Kooy,nl NED,DF,18.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Joshua Mukeh,nl NED,DF,19.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Thijmen Nijhuis,nl NED,GK,25.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Calvin Raatsie,nl NED,GK,21.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Devin Remie,nl NED,GK,20.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Tommy St. Jago,nl NED,DF,23.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,25.7,34,3060.0,90.0,100.0,34.0,374,80.0,217,159,22.0,211,1.47,49.0,47.0,2.0,0.06,0.0,46.3,48.0,-1.7,-0.05,0.0,0
Opponent Total,0,0,25.0,34,3060.0,90.0,100.0,34.0,374,80.0,220,150,20.0,207,1.21,47.0,49.0,-2.0,-0.06,0.0,48.0,46.3,1.7,0.05,0.0,0
