Player,Nation,Pos,Age,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Pedro Mosquera,es ESP,MF,36-061,20.2,740,947,78.1,15040,4937,285,328,86.9,323,383,84.3,122,199,61.3,0,0.7,0.8,-0.7,18,85,5,2,99,Matches
Javi Pérez,es ESP,MF,28-312,19.0,389,526,74.0,6585,1878,194,239,81.2,142,179,79.3,41,62,66.1,0,0.7,0.6,-0.7,17,55,10,4,60,Matches
Jean-Sylvain Babin,mq MTQ,DF,37-251,18.9,670,799,83.9,13511,4913,202,222,91.0,377,422,89.3,86,143,60.1,0,0.0,0.1,0.0,0,25,0,0,19,Matches
Javi Lara,es ESP,"MF,FW",38-200,16.1,636,846,75.2,13465,4577,235,273,86.1,267,316,84.5,119,212,56.1,1,1.4,1.3,-0.4,33,91,16,5,106,Matches
David Morillas,es ESP,DF,37-267,14.1,404,552,73.2,7831,3361,175,205,85.4,164,209,78.5,58,119,48.7,0,1.7,1.2,-1.7,12,32,10,8,36,Matches
Lucas Anacker,br BRA,GK,27-273,13.0,254,405,62.7,10027,8497,27,27,100.0,90,91,98.9,136,284,47.9,0,0.0,0.0,0.0,0,18,0,0,0,Matches
Dyego Sousa,pt POR,FW,34-281,11.0,187,282,66.3,2776,708,112,158,70.9,57,82,69.5,12,20,60.0,0,0.8,0.8,-0.8,14,20,3,0,27,Matches
Juanma Bravo,es ESP,"MF,FW",26-132,10.4,203,305,66.6,3241,1099,105,136,77.2,72,98,73.5,17,37,45.9,1,0.2,0.7,0.8,5,30,7,3,34,Matches
Koldo Obieta,es ESP,FW,30-257,10.1,146,257,56.8,1782,307,92,139,66.2,32,55,58.2,5,10,50.0,0,0.6,0.6,-0.6,9,7,5,1,13,Matches
Juan Artola,es ESP,"FW,MF",24-075,9.1,115,177,65.0,1599,407,69,91,75.8,33,51,64.7,6,14,42.9,0,0.9,0.6,-0.9,13,10,3,2,10,Matches
Fede Vico,es ESP,"MF,FW",29-353,7.7,194,273,71.1,3325,904,91,113,80.5,76,92,82.6,20,50,40.0,3,1.4,1.2,1.6,15,19,9,3,27,Matches
Marciano Tchami,gw GNB,"FW,MF",20-110,3.7,46,71,64.8,708,176,26,41,63.4,18,23,78.3,2,2,100.0,0,0.1,0.1,-0.1,2,6,0,0,3,Matches
Álex López,es ESP,"MF,FW",27-019,3.4,150,184,81.5,2990,704,52,66,78.8,74,80,92.5,22,31,71.0,0,0.3,0.2,-0.3,5,18,1,0,24,Matches
Álvaro Bustos,es ESP,"MF,FW",28-361,2.7,52,87,59.8,884,349,25,38,65.8,15,26,57.7,7,13,53.8,1,0.4,0.3,0.6,6,7,4,3,5,Matches
Eric Callís,es ESP,DF,22-159,1.3,44,55,80.0,751,294,24,25,96.0,16,20,80.0,3,9,33.3,0,0.2,0.2,-0.2,1,2,2,2,2,Matches
Iker Bilbao,es ESP,"MF,FW",28-093,1.2,32,45,71.1,660,243,13,14,92.9,12,20,60.0,7,11,63.6,0,0.0,0.0,0.0,0,5,0,0,6,Matches
Jaime Garrido,es ESP,MF,21-063,0.4,11,13,84.6,181,59,6,6,100.0,4,6,66.7,1,1,100.0,0,0.0,0.0,0.0,1,2,1,0,2,Matches
Iñigo García,es ESP,MF,20-172,0.2,4,6,66.7,68,27,3,3,100.0,0,2,0.0,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
Israel García,es ESP,MF,20-144,0.1,1,2,50.0,15,0,1,1,100.0,0,0,0.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,0,0,28.5,42.0,11447,15941,71.8,232889,98953,4451,5408,82.3,4865,5977,81.4,1883,3674,51.3,21,26.1,24.2,-5.1,377,1037,212,102,1156,0
Opponent Total,0,0,27.6,42.0,17137,21592,79.4,312344,113658,7085,7966,88.9,7923,9149,86.6,1745,3406,51.2,38,38.5,44.8,-0.5,439,1445,367,123,1789,0
