Player,Nation,Pos,Age,MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,Matches
Robert Mühren,nl NED,FW,34.0,23,19,1488.0,16.5,8.0,1.0,9.0,8.0,0.0,0.0,0.0,1.0,8.3,8.3,1.4,9.7,6.0,8.0,54.0,0.48,0.06,0.54,0.48,0.54,0.5,0.08,0.59,0.5,0.59,Matches
Zach Booth,us USA,"MF,FW",19.0,27,16,1558.0,17.3,2.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,3.8,3.8,1.6,5.3,42.0,21.0,78.0,0.12,0.12,0.23,0.12,0.23,0.22,0.09,0.31,0.22,0.31,Matches
Darius Johnson,gd GRN,"FW,MF",23.0,25,14,1197.0,13.3,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,1.4,1.4,1.9,3.3,35.0,18.0,97.0,0.08,0.15,0.23,0.08,0.23,0.11,0.15,0.25,0.11,0.25,Matches
Deron Payne,nl NED,DF,20.0,15,10,863.0,9.6,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,1.5,1.6,13.0,27.0,42.0,0.0,0.1,0.1,0.0,0.1,0.01,0.16,0.16,0.01,0.16,Matches
Robin Maulun,fr FRA,MF,26.0,14,10,698.0,7.8,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,1.3,1.5,4.0,26.0,15.0,0.0,0.13,0.13,0.0,0.13,0.03,0.16,0.19,0.03,0.19,Matches
Luke Le Roux,za RSA,MF,23.0,14,8,872.0,9.7,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.1,0.1,0.0,0.1,1.0,25.0,7.0,0.1,0.0,0.1,0.1,0.1,0.01,0.0,0.02,0.01,0.02,Matches
Lequincio Zeefuik,nl NED,"FW,MF",18.0,16,8,773.0,8.6,3.0,1.0,4.0,3.0,0.0,0.0,3.0,0.0,1.9,1.9,0.9,2.9,9.0,9.0,28.0,0.35,0.12,0.47,0.35,0.47,0.23,0.11,0.33,0.23,0.33,Matches
Garang Kuol,au AUS,"FW,MF",18.0,15,8,680.0,7.6,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.2,1.2,0.8,2.0,17.0,8.0,48.0,0.13,0.13,0.26,0.13,0.26,0.16,0.1,0.26,0.16,0.26,Matches
Xavier Mbuyamba,nl NED,DF,21.0,9,8,603.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.6,0.0,0.6,8.0,31.0,2.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.09,0.09,0.09,Matches
Vivaldo Semedo,pt POR,FW,18.0,13,7,626.0,7.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.1,3.1,0.4,3.5,5.0,9.0,20.0,0.14,0.0,0.14,0.14,0.14,0.45,0.06,0.51,0.45,0.51,Matches
Achraf Douiri,nl NED,"DF,FW",23.0,11,2,344.0,3.8,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.7,0.9,19.0,9.0,27.0,0.0,0.52,0.52,0.0,0.52,0.05,0.18,0.24,0.05,0.24,Matches
Bram van Driel,nl NED,MF,18.0,8,2,236.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.4,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.09,0.04,0.14,0.09,0.14,Matches
Derry Murkin,eng ENG,DF,24.0,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.1,0.4,16.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.14,0.06,0.2,0.14,0.2,Matches
Daryl van Mieghem,nl NED,MF,33.0,2,2,155.0,1.7,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.5,0.0,8.0,4.0,0.58,0.0,0.58,0.58,0.58,0.2,0.07,0.26,0.2,0.26,Matches
Joey Antonioli,nl NED,MF,19.0,3,1,100.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,Matches
Imran Nazih,ma MAR,MF,17.0,3,1,91.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Barry Lauwers,nl NED,GK,23.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Kayne van Oevelen,nl NED,GK,19.0,1,1,89.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Axel Guessand,fr FRA,DF,18.0,2,1,41.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Quincy Hoeve,bq BOE,"FW,MF",20.0,17,0,355.0,3.9,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.1,1.1,0.8,1.9,1.0,1.0,18.0,0.0,0.25,0.25,0.0,0.25,0.28,0.2,0.48,0.28,0.48,Matches
Safouane Karim,nl NED,"MF,FW",19.0,10,0,238.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.2,0.2,0.1,0.3,7.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,0.07,0.04,0.11,0.07,0.11,Matches
Ibrahim El Kadiri,nl NED,FW,21.0,4,0,79.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.3,7.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.15,0.17,0.33,0.15,0.33,Matches
Ezechiel Fiemawhle,0,"MF,FW",0.0,2,0,37.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Flip Klomp,nl NED,MF,21.0,2,0,36.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07,Matches
Francisco Reyes,do DOM,DF,17.0,1,0,21.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Myron Mau-Asam,nl NED,MF,19.0,1,0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Caner Demircioglu,nl NED,FW,21.0,1,0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Billy van Duijl,nl NED,MF,17.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Diego Gustavo,br BRA,MF,19.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Mika Horst,0,MF,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Luc van Koeverden,0,DF,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Rob Tol,nl NED,DF,19.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,23.4,34,374,3060.0,34.0,33.0,22.0,55.0,32.0,1.0,1.0,58.0,3.0,36.6,35.8,26.8,62.6,510.0,936.0,928.0,0.97,0.65,1.62,0.94,1.59,1.08,0.79,1.87,1.05,1.84,0
Opponent Total,0,0,25.2,34,374,3060.0,34.0,88.0,71.0,159.0,87.0,1.0,1.0,42.0,5.0,74.6,73.8,60.5,134.3,819.0,1840.0,1825.0,2.59,2.09,4.68,2.56,4.65,2.19,1.78,3.97,2.17,3.95,0
