Player,Nation,Pos,Age,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Matches
Quincy Hoeve,bq BOE,"FW,MF",20.0,3.9,145,5,11,60,75,22,145,5,2,40.0,3,60.0,59,226,59,1,3,0,14,8,100,18,Matches
Safouane Karim,nl NED,"MF,FW",19.0,2.6,144,3,21,73,56,7,144,23,15,65.2,6,26.1,85,619,257,7,7,3,15,6,88,14,Matches
Ibrahim El Kadiri,nl NED,FW,21.0,0.9,45,2,7,16,22,4,45,7,3,42.9,4,57.1,26,262,164,7,4,2,0,1,28,10,Matches
Ezechiel Fiemawhle,0,"MF,FW",0.0,0.4,12,0,4,3,5,1,12,0,0,0.0,0,0.0,5,19,9,0,0,0,3,0,5,2,Matches
Flip Klomp,nl NED,MF,21.0,0.4,15,1,6,8,2,0,15,0,0,0.0,0,0.0,6,35,16,1,1,0,0,0,4,2,Matches
Francisco Reyes,do DOM,DF,17.0,0.2,15,0,6,8,1,0,15,0,0,0.0,0,0.0,7,35,11,0,0,0,1,1,10,1,Matches
Myron Mau-Asam,nl NED,MF,19.0,0.1,6,0,0,4,2,0,6,0,0,0.0,0,0.0,2,18,0,0,0,0,0,0,6,0,Matches
Caner Demircioglu,nl NED,FW,21.0,0.1,2,0,0,2,0,0,2,0,0,0.0,0,0.0,1,7,0,0,0,0,0,2,3,0,Matches
Squad Total,0,0,23.4,34.0,16966,2567,6618,6943,3572,561,16965,566,270,47.7,256,45.2,8446,51571,26116,510,372,108,504,265,9277,928,0
Opponent Total,0,0,25.2,34.0,22409,1958,6280,9965,6380,1167,22408,715,343,48.0,322,45.0,13319,75907,41325,819,522,261,514,291,14829,1825,0
