Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Karlo Lulić,hr CRO,MF,27.0,1,19.0,19.0,0.6,0.2,0,0.0,0,1,19.0,13,1.0,0.0,0.0,0.0,0.0,0.66,0.1,0.6,-0.5,-2.35,-2.05,Matches
Luigi Canotto,it ITA,FW,29.0,1,16.0,16.0,0.5,0.2,0,0.0,0,1,16.0,1,0.0,0.0,1.0,-1.0,-5.63,-4.99,0.0,0.7,-0.7,-3.67,-3.37,Matches
Przemysław Szymiński,pl POL,MF,29.0,1,9.0,9.0,0.3,0.1,0,0.0,0,1,9.0,1,3.0,0.0,0.0,0.0,0.0,0.66,0.0,0.3,-0.3,-3.12,-2.81,Matches
Pierluigi Frattali,it ITA,GK,37.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,34,0.0,1.0,3.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Soufiane Bidaoui,ma MAR,"FW,MF",33.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Hamza Haoudi,it ITA,MF,22.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Matjaž Kamenšek Pahič,si SVN,MF,19.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Daniel Macej,0,DF,19.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Lorenzo Palmisani,it ITA,GK,19.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
İsak Vural,0,MF,17.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,24.3,38,3420.0,90.0,100.0,38.0,418,82.0,242,177,18.0,312,0.92,44.0,69.0,-25.0,-0.66,0.0,45.8,57.7,-12.0,-0.32,0.0,0
Opponent Total,0,0,26.7,38,3420.0,90.0,100.0,38.0,418,82.0,240,179,22.0,287,1.79,69.0,44.0,25.0,0.66,0.0,57.7,45.8,12.0,0.32,0.0,0
