D a t e,T i m e,C o m p,R o u n d,D a y,V e n u e,R e s u l t,G F,G A,O p p o n e n t,x G,x G A,P o s s,A t t e n d a n c e,C a p t a i n,F o r m a t i o n,R e f e r e e,M a t c h   R e p o r t,N o t e s
2024-03-08,20:00,Eredivisie,Matchweek 25,Fri,Home,L,0,1,PSV Eindhoven,0.8,2.1,41,9997,Bas Kuipers,4-2-3-1,Danny Makkelie,Match Report,0
2024-03-15,20:00,Eredivisie,Matchweek 26,Fri,Away,L,0,2,Heracles Almelo,1.5,0.8,55,11834,Bas Kuipers,4-2-3-1,Jeroen Manschot,Match Report,0
2024-03-30,20:00,Eredivisie,Matchweek 27,Sat,Home,W,3,0,Excelsior,1.3,0.4,45,9767,Bas Kuipers,4-2-3-1,Dennis Higler,Match Report,0
2024-04-04,21:00,Eredivisie,Matchweek 28,Thu,Away,D,1,1,Ajax,1.1,1.7,38,53820,Bas Kuipers,4-2-3-1,Marc Nagtegaal,Match Report,0
2024-04-07,14:30,Eredivisie,Matchweek 29,Sun,Home,D,1,1,Almere City,1.1,1.2,47,9827,Bas Kuipers,4-2-3-1,Bas Nijhuis,Match Report,0
2024-04-14,14:30,Eredivisie,Matchweek 30,Sun,Away,L,1,2,Utrecht,0.9,1.8,50,22676,Bas Kuipers,4-2-3-1,Sander van der Eijk,Match Report,0
2024-04-25,21:00,Eredivisie,Matchweek 31,Thu,Home,L,1,3,Feyenoord,1.5,1.2,41,9997,Bas Kuipers,4-2-3-1,Erwin Blank,Match Report,0
2024-05-03,20:00,Eredivisie,Matchweek 32,Fri,Away,D,0,0,Fortuna Sittard,0.8,1.3,49,1095,Bas Kuipers,4-2-3-1,Jannick van der Laan,Match Report,0
2024-05-12,14:30,Eredivisie,Matchweek 33,Sun,Home,L,0,3,AZ Alkmaar,1.3,3.0,44,9941,Bas Kuipers,4-2-3-1,Serdar Gözübüyük,Match Report,0
2024-05-19,14:30,Eredivisie,Matchweek 34,Sun,Away,W,2,1,Volendam,2.8,1.3,54,6800,Bas Kuipers,4-2-3-1,Ingmar Oostrom,Match Report,0
2024-05-23,18:45,Eredivisie,Semi-finals,Thu,Away,W,2,1,NEC Nijmegen,2.6,1.4,53,12036,Bas Kuipers,4-2-3-1,Bas Nijhuis,Match Report,0
2024-05-26,18:00,Eredivisie,Finals,Sun,Away,W,2,1,Utrecht,2.4,4.0,59,22574,Bas Kuipers,4-2-3-1,Allard Lindhout,Match Report,Required Extra Time
