Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Philippe Rommens,be BEL,MF,25.0,20,1618.0,81.0,52.9,18.0,20,81.0,12,0,0.0,0,1.5,27.0,26.0,1.0,0.06,0.06,25.4,33.0,-7.6,-0.42,-0.52,Matches
Gerrit Nauber,de GER,DF,31.0,25,1754.0,70.0,57.3,19.5,19,86.0,14,6,21.0,9,1.44,22.0,30.0,-8.0,-0.41,-1.03,24.7,37.3,-12.6,-0.65,-1.09,Matches
Jakob Breum,dk DEN,FW,19.0,32,1450.0,45.0,47.4,16.1,15,72.0,2,17,22.0,0,1.53,24.0,19.0,5.0,0.31,0.53,27.7,23.8,3.8,0.24,0.79,Matches
Enric Llansana,nl NED,"MF,DF",22.0,27,1221.0,45.0,39.9,13.6,10,80.0,6,17,25.0,6,1.33,21.0,22.0,-1.0,-0.07,-0.17,20.0,23.5,-3.5,-0.26,-0.13,Matches
Thibo Baeten,be BEL,"FW,MF",21.0,26,908.0,35.0,29.7,10.1,8,67.0,0,18,21.0,8,1.36,15.0,15.0,0.0,0.0,-0.04,15.4,16.9,-1.5,-0.15,0.05,Matches
Xander Blomme,be BEL,MF,21.0,12,711.0,59.0,23.2,7.9,8,71.0,1,4,36.0,17,1.0,6.0,11.0,-5.0,-0.63,-0.86,9.3,11.2,-1.9,-0.24,-0.08,Matches
Sylla Sow,nl NED,FW,26.0,18,627.0,35.0,20.5,7.0,4,79.0,2,14,22.0,1,1.33,14.0,14.0,0.0,0.0,-0.04,10.9,13.7,-2.8,-0.4,-0.28,Matches
Søren Tengstedt,dk DEN,"MF,FW",23.0,14,405.0,29.0,13.2,4.5,2,66.0,0,12,23.0,1,1.38,7.0,6.0,1.0,0.22,0.22,8.8,8.3,0.4,0.1,0.32,Matches
Finn Stokkers,nl NED,FW,27.0,14,374.0,27.0,12.2,4.2,2,75.0,0,12,19.0,4,1.56,5.0,2.0,3.0,0.72,0.79,8.0,5.1,2.9,0.7,1.0,Matches
Luca Everink,nl NED,DF,22.0,7,282.0,40.0,9.2,3.1,2,74.0,0,5,27.0,21,1.71,4.0,4.0,0.0,0.0,-0.03,8.3,6.1,2.3,0.73,1.0,Matches
Dean James,nl NED,"DF,FW",23.0,5,96.0,19.0,3.1,1.1,1,68.0,0,4,7.0,28,2.57,2.0,0.0,2.0,1.87,1.91,2.8,1.1,1.7,1.57,1.81,Matches
Pim Saathof,nl NED,DF,19.0,4,53.0,13.0,1.7,0.6,0,0.0,0,4,13.0,23,2.25,3.0,0.0,3.0,5.09,5.15,1.6,0.6,1.0,1.75,1.96,Matches
Rashaan Fernandes,nl NED,"FW,MF",24.0,6,34.0,6.0,1.1,0.4,0,0.0,0,6,6.0,8,1.67,1.0,0.0,1.0,2.65,2.65,0.8,0.7,0.2,0.44,0.63,Matches
Aventis Aventisian,am ARM,DF,20.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Sven Jansen,nl NED,DF,18.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Erwin Mulder,nl NED,GK,34.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Darío Serra,es ESP,FW,20.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Nando Verdoni,nl NED,GK,18.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Robbin Weijenberg,0,MF,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,25.4,34,3060.0,90.0,100.0,34.0,374,82.0,229,142,21.0,226,1.35,47.0,46.0,1.0,0.03,0.0,49.5,55.6,-6.1,-0.18,0.0,0
Opponent Total,0,0,25.2,34,3060.0,90.0,100.0,34.0,374,82.0,230,142,18.0,219,1.35,46.0,47.0,-1.0,-0.03,0.0,55.6,49.5,6.1,0.18,0.0,0
