Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Zeki Çelik,tr TUR,DF,26.0,17,671.0,39.0,19.6,7.5,6,78.0,3,11,19.0,21,1.59,12.0,11.0,1.0,0.13,-0.46,9.6,10.1,-0.5,-0.07,-0.4,Matches
Tommaso Baldanzi,it ITA,"FW,MF",20.0,13,518.0,40.0,15.1,5.8,6,68.0,0,7,16.0,3,1.69,8.0,6.0,2.0,0.35,-0.18,8.5,8.0,0.5,0.09,-0.19,Matches
Dean Huijsen,es ESP,DF,18.0,13,509.0,39.0,14.9,5.7,4,69.0,2,9,26.0,7,2.08,9.0,10.0,-1.0,-0.18,-0.8,5.6,7.1,-1.5,-0.26,-0.6,Matches
Chris Smalling,eng ENG,DF,33.0,8,390.0,49.0,11.4,4.3,4,80.0,2,4,17.0,7,2.0,8.0,8.0,0.0,0.0,-0.56,6.1,3.9,2.2,0.51,0.29,Matches
Sardar Azmoun,ir IRN,"FW,MF",28.0,23,585.0,25.0,17.1,6.5,3,74.0,1,20,18.0,6,1.61,18.0,6.0,12.0,1.85,1.62,13.9,8.1,5.8,0.89,0.77,Matches
Tammy Abraham,eng ENG,FW,25.0,8,242.0,30.0,7.1,2.7,2,60.0,0,6,20.0,1,1.38,4.0,4.0,0.0,0.0,-0.54,3.6,5.1,-1.5,-0.57,-0.89,Matches
Renato Sanches,pt POR,MF,25.0,7,146.0,21.0,4.3,1.6,1,45.0,0,6,17.0,12,1.71,7.0,4.0,3.0,1.85,1.41,2.5,2.1,0.4,0.25,0.0,Matches
Riccardo Pagano,it ITA,"MF,DF",18.0,4,51.0,13.0,1.5,0.6,0,0.0,0,4,13.0,19,1.75,4.0,1.0,3.0,5.29,4.87,1.2,1.1,0.1,0.11,-0.14,Matches
Ola Solbakken,no NOR,FW,24.0,1,23.0,23.0,0.7,0.3,0,0.0,0,1,23.0,1,0.0,0.0,0.0,0.0,0.0,-0.5,0.2,0.0,0.2,0.78,0.53,Matches
João Costa,br BRA,"MF,FW",18.0,3,14.0,5.0,0.4,0.2,0,0.0,0,3,5.0,17,0.0,0.0,1.0,-1.0,-6.43,-6.96,0.4,0.8,-0.4,-2.56,-2.83,Matches
Niccolò Pisilli,it ITA,MF,18.0,1,10.0,10.0,0.3,0.1,0,0.0,0,1,10.0,22,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,-0.33,-0.58,Matches
Filippo Alessio,it ITA,FW,18.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Pietro Boer,it ITA,GK,21.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Luigi Cherubini,it ITA,FW,19.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Francesco D'Alessio,it ITA,MF,19.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Lovro Golič,si SVN,DF,17.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Renato Marin,it ITA,GK,17.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Jan Oliveras,es ESP,DF,19.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,27.7,38,3420.0,90.0,100.0,38.0,418,81.0,248,171,22.0,290,1.66,65.0,46.0,19.0,0.5,0.0,51.4,41.8,9.6,0.25,0.0,0
Opponent Total,0,0,26.4,38,3420.0,90.0,100.0,38.0,418,81.0,240,174,20.0,293,1.11,46.0,65.0,-19.0,-0.5,0.0,41.8,51.4,-9.6,-0.25,0.0,0
