Player,Nation,Pos,Age,MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,Matches,League,Team,Playing Time MP
Nieto,es ESP,"FW,DF",26-084,11.0,3,359.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.3,1.0,3.0,4.0,22.0,0.0,0.0,0.0,0.0,0.0,0.17,0.08,0.25,0.17,0.25,Matches,Segunda Division,Elche,
Lautaro Blanco,ar ARG,"DF,MF",25-123,10.0,3,329.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.2,0.2,14.0,14.0,40.0,0.0,0.0,0.0,0.0,0.0,0.02,0.05,0.07,0.02,0.07,Matches,Segunda Division,Elche,
Cristian Salvador,es ESP,"MF,DF",29-214,19.0,2,447.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.1,0.3,4.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04,0.03,0.07,0.04,0.07,Matches,Segunda Division,Elche,
Lucas Boyé,ar ARG,FW,28-114,3.0,2,213.0,2.4,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.3,0.5,0.7,1.2,6.0,11.0,14.0,0.42,0.0,0.42,0.0,0.0,0.53,0.3,0.83,0.2,0.5,Matches,Segunda Division,Elche,
Rafael Nuñez,do DOM,"MF,DF",22-148,6.0,2,188.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,7.0,4.0,21.0,0.0,0.0,0.0,0.0,0.0,0.01,0.12,0.13,0.01,0.13,Matches,Segunda Division,Elche,
Adam Boayar,es ESP,"FW,DF",18-252,8.0,1,229.0,2.5,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.8,0.8,0.0,0.8,1.0,2.0,9.0,0.39,0.0,0.39,0.39,0.39,0.32,0.01,0.33,0.32,0.33,Matches,Segunda Division,Elche,
Pere Milla,es ESP,FW,31-272,1.0,0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.0,0.43,Matches,Segunda Division,Elche,
Javi Pamies,es ESP,"DF,MF",21-096,2.0,0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Elche,
David López,es ESP,"DF,MF",21-139,2.0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Elche,
Mario Navarro,0,MF,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Elche,
Nordin,dz ALG,FW,19-128,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Elche,
Sergio Ortuño,es ESP,MF,25-111,,39,3419.0,38.0,4.0,5.0,9.0,4.0,0.0,0.0,8.0,0.0,2.4,2.4,2.8,5.1,38.0,275.0,75.0,0.11,0.13,0.24,0.11,0.24,0.06,0.07,0.14,0.06,0.14,Matches,Segunda Division,Eldense,41.0
Marc Mateu,es ESP,"DF,MF",34-005,,38,3283.0,36.5,0.0,7.0,7.0,0.0,0.0,1.0,3.0,0.0,1.3,0.5,5.7,6.2,46.0,82.0,86.0,0.0,0.19,0.19,0.0,0.19,0.04,0.16,0.19,0.01,0.17,Matches,Segunda Division,Eldense,38.0
David Timor,es ESP,MF,34-248,,37,3008.0,33.4,1.0,0.0,1.0,1.0,0.0,1.0,13.0,0.0,1.8,1.0,2.1,3.1,10.0,131.0,8.0,0.03,0.0,0.03,0.03,0.03,0.05,0.06,0.12,0.03,0.09,Matches,Segunda Division,Eldense,37.0
Tony Abad,es ESP,DF,27-231,,32,2861.0,31.8,0.0,6.0,6.0,0.0,0.0,0.0,6.0,0.0,0.1,0.1,2.0,2.2,38.0,131.0,179.0,0.0,0.19,0.19,0.0,0.19,0.0,0.06,0.07,0.0,0.07,Matches,Segunda Division,Eldense,34.0
Dario Đumić,ba BIH,DF,32-143,,30,2526.0,28.1,2.0,1.0,3.0,2.0,0.0,0.0,11.0,1.0,1.6,1.6,0.6,2.2,4.0,44.0,4.0,0.07,0.04,0.11,0.07,0.11,0.06,0.02,0.08,0.06,0.08,Matches,Segunda Division,Eldense,32.0
Chapela,es ESP,"MF,FW",25-031,,29,2452.0,27.2,9.0,0.0,9.0,8.0,1.0,1.0,2.0,0.0,5.3,4.5,1.1,5.6,52.0,81.0,124.0,0.33,0.0,0.33,0.29,0.29,0.19,0.04,0.24,0.17,0.21,Matches,Segunda Division,Eldense,40.0
Soberón,es ESP,FW,27-034,,26,2320.0,25.8,9.0,4.0,13.0,7.0,2.0,2.0,2.0,0.0,6.8,5.2,3.2,8.5,34.0,42.0,170.0,0.35,0.16,0.5,0.27,0.43,0.26,0.13,0.39,0.2,0.33,Matches,Segunda Division,Eldense,34.0
Carlos Hernández,es ESP,DF,33-280,,26,2234.0,24.8,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,1.4,1.4,0.8,2.3,2.0,27.0,6.0,0.04,0.0,0.04,0.04,0.04,0.06,0.03,0.09,0.06,0.09,Matches,Segunda Division,Eldense,27.0
Piña,es ESP,DF,29-235,,25,2340.0,26.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.4,0.4,1.4,1.8,5.0,34.0,2.0,0.0,0.08,0.08,0.0,0.08,0.02,0.05,0.07,0.02,0.07,Matches,Segunda Division,Eldense,28.0
Jesús Clemente,es ESP,"MF,FW",24-172,,24,1980.0,22.0,2.0,3.0,5.0,2.0,0.0,0.0,8.0,0.0,2.9,2.9,2.2,5.1,37.0,55.0,127.0,0.09,0.14,0.23,0.09,0.23,0.13,0.1,0.23,0.13,0.23,Matches,Segunda Division,Eldense,36.0
Juanto Ortuño,es ESP,FW,32-131,,23,1823.0,20.3,11.0,0.0,11.0,10.0,1.0,1.0,3.0,0.0,5.4,4.6,1.0,5.6,10.0,33.0,101.0,0.54,0.0,0.54,0.49,0.49,0.27,0.05,0.31,0.23,0.27,Matches,Segunda Division,Eldense,37.0
Florin Andone,ro ROU,FW,31-071,,19,1411.0,15.7,3.0,1.0,4.0,3.0,0.0,0.0,7.0,0.0,4.1,4.1,1.3,5.3,16.0,20.0,79.0,0.19,0.06,0.26,0.19,0.26,0.26,0.08,0.34,0.26,0.34,Matches,Segunda Division,Eldense,29.0
Álex Bernal,es ESP,"MF,FW",33-110,,18,1702.0,18.9,0.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.1,2.1,20.0,76.0,66.0,0.0,0.11,0.11,0.0,0.11,0.05,0.06,0.11,0.05,0.11,Matches,Segunda Division,Eldense,34.0
Álvaro Aceves,es ESP,GK,20-331,,14,1260.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Eldense,14.0
Derick,br BRA,"DF,MF",30-294,,13,1334.0,14.8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.2,0.2,0.0,0.2,31.0,32.0,37.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.01,0.02,Matches,Segunda Division,Eldense,25.0
Cris Montes,es ESP,MF,26-316,,11,1086.0,12.1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.2,1.2,0.8,2.1,40.0,100.0,76.0,0.08,0.0,0.08,0.08,0.08,0.1,0.07,0.17,0.1,0.17,Matches,Segunda Division,Eldense,30.0
Vallejo,es ESP,GK,29-060,,11,990.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Eldense,11.0
Andoni Zubiaurre,es ESP,GK,27-200,,10,900.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Eldense,10.0
Pedro Capó,es ESP,"MF,DF",33-193,,7,1001.0,11.1,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.5,0.5,0.1,0.6,12.0,51.0,6.0,0.09,0.0,0.09,0.09,0.09,0.04,0.01,0.05,0.04,0.05,Matches,Segunda Division,Eldense,30.0
Ian Mackay,es ESP,GK,37-343,,7,630.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Eldense,7.0
Joel Jorquera,es ESP,"MF,FW",23-307,,5,799.0,8.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.1,1.1,1.0,2.1,27.0,15.0,37.0,0.0,0.0,0.0,0.0,0.0,0.12,0.11,0.23,0.12,0.23,Matches,Segunda Division,Eldense,25.0
Dauda Mohammed,gh GHA,"FW,MF",26-122,,5,468.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.8,0.8,0.2,1.0,12.0,3.0,29.0,0.0,0.0,0.0,0.0,0.0,0.15,0.04,0.19,0.15,0.19,Matches,Segunda Division,Eldense,14.0
Álex Martínez,es ESP,DF,33-314,,3,271.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,6.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.05,Matches,Segunda Division,Eldense,5.0
Nacho Monsalve,es ESP,DF,30-055,,3,262.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Eldense,3.0
Arnau Ortiz,es ESP,"MF,FW",22-236,,2,285.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,8.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.11,0.1,0.11,Matches,Segunda Division,Eldense,9.0
Eddie Salcedo,it ITA,"FW,MF",22-264,,2,276.0,3.1,2.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,1.7,0.9,0.2,1.1,3.0,5.0,17.0,0.65,0.33,0.98,0.33,0.65,0.55,0.07,0.62,0.29,0.36,Matches,Segunda Division,Eldense,11.0
Miguel Juan Llambrich,es ESP,DF,28-155,,2,98.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Eldense,2.0
Youness Lachhab Didi,ma MAR,"MF,DF",25-059,,1,305.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.2,0.2,2.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06,Matches,Segunda Division,Eldense,9.0
Marc-Olivier Doué,fr FRA,"FW,MF",23-254,,0,122.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.1,0.1,0.0,0.1,4.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.05,0.04,0.08,0.05,0.08,Matches,Segunda Division,Eldense,9.0
Miguel Marí,es ESP,MF,26-357,,0,42.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Eldense,3.0
Gabriel Jimeno,es ESP,MF,20-175,,0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Eldense,1.0
Antonio Pina,es ESP,GK,21-023,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Eldense,0.0
Luismi Quirant,es ESP,GK,20-172,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Eldense,0.0
Martin Braithwaite,dk DEN,FW,33-016,39.0,37,3335.0,37.1,22.0,2.0,24.0,15.0,7.0,8.0,4.0,0.0,17.4,11.1,2.3,13.3,37.0,70.0,183.0,0.59,0.05,0.65,0.4,0.46,0.47,0.06,0.53,0.3,0.36,Matches,Segunda Division,Espanyol,
Leandro Cabrera,uy URU,DF,33-004,37.0,34,3100.0,34.4,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,0.9,0.9,0.7,1.7,22.0,166.0,12.0,0.03,0.03,0.06,0.03,0.06,0.03,0.02,0.05,0.03,0.05,Matches,Segunda Division,Espanyol,
Omar El Hilali,ma MAR,DF,20-283,36.0,32,2874.0,31.9,0.0,4.0,4.0,0.0,0.0,0.0,10.0,0.0,0.2,0.2,1.8,2.1,44.0,111.0,163.0,0.0,0.13,0.13,0.0,0.13,0.01,0.06,0.07,0.01,0.07,Matches,Segunda Division,Espanyol,
Javi Puado,es ESP,"MF,FW",26-027,34.0,32,2795.0,31.1,13.0,2.0,15.0,10.0,3.0,3.0,6.0,0.0,12.4,10.0,3.6,13.7,68.0,82.0,153.0,0.42,0.06,0.48,0.32,0.39,0.4,0.12,0.52,0.32,0.44,Matches,Segunda Division,Espanyol,
Brian Oliván,es ESP,DF,30-081,33.0,30,2529.0,28.1,0.0,3.0,3.0,0.0,0.0,0.0,8.0,0.0,0.9,0.9,4.1,5.0,48.0,79.0,167.0,0.0,0.11,0.11,0.0,0.11,0.03,0.15,0.18,0.03,0.18,Matches,Segunda Division,Espanyol,
Pere Milla,es ESP,"FW,MF",31-272,38.0,30,2502.0,27.8,4.0,3.0,7.0,4.0,0.0,0.0,4.0,0.0,4.8,4.8,4.3,9.0,34.0,79.0,159.0,0.14,0.11,0.25,0.14,0.25,0.17,0.15,0.32,0.17,0.32,Matches,Segunda Division,Espanyol,
Fernando Pacheco,es ESP,GK,32-034,28.0,28,2520.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Espanyol,
Álvaro Aguado,es ESP,MF,28-051,32.0,25,2129.0,23.7,1.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0,1.6,1.6,2.4,4.0,78.0,211.0,48.0,0.04,0.08,0.13,0.04,0.13,0.07,0.1,0.17,0.07,0.17,Matches,Segunda Division,Espanyol,
Sergi Gómez,es ESP,DF,32-085,34.0,23,2136.0,23.7,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.1,1.1,0.1,1.2,14.0,72.0,2.0,0.04,0.0,0.04,0.04,0.04,0.05,0.0,0.05,0.05,0.05,Matches,Segunda Division,Espanyol,
Jofre,es ESP,"MF,FW",23-004,35.0,21,1841.0,20.5,3.0,4.0,7.0,3.0,0.0,0.0,2.0,0.0,2.7,2.7,4.2,6.9,78.0,38.0,169.0,0.15,0.2,0.34,0.15,0.34,0.13,0.21,0.34,0.13,0.34,Matches,Segunda Division,Espanyol,
Fernando Calero,es ESP,DF,28-281,23.0,21,1791.0,19.9,3.0,0.0,3.0,3.0,0.0,0.0,9.0,1.0,1.5,1.5,0.3,1.8,9.0,107.0,1.0,0.15,0.0,0.15,0.15,0.15,0.07,0.01,0.09,0.07,0.09,Matches,Segunda Division,Espanyol,
Keidi Bare,al ALB,MF,26-298,35.0,20,1932.0,21.5,0.0,3.0,3.0,0.0,0.0,0.0,9.0,0.0,1.0,1.0,1.8,2.7,56.0,166.0,58.0,0.0,0.14,0.14,0.0,0.14,0.05,0.08,0.13,0.05,0.13,Matches,Segunda Division,Espanyol,
José Gragera,es ESP,MF,23-204,30.0,20,1807.0,20.1,1.0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,1.3,1.3,0.2,1.6,14.0,52.0,13.0,0.05,0.0,0.05,0.05,0.05,0.07,0.01,0.08,0.07,0.08,Matches,Segunda Division,Espanyol,
Pol Lozano,es ESP,MF,24-259,22.0,18,1530.0,17.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.4,0.4,0.8,1.2,13.0,94.0,18.0,0.0,0.06,0.06,0.0,0.06,0.02,0.05,0.07,0.02,0.07,Matches,Segunda Division,Espanyol,
Nico Ribaudo,es ESP,"MF,FW",23-071,22.0,16,1330.0,14.8,4.0,3.0,7.0,4.0,0.0,0.0,6.0,1.0,4.2,4.2,2.6,6.8,49.0,63.0,96.0,0.27,0.2,0.47,0.27,0.47,0.28,0.17,0.46,0.28,0.46,Matches,Segunda Division,Espanyol,
Edu Expósito,es ESP,MF,27-325,21.0,15,1138.0,12.6,1.0,4.0,5.0,1.0,0.0,0.0,3.0,0.0,1.4,1.4,2.9,4.3,26.0,61.0,62.0,0.08,0.32,0.4,0.08,0.4,0.11,0.23,0.34,0.11,0.34,Matches,Segunda Division,Espanyol,
Joan García,es ESP,GK,23-048,14.0,14,1260.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Espanyol,
Víctor Ruiz,es ESP,DF,35-148,15.0,11,936.0,10.4,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.4,0.4,1.4,1.7,8.0,58.0,0.0,0.0,0.19,0.19,0.0,0.19,0.03,0.13,0.16,0.03,0.16,Matches,Segunda Division,Espanyol,
Óscar Gil,es ESP,DF,27-056,19.0,9,821.0,9.1,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.1,0.1,0.3,0.4,12.0,36.0,33.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.04,0.01,0.04,Matches,Segunda Division,Espanyol,
Salvi,es ESP,"MF,FW",33-083,24.0,6,850.0,9.4,2.0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.2,2.2,37.0,21.0,96.0,0.21,0.11,0.32,0.21,0.32,0.11,0.12,0.23,0.11,0.23,Matches,Segunda Division,Espanyol,
Keita Baldé,sn SEN,"FW,MF",29-105,21.0,3,465.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.7,0.7,0.5,1.2,7.0,8.0,36.0,0.0,0.0,0.0,0.0,0.0,0.14,0.1,0.24,0.14,0.24,Matches,Segunda Division,Espanyol,
Ramon,br BRA,DF,23-100,13.0,3,448.0,5.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.1,1.1,24.0,12.0,37.0,0.0,0.4,0.4,0.0,0.4,0.01,0.22,0.22,0.01,0.22,Matches,Segunda Division,Espanyol,
Gastón Valles,uy URU,"FW,MF",23-042,12.0,3,341.0,3.8,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.4,1.4,0.5,1.9,3.0,7.0,19.0,0.0,0.26,0.26,0.0,0.26,0.36,0.13,0.49,0.36,0.49,Matches,Segunda Division,Espanyol,
José Carlos Lazo,es ESP,"MF,FW",28-126,15.0,3,324.0,3.6,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.5,0.5,0.6,1.1,8.0,9.0,30.0,0.28,0.0,0.28,0.28,0.28,0.14,0.16,0.29,0.14,0.29,Matches,Segunda Division,Espanyol,
Antoniu,es ESP,"MF,DF",21-290,6.0,2,241.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.1,0.1,7.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.05,Matches,Segunda Division,Espanyol,
Ian Forns,es ESP,DF,20-137,2.0,2,120.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches,Segunda Division,Espanyol,
Omar Sadik,ma MAR,FW,20-091,2.0,2,120.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.2,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.12,Matches,Segunda Division,Espanyol,
Rubén,es ESP,"DF,FW",23-138,5.0,1,125.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Espanyol,
Rafael Bauza,es ESP,MF,19-143,3.0,1,89.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.05,Matches,Segunda Division,Espanyol,
Landry Dimata,be BEL,"FW,MF",26-294,2.0,0,43.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Espanyol,
Kenneth,es ESP,MF,23-126,1.0,0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.39,0.0,0.39,Matches,Segunda Division,Espanyol,
Roger Martínez,es ESP,DF,20-077,1.0,0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Espanyol,
Català,es ESP,DF,19-310,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Espanyol,
Fortuño,es ESP,GK,22-260,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Espanyol,
Ángel Gómez,es ESP,DF,21-153,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Espanyol,
Javier Hernández,es ESP,MF,20-143,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Espanyol,
Marc Jurado,es ESP,DF,20-069,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Espanyol,
Joan Puig,es ESP,DF,21-218,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Espanyol,
Llorenç Serred,es ESP,GK,18-291,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Espanyol,
Nabil Touaizi,ma MAR,FW,23-141,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Espanyol,
Iker Venteo,es ESP,GK,21-058,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Espanyol,
Iván Gil,es ESP,"MF,FW",24-155,41.0,34,2972.0,33.0,6.0,1.0,7.0,5.0,1.0,1.0,5.0,0.0,5.2,4.4,5.3,9.7,90.0,272.0,196.0,0.18,0.03,0.21,0.15,0.18,0.16,0.16,0.32,0.13,0.29,Matches,Segunda Division,FC Andorra,
Julen Lobete,es ESP,"FW,MF",23-277,41.0,32,2712.0,30.1,4.0,3.0,7.0,3.0,1.0,1.0,2.0,0.0,5.8,5.0,3.9,9.0,91.0,53.0,354.0,0.13,0.1,0.23,0.1,0.2,0.19,0.13,0.32,0.17,0.3,Matches,Segunda Division,FC Andorra,
Diego Pampín,es ESP,DF,24-098,34.0,30,2728.0,30.3,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,1.7,1.7,2.8,4.6,74.0,151.0,185.0,0.03,0.07,0.1,0.03,0.1,0.06,0.09,0.15,0.06,0.15,Matches,Segunda Division,FC Andorra,
Jandro Orellana,es ESP,MF,23-319,31.0,28,2403.0,26.7,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,0.8,0.8,1.0,1.8,44.0,134.0,26.0,0.04,0.04,0.07,0.04,0.07,0.03,0.04,0.07,0.03,0.07,Matches,Segunda Division,FC Andorra,
