Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Felix Nmecha,de GER,MF,22.0,20,1021.0,51.0,33.4,11.3,10,78.0,4,10,24.0,0,1.95,25.0,17.0,8.0,0.71,-0.05,23.0,20.9,2.1,0.19,-0.23,Matches
Karim Adeyemi,de GER,"FW,MF",21.0,21,913.0,43.0,29.8,10.1,10,64.0,1,11,25.0,3,1.76,19.0,15.0,4.0,0.39,-0.49,18.4,17.1,1.2,0.12,-0.31,Matches
Alexander Meyer,de GER,GK,32.0,8,695.0,87.0,22.7,7.7,7,90.0,7,1,65.0,26,1.75,15.0,9.0,6.0,0.78,0.05,11.9,9.5,2.4,0.31,-0.04,Matches
Thomas Meunier,be BEL,DF,31.0,8,586.0,73.0,19.2,6.5,7,83.0,4,1,7.0,2,1.63,13.0,5.0,8.0,1.23,0.61,14.3,8.5,5.8,0.89,0.68,Matches
Sébastien Haller,ci CIV,FW,29.0,14,396.0,28.0,12.9,4.4,5,56.0,0,9,13.0,3,2.0,6.0,5.0,1.0,0.23,-0.58,8.2,5.4,2.8,0.64,0.35,Matches
Youssoufa Moukoko,de GER,FW,18.0,20,625.0,31.0,20.4,6.9,4,80.0,2,16,19.0,10,1.6,18.0,11.0,7.0,1.01,0.34,16.9,11.4,5.6,0.8,0.58,Matches
Mateu Morey,es ESP,DF,23.0,3,110.0,37.0,3.6,1.2,2,54.0,0,1,3.0,11,2.0,4.0,4.0,0.0,0.0,-0.76,3.7,3.9,-0.2,-0.17,-0.53,Matches
Gio Reyna,us USA,"MF,FW",20.0,11,280.0,25.0,9.2,3.1,1,45.0,0,10,24.0,4,1.91,9.0,4.0,5.0,1.61,0.96,11.4,5.0,6.5,2.08,1.92,Matches
Antonios Papadopoulos,de GER,DF,23.0,2,117.0,59.0,3.8,1.3,1,90.0,1,1,27.0,3,2.0,5.0,2.0,3.0,2.31,1.63,4.2,3.8,0.4,0.34,0.0,Matches
Kjell-Arik Wätjen,de GER,"MF,FW",17.0,2,105.0,53.0,3.4,1.2,1,90.0,1,1,15.0,3,1.5,5.0,1.0,4.0,3.43,2.79,4.0,2.5,1.4,1.23,0.92,Matches
Ole Pohlmann,de GER,MF,22.0,2,54.0,27.0,1.8,0.6,0,0.0,0,2,27.0,3,0.5,0.0,0.0,0.0,0.0,-0.75,0.2,0.4,-0.2,-0.36,-0.71,Matches
Samuel Bamba,de GER,FW,19.0,2,47.0,24.0,1.5,0.5,0,0.0,0,2,24.0,2,1.0,0.0,0.0,0.0,0.0,-0.75,1.6,0.8,0.9,1.66,1.34,Matches
Hendry Blank,de GER,DF,18.0,1,45.0,45.0,1.5,0.5,0,0.0,0,1,45.0,4,3.0,3.0,0.0,3.0,6.0,5.34,2.6,1.0,1.6,3.18,2.89,Matches
Julien Duranville,be BEL,"FW,MF",17.0,2,12.0,6.0,0.4,0.1,0,0.0,0,2,6.0,3,0.5,0.0,1.0,-1.0,-7.5,-8.27,0.1,0.1,0.0,0.07,-0.27,Matches
Thorgan Hazard,be BEL,DF,30.0,1,7.0,7.0,0.2,0.1,0,0.0,0,1,7.0,1,3.0,1.0,0.0,1.0,12.86,12.15,0.3,0.0,0.2,3.05,2.71,Matches
Paris Brunner,de GER,FW,17.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Guille Bueno,es ESP,DF,20.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Marcel Lotka,pl POL,GK,22.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,26.8,34,3060.0,90.0,100.0,34.0,374,80.0,218,153,23.0,153,1.85,68.0,43.0,25.0,0.74,0.0,63.5,52.0,11.5,0.34,0.0,0
Opponent Total,0,0,26.6,34,3060.0,90.0,100.0,34.0,374,80.0,223,151,18.0,152,0.88,43.0,68.0,-25.0,-0.74,0.0,52.0,63.5,-11.5,-0.34,0.0,0
