Player,Nation,Pos,Age,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Matches
Marius Wolf,de GER,DF,28.0,13.0,1013,25,282,469,266,22,1013,23,11,47.8,11,47.8,535,2426,1513,36,34,3,19,5,673,79,Matches
Ramy Bensebaini,dz ALG,DF,28.0,11.5,1000,58,288,522,202,19,1000,17,16,94.1,0,0.0,575,2507,1200,17,22,1,19,3,653,63,Matches
Jadon Sancho,eng ENG,"FW,MF",23.0,10.5,622,11,72,215,344,56,622,70,36,51.4,30,42.9,445,3182,1821,61,37,29,21,9,484,114,Matches
Felix Nmecha,de GER,MF,22.0,11.3,598,32,129,316,158,28,598,19,9,47.4,6,31.6,340,2055,920,19,20,3,17,13,412,28,Matches
Karim Adeyemi,de GER,"FW,MF",21.0,10.1,458,10,69,170,227,63,458,60,18,30.0,32,53.3,310,2413,1171,52,22,27,29,25,318,96,Matches
Alexander Meyer,de GER,GK,32.0,7.7,382,290,380,2,0,0,382,1,1,100.0,0,0.0,270,1316,685,0,0,0,0,0,242,0,Matches
Thomas Meunier,be BEL,DF,31.0,6.5,560,30,214,246,106,11,560,8,2,25.0,5,62.5,304,1781,923,21,13,2,6,4,356,25,Matches
Sébastien Haller,ci CIV,FW,29.0,4.4,161,9,18,78,68,24,161,5,4,80.0,1,20.0,77,353,175,11,4,2,10,4,116,34,Matches
Youssoufa Moukoko,de GER,FW,18.0,6.9,199,5,20,86,99,24,199,24,11,45.8,10,41.7,126,685,291,16,8,10,21,10,131,27,Matches
Mateu Morey,es ESP,DF,23.0,1.2,100,5,46,41,13,2,100,1,1,100.0,0,0.0,67,315,172,3,2,0,2,1,68,4,Matches
Gio Reyna,us USA,"MF,FW",20.0,3.1,239,9,30,110,103,15,239,8,5,62.5,3,37.5,144,711,312,8,6,2,8,7,176,19,Matches
Antonios Papadopoulos,de GER,DF,23.0,1.3,91,16,67,22,2,0,91,0,0,0.0,0,0.0,56,188,76,0,0,0,0,0,57,0,Matches
Kjell-Arik Wätjen,de GER,"MF,FW",17.0,1.2,63,9,26,32,8,0,63,4,2,50.0,1,25.0,45,290,167,3,2,0,1,0,45,1,Matches
Ole Pohlmann,de GER,MF,22.0,0.6,31,1,3,13,15,2,31,2,1,50.0,1,50.0,19,127,32,0,1,1,3,1,20,4,Matches
Samuel Bamba,de GER,FW,19.0,0.5,30,1,4,5,22,8,30,1,1,100.0,0,0.0,15,146,103,5,3,1,5,0,22,7,Matches
Hendry Blank,de GER,DF,18.0,0.5,66,11,38,28,0,0,66,0,0,0.0,0,0.0,49,201,80,0,0,0,0,1,56,0,Matches
Julien Duranville,be BEL,"FW,MF",17.0,0.1,14,0,1,6,7,1,14,5,3,60.0,2,40.0,12,57,26,2,1,1,3,4,13,1,Matches
Thorgan Hazard,be BEL,DF,30.0,0.1,9,0,1,6,2,0,9,0,0,0.0,0,0.0,4,9,3,0,0,0,0,0,5,1,Matches
Squad Total,0,0,26.8,34.0,24316,2558,8082,11083,5366,901,24310,712,321,45.1,312,43.8,14643,79408,41055,770,565,229,532,329,17002,1436,0
Opponent Total,0,0,26.6,34.0,18853,2199,6177,8137,4755,807,18847,602,265,44.0,292,48.5,10090,54185,27878,608,429,159,440,256,11549,1272,0
