Player,Nation,Pos,Age,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Yanis Rahmani,fr FRA,"MF,FW",29-039,9.3,164,241,68.0,2526,670,87,116,75.0,63,86,73.3,9,20,45.0,0,0.4,0.5,-0.4,8,14,8,3,19,Matches
Elady Zorrilla,es ESP,"MF,FW",33-344,5.7,119,171,69.6,1850,349,62,73,84.9,42,60,70.0,9,24,37.5,0,0.3,0.4,-0.3,1,3,5,2,11,Matches
Álvaro Jiménez,es ESP,MF,29-033,4.2,76,122,62.3,1051,315,40,47,85.1,22,40,55.0,4,16,25.0,0,0.3,0.4,-0.3,5,7,3,2,7,Matches
Jesús Belza,es ESP,"MF,FW",20-116,3.5,113,150,75.3,1603,350,70,82,85.4,32,47,68.1,7,10,70.0,0,0.1,0.2,-0.1,2,6,2,2,5,Matches
Dauda Mohammed,gh GHA,"MF,FW",26-122,4.0,77,113,68.1,1192,207,41,49,83.7,32,39,82.1,1,10,10.0,0,0.8,0.5,-0.8,4,7,2,0,14,Matches
Tomeu Nadal,es ESP,GK,35-134,2.8,51,78,65.4,1498,1190,9,9,100.0,22,22,100.0,20,47,42.6,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Alassán,es ESP,"FW,MF",21-283,2.1,31,50,62.0,454,137,22,31,71.0,5,12,41.7,3,5,60.0,1,0.6,0.2,0.4,1,0,3,2,3,Matches
Álvaro Romero,es ESP,"MF,FW",28-040,1.1,27,35,77.1,389,101,18,21,85.7,5,6,83.3,2,3,66.7,0,0.1,0.1,-0.1,2,2,1,0,5,Matches
Dylan,es ESP,FW,18-041,0.4,18,26,69.2,258,78,12,13,92.3,5,6,83.3,1,2,50.0,1,0.6,0.2,0.4,1,1,0,0,2,Matches
Etyan,es ESP,"FW,MF",22-015,0.3,2,11,18.2,31,7,1,5,20.0,1,2,50.0,0,1,0.0,1,0.5,0.6,0.5,1,0,0,0,0,Matches
Cacho Guzmán,es ESP,MF,21-326,0.3,6,10,60.0,77,7,3,3,100.0,3,4,75.0,0,1,0.0,0,0.0,0.0,0.0,1,1,0,0,0,Matches
Daniel Fernández,es ESP,FW,16-147,0.2,1,1,100.0,10,5,1,1,100.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Javier Alonso,es ESP,MF,25-325,0.2,19,23,82.6,339,134,9,11,81.8,8,9,88.9,2,3,66.7,0,0.0,0.0,0.0,0,3,0,0,4,Matches
Salifo Caropitche,gw GNB,"MF,FW",23-002,0.2,2,2,100.0,29,28,1,1,100.0,1,1,100.0,0,0,0.0,0,0.0,0.0,0.0,0,0,1,0,1,Matches
Pablo Hernández,0,MF,0,0.1,13,13,100.0,227,11,4,4,100.0,9,9,100.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,0,0,28.8,42.0,14332,18939,75.7,267604,102104,6029,7070,85.3,6242,7419,84.1,1754,3469,50.6,28,32.4,33.4,-4.4,351,1233,289,95,1451,0
Opponent Total,0,0,27.6,42.0,14823,19450,76.2,274230,104075,6310,7409,85.2,6428,7654,84.0,1749,3333,52.5,24,30.4,30.1,-6.4,359,1159,284,117,1436,0
