Player,Nation,Pos,Age,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Matches
Darlin Yongwa,cm CMR,DF,22.0,12.9,801,47,237,291,287,33,801,58,26,44.8,29,50.0,536,3524,1568,39,36,13,26,19,471,81,Matches
Eli Junior Kroupi,fr FRA,"FW,MF",17.0,12.0,377,2,40,168,174,51,377,20,12,60.0,6,30.0,263,1372,428,10,13,5,24,10,248,63,Matches
Gedeon Kalulu,cd COD,DF,25.0,10.8,642,48,212,283,157,19,642,12,3,25.0,9,75.0,427,2615,1003,17,11,3,9,7,387,60,Matches
Tosin Aiyegun,bj BEN,"MF,FW",25.0,10.0,291,10,54,120,123,21,291,26,12,46.2,13,50.0,227,1660,686,17,10,6,18,13,218,52,Matches
Imran Louza,ma MAR,MF,24.0,9.6,672,14,96,401,183,17,672,18,10,55.6,7,38.9,497,2993,1186,19,21,2,14,10,466,36,Matches
Vincent Le Goff,fr FRA,"DF,MF",33.0,6.0,372,19,130,128,118,9,372,4,4,100.0,0,0.0,261,1333,720,9,10,1,4,2,234,51,Matches
Benjamin Mendy,fr FRA,DF,29.0,7.9,543,19,87,226,238,15,543,18,9,50.0,9,50.0,347,1999,937,26,28,1,12,5,338,85,Matches
Bamba Dieng,sn SEN,FW,23.0,6.1,188,7,14,95,79,31,188,11,3,27.3,7,63.6,127,697,183,5,2,3,20,10,137,44,Matches
Jean-Victor Makengo,fr FRA,"MF,FW",25.0,5.3,339,11,75,189,80,3,339,14,5,35.7,8,57.1,275,1622,744,11,7,0,8,11,258,17,Matches
Siriné Doucouré,ml MLI,FW,21.0,4.7,181,7,10,83,89,35,181,25,13,52.0,11,44.0,122,787,315,14,7,12,30,10,135,35,Matches
Badredine Bouanani,dz ALG,MF,18.0,4.9,231,3,27,96,117,15,231,14,8,57.1,5,35.7,181,1549,761,30,22,5,13,11,171,27,Matches
Bonke Innocent,ng NGA,MF,27.0,2.3,120,3,24,80,16,2,120,0,0,0.0,0,0.0,86,362,92,0,2,0,2,1,80,2,Matches
Pablo Pagis,fr FRA,MF,20.0,1.8,89,1,15,45,29,2,89,2,1,50.0,1,50.0,64,308,105,1,2,0,5,1,62,6,Matches
Igor Carioca,br BRA,"DF,MF",26.0,2.9,199,6,61,95,45,4,199,9,4,44.4,4,44.4,116,694,264,6,3,2,4,1,110,16,Matches
Joel Mvuka,no NOR,"DF,FW",20.0,2.2,75,3,12,27,38,2,75,13,3,23.1,8,61.5,53,346,94,4,3,0,2,2,46,16,Matches
Bamo Meïté,ci CIV,DF,21.0,1.6,80,23,60,19,1,0,80,0,0,0.0,0,0.0,54,226,107,0,0,0,2,1,48,0,Matches
Loris Mouyokolo,fr FRA,DF,22.0,1.0,66,10,51,14,1,0,66,0,0,0.0,0,0.0,50,217,110,1,0,0,0,0,48,0,Matches
Aurélien Pelon,fr FRA,DF,19.0,1.0,44,13,31,12,1,0,44,1,1,100.0,0,0.0,27,135,30,0,0,0,0,0,25,0,Matches
Bassirou Ndiaye,sn SEN,FW,21.0,1.7,69,1,11,39,23,3,69,7,2,28.6,5,71.4,49,324,75,1,2,0,12,5,43,7,Matches
Dembo Sylla,gn GUI,DF,20.0,0.5,28,2,6,8,14,1,28,0,0,0.0,0,0.0,21,68,12,0,1,0,1,1,21,6,Matches
Ibrahima Koné,ml MLI,FW,24.0,0.4,7,0,0,7,0,0,7,0,0,0.0,0,0.0,5,33,17,0,0,0,2,1,7,1,Matches
Adrian Grbić,at AUT,FW,26.0,0.3,16,0,1,9,6,1,16,0,0,0.0,0,0.0,5,22,10,0,0,0,1,0,8,4,Matches
Royce Openda Owaga,ga GAB,FW,21.0,0.2,5,0,1,3,1,1,5,2,1,50.0,1,50.0,4,20,16,0,0,0,1,0,4,1,Matches
Gino Caoki,fr FRA,MF,19.0,0.1,4,1,2,2,0,0,4,0,0,0.0,0,0.0,4,28,21,1,0,0,0,0,3,0,Matches
Squad Total,0,0,24.7,34.0,20194,2447,6961,9137,4345,640,20193,691,341,49.3,316,45.7,14460,87613,40473,632,548,117,535,315,13140,1283,0
Opponent Total,0,0,25.9,34.0,22851,1952,5906,11148,6047,869,22843,579,279,48.2,252,43.5,17044,94962,45137,647,622,176,484,286,15792,1631,0
