Player,Nation,Pos,Age,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Vincent Le Goff,fr FRA,"DF,MF",33.0,6.0,252,322,78.3,3932,1509,135,152,88.8,92,118,78.0,18,37,48.6,1,0.9,0.9,0.1,9,17,4,0,22,Matches
Benjamin Mendy,fr FRA,DF,29.0,7.9,318,468,67.9,5341,2047,156,190,82.1,122,170,71.8,29,84,34.5,1,1.9,3.0,-0.9,16,26,18,13,34,Matches
Bamba Dieng,sn SEN,FW,23.0,6.1,90,117,76.9,1190,105,55,67,82.1,22,31,71.0,4,5,80.0,1,1.6,0.9,-0.6,8,3,2,0,4,Matches
Jean-Victor Makengo,fr FRA,"MF,FW",25.0,5.3,244,277,88.1,3368,718,135,147,91.8,90,97,92.8,3,11,27.3,0,0.0,0.2,0.0,0,16,5,1,28,Matches
Siriné Doucouré,ml MLI,FW,21.0,4.7,71,94,75.5,913,208,44,54,81.5,15,22,68.2,4,7,57.1,3,1.3,0.6,1.7,10,4,1,0,5,Matches
Badredine Bouanani,dz ALG,MF,18.0,4.9,146,180,81.1,2763,796,60,72,83.3,59,68,86.8,23,28,82.1,0,0.9,1.0,-0.9,9,13,13,2,32,Matches
Bonke Innocent,ng NGA,MF,27.0,2.3,91,96,94.8,1467,387,44,46,95.7,40,42,95.2,4,4,100.0,0,0.1,0.1,-0.1,2,12,0,0,13,Matches
Pablo Pagis,fr FRA,MF,20.0,1.8,46,61,75.4,795,127,19,23,82.6,20,26,76.9,5,9,55.6,0,0.0,0.2,0.0,0,2,0,0,5,Matches
Igor Carioca,br BRA,"DF,MF",26.0,2.9,115,162,71.0,1807,594,63,77,81.8,38,52,73.1,10,18,55.6,0,0.3,0.5,-0.3,2,5,3,2,8,Matches
Joel Mvuka,no NOR,"DF,FW",20.0,2.2,33,49,67.3,500,98,19,23,82.6,10,18,55.6,2,5,40.0,0,0.0,0.2,0.0,0,1,0,0,1,Matches
Bamo Meïté,ci CIV,DF,21.0,1.6,48,56,85.7,761,413,23,25,92.0,22,22,100.0,2,7,28.6,0,0.0,0.0,0.0,0,2,1,0,1,Matches
Loris Mouyokolo,fr FRA,DF,22.0,1.0,48,55,87.3,781,285,19,20,95.0,27,30,90.0,0,2,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Aurélien Pelon,fr FRA,DF,19.0,1.0,26,33,78.8,555,191,8,9,88.9,13,18,72.2,5,5,100.0,0,0.0,0.0,0.0,0,0,0,0,1,Matches
Bassirou Ndiaye,sn SEN,FW,21.0,1.7,27,39,69.2,336,75,17,21,81.0,5,8,62.5,2,5,40.0,0,0.2,0.2,-0.2,2,2,0,0,1,Matches
Dembo Sylla,gn GUI,DF,20.0,0.5,19,22,86.4,378,24,9,9,100.0,7,8,87.5,3,4,75.0,0,0.0,0.0,0.0,0,0,1,0,1,Matches
Ibrahima Koné,ml MLI,FW,24.0,0.4,2,3,66.7,16,7,2,3,66.7,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Adrian Grbić,at AUT,FW,26.0,0.3,7,13,53.8,85,6,6,8,75.0,1,2,50.0,0,2,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Royce Openda Owaga,ga GAB,FW,21.0,0.2,2,3,66.7,27,15,1,2,50.0,1,1,100.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Gino Caoki,fr FRA,MF,19.0,0.1,2,4,50.0,26,14,2,2,100.0,0,1,0.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,0,0,24.7,34.0,13284,16298,81.5,233137,84709,5717,6546,87.3,5787,6601,87.7,1283,2250,57.0,27,27.1,27.5,-0.1,274,1004,251,56,1293,0
Opponent Total,0,0,25.9,34.0,15949,19172,83.2,282989,90649,6718,7549,89.0,7192,8084,89.0,1530,2621,58.4,48,39.1,39.5,8.9,404,1468,339,87,1647,0
