D a t e,T i m e,C o m p,R o u n d,D a y,V e n u e,R e s u l t,G F,G A,O p p o n e n t,x G,x G A,P o s s,A t t e n d a n c e,C a p t a i n,F o r m a t i o n,R e f e r e e,M a t c h   R e p o r t,N o t e s
2023-12-03,15:00,Ligue 1,Matchweek 14,Sun,Away,D,1,1,Toulouse,0.8,1.0,48,22799,Laurent Abergel,4-4-2,Thomas Léonard,Match Report,0.0
2023-12-10,20:45,Ligue 1,Matchweek 15,Sun,Home,L,2,4,Marseille,2.2,2.3,50,15848,Laurent Abergel,4-2-3-1,Eric Wattellier,Match Report,0.0
2023-12-17,15:00,Ligue 1,Matchweek 16,Sun,Home,L,1,2,Strasbourg,0.8,0.9,52,14580,Laurent Abergel,4-4-2,Bastien Dechepy,Match Report,0.0
2023-12-20,21:00,Ligue 1,Matchweek 17,Wed,Away,L,0,4,Brest,0.5,2.0,41,14544,Laurent Abergel,4-2-3-1,Mathieu Vernice,Match Report,0.0
2024-01-06,18:00,Coupe de France,Round of 64,Sat,Away,L,1,2,Sochaux,0.0,0.0,55,12947,Laurent Abergel,3-4-3,Willy Delajod,Match Report,0.0
2024-01-14,13:00,Ligue 1,Matchweek 18,Sun,Away,L,0,3,Lille,0.1,2.3,38,35204,Laurent Abergel,3-4-3,Pierre Gaillouste,Match Report,0.0
2024-01-28,15:00,Ligue 1,Matchweek 19,Sun,Home,D,3,3,Le Havre,1.0,1.7,43,14500,Laurent Abergel,3-4-3,Jeremy Stinat,Match Report,0.0
2024-02-04,15:00,Ligue 1,Matchweek 20,Sun,Away,W,2,1,Metz,1.4,1.1,56,21044,Laurent Abergel,3-4-3,Romain Lissorgue,Match Report,0.0
2024-02-11,15:00,Ligue 1,Matchweek 21,Sun,Home,W,2,0,Reims,1.9,1.2,39,15096,Laurent Abergel,3-4-3,Marc Bollengier,Match Report,0.0
2024-02-18,13:00,Ligue 1,Matchweek 22,Sun,Away,W,3,1,Strasbourg,2.0,1.5,38,25103,Laurent Abergel,3-4-3,Thomas Léonard,Match Report,0.0
2024-02-24,17:00,Ligue 1,Matchweek 23,Sat,Home,L,0,1,Nantes,0.5,0.4,64,16787,Laurent Abergel,3-4-3,Willy Delajod,Match Report,0.0
2024-03-03,17:05,Ligue 1,Matchweek 24,Sun,Away,W,2,1,Rennes,2.0,1.4,44,28615,Laurent Abergel,3-4-3,Benoît Bastien,Match Report,0.0
2024-03-09,17:00,Ligue 1,Matchweek 25,Sat,Home,L,0,2,Lyon,0.5,1.9,48,16426,Laurent Abergel,3-4-3,Mathieu Vernice,Match Report,0.0
2024-03-17,15:00,Ligue 1,Matchweek 26,Sun,Away,D,2,2,Monaco,0.8,2.5,49,5090,Laurent Abergel,3-4-3,Bastien Dechepy,Match Report,0.0
2024-03-31,13:00,Ligue 1,Matchweek 27,Sun,Home,L,0,1,Brest,1.0,0.5,55,16745,Laurent Abergel,3-4-3,Jérôme Brisard,Match Report,0.0
2024-04-07,15:00,Ligue 1,Matchweek 28,Sun,Away,L,0,2,Montpellier,1.4,2.4,55,15234,Laurent Abergel,3-4-3,Romain Lissorgue,Match Report,0.0
2024-04-19,21:00,Ligue 1,Matchweek 30,Fri,Away,L,0,3,Nice,0.5,2.5,49,21067,Yvon Mvogo,3-4-3,Jeremy Stinat,Match Report,0.0
2024-04-24,19:00,Ligue 1,Matchweek 29,Wed,Home,L,1,4,Paris S-G,0.9,1.6,41,16738,Julien Laporte,3-4-3,Marc Bollengier,Match Report,0.0
2024-04-28,15:00,Ligue 1,Matchweek 31,Sun,Home,L,1,2,Toulouse,1.4,1.8,50,16125,Laurent Abergel,3-4-3,Gaël Angoula,Match Report,0.0
2024-05-03,21:00,Ligue 1,Matchweek 32,Fri,Away,L,0,2,Lens,0.6,2.1,43,37561,Laurent Abergel,3-4-3,Jérémie Pignard,Match Report,0.0
2024-05-12,21:00,Ligue 1,Matchweek 33,Sun,Away,L,1,3,Marseille,1.5,2.5,42,62082,Laurent Abergel,5-4-1,Bastien Dechepy,Match Report,0.0
2024-05-19,21:00,Ligue 1,Matchweek 34,Sun,Home,W,5,0,Clermont Foot,4.2,0.8,46,16176,Laurent Abergel,3-4-3,Clément Turpin,Match Report,0.0
