Player,Nation,Pos,Age,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Agustín Canobbio,uy URU,"FW,MF",25-263,4.0,79.0,101.0,78.2,1100.0,317.0,42.0,48.0,87.5,29.0,34.0,85.3,3.0,5.0,60.0,1,0.9,0.5,0.1,9.0,8.0,9.0,0.0,17.0,Matches
Gonzalo Mastriani,uy URU,FW,31-053,4.4,58.0,88.0,65.9,870.0,216.0,33.0,47.0,70.2,22.0,32.0,68.8,2.0,2.0,100.0,0,0.0,0.3,0.0,0.0,4.0,0.0,0.0,9.0,Matches
Julimar,br BRA,"FW,MF",23-147,4.3,94.0,126.0,74.6,1334.0,339.0,56.0,66.0,84.8,28.0,39.0,71.8,6.0,7.0,85.7,1,0.6,0.3,0.4,6.0,6.0,4.0,1.0,14.0,Matches
Mádson,br BRA,DF,32-159,4.0,123.0,163.0,75.5,2411.0,928.0,38.0,48.0,79.2,60.0,72.0,83.3,21.0,34.0,61.8,1,0.9,0.7,0.1,8.0,6.0,5.0,3.0,7.0,Matches
Bruno Zapelli,ar ARG,"MF,FW",22-034,3.5,136.0,187.0,72.7,2052.0,505.0,68.0,80.0,85.0,48.0,63.0,76.2,11.0,28.0,39.3,2,2.0,1.9,0.0,12.0,17.0,4.0,1.0,15.0,Matches
Mateo Gamarra,py PAR,DF,23-244,3.1,101.0,120.0,84.2,1939.0,1023.0,37.0,40.0,92.5,51.0,55.0,92.7,12.0,22.0,54.5,0,0.0,0.1,0.0,1.0,13.0,2.0,0.0,12.0,Matches
Leonardo Linck,br BRA,GK,23-109,3.0,56.0,78.0,71.8,2224.0,1873.0,3.0,3.0,100.0,22.0,22.0,100.0,31.0,52.0,59.6,0,0.4,0.0,-0.4,1.0,3.0,0.0,0.0,0.0,Matches
Filipinho,br BRA,MF,22-246,1.7,43.0,50.0,86.0,647.0,144.0,26.0,29.0,89.7,15.0,17.0,88.2,2.0,4.0,50.0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,Matches
Fernando,br BRA,DF,24-280,1.3,56.0,70.0,80.0,846.0,263.0,27.0,27.0,100.0,26.0,32.0,81.3,1.0,7.0,14.3,0,0.0,0.1,0.0,1.0,7.0,1.0,1.0,6.0,Matches
José Vitor Silva Neves,br BRA,"MF,FW",24-049,1.2,60.0,77.0,77.9,906.0,246.0,33.0,36.0,91.7,22.0,31.0,71.0,3.0,4.0,75.0,0,0.0,0.1,0.0,0.0,9.0,1.0,0.0,6.0,Matches
Alex Santana,br BRA,"MF,FW",29-038,1.1,45.0,49.0,91.8,619.0,131.0,32.0,33.0,97.0,13.0,13.0,100.0,0.0,1.0,0.0,0,0.0,0.1,0.0,0.0,2.0,0.0,0.0,2.0,Matches
Lucas Di Yorio,ar ARG,MF,27-211,0.5,5.0,9.0,55.6,44.0,8.0,3.0,4.0,75.0,1.0,3.0,33.3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Kayke Santos,br BRA,FW,16-055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,27.7,10.0,3524.0,4436.0,79.4,66347.0,24726.0,1435.0,1631.0,88.0,1586.0,1850.0,85.7,428.0,745.0,57.4,10,11.0,11.1,-1.0,117.0,323.0,83.0,23.0,376.0,0
Opponent Total,0,0,28.5,10.0,3635.0,4560.0,79.7,66861.0,25035.0,1459.0,1672.0,87.3,1704.0,1954.0,87.2,397.0,707.0,56.2,6,7.1,6.8,-1.1,94.0,292.0,65.0,15.0,369.0,0
