D a t e,T i m e,C o m p,R o u n d,D a y,V e n u e,R e s u l t,G F,G A,O p p o n e n t,x G,x G A,P o s s,A t t e n d a n c e,C a p t a i n,F o r m a t i o n,R e f e r e e,M a t c h   R e p o r t,N o t e s
2023-11-01,19:00,Copa del Rey,First round,Wed,Away,W,1,0,Águilas,0.0,0.0,0.0,2500,Óscar Sielva,4-4-2,Saúl Ais,Match Report,0
2023-11-05,16:15,La Liga 2,Matchweek 14,Sun,Away,W,1,0,Amorebieta,1.7,0.2,50.0,1137,Jorge Pulido,3-4-3,Oliver De La Fuente,Match Report,0
2023-11-12,18:30,La Liga 2,Matchweek 15,Sun,Home,D,1,1,Espanyol,1.4,1.0,58.0,7303,Jorge Pulido,3-5-2,Andrés Fuentes,Match Report,0
2023-11-18,18:30,La Liga 2,Matchweek 16,Sat,Away,W,2,0,Zaragoza,0.6,0.7,37.0,28667,Jorge Pulido,5-4-1,Jon González,Match Report,0
2023-11-24,21:00,La Liga 2,Matchweek 17,Fri,Home,L,0,1,Valladolid,0.5,1.2,44.0,5214,Jorge Pulido,5-4-1,Saúl Ais,Match Report,0
2023-12-03,14:00,La Liga 2,Matchweek 18,Sun,Away,L,0,1,FC Andorra,0.4,0.5,33.0,2120,Jorge Pulido,3-4-3,Manuel Orellana,Match Report,0
2023-12-06,12:00,Copa del Rey,Second round,Wed,Away,W,2,0,Antequera,0.0,0.0,0.0,2590,Juan Pérez,4-3-3,Dámaso Arcediano,Match Report,0
2023-12-10,21:00,La Liga 2,Matchweek 19,Sun,Home,W,1,0,Racing Ferrol,1.6,0.9,33.0,3745,Jorge Pulido,4-1-4-1,Iosu Galech,Match Report,0
2023-12-17,16:15,La Liga 2,Matchweek 20,Sun,Away,L,1,2,Levante,1.1,1.0,38.0,13281,Jorge Pulido,4-3-3,Alejandro Quintero,Match Report,0
2023-12-21,19:00,La Liga 2,Matchweek 21,Thu,Home,W,3,0,Cartagena,1.1,0.3,48.0,5299,Jorge Pulido,4-1-4-1,José Guzmán,Match Report,0
2024-01-06,19:00,Copa del Rey,Round of 32,Sat,Home,L,0,2,Rayo Vallecano,0.0,0.0,46.0,2629,Óscar Sielva,4-1-4-1,César Soto,Match Report,Required Extra Time
2024-01-14,16:15,La Liga 2,Matchweek 22,Sun,Away,D,0,0,Sporting Gijón,0.4,1.0,37.0,19471,Jorge Pulido,4-4-2,Salvador Lax,Match Report,0
2024-01-21,18:30,La Liga 2,Matchweek 23,Sun,Home,L,2,3,Eibar,2.2,1.5,44.0,5011,Jorge Pulido,4-1-4-1,Saúl Ais,Match Report,0
2024-01-28,16:15,La Liga 2,Matchweek 24,Sun,Away,D,1,1,Villarreal B,0.4,0.8,34.0,2203,Jorge Pulido,3-4-3,Miguel González,Match Report,0
2024-02-03,16:15,La Liga 2,Matchweek 25,Sat,Home,W,1,0,Alcorcón,1.3,0.3,51.0,5279,Jorge Pulido,4-4-2,Germán Cid Camacho,Match Report,0
2024-02-10,16:15,La Liga 2,Matchweek 26,Sat,Away,D,0,0,Eldense,0.5,0.4,46.0,4005,Jorge Pulido,4-4-2,Raúl González,Match Report,0
2024-02-18,18:30,La Liga 2,Matchweek 27,Sun,Home,D,0,0,Amorebieta,0.8,0.5,59.0,5630,Jorge Pulido,3-4-3,Rafael Sánchez,Match Report,0
2024-02-26,20:30,La Liga 2,Matchweek 28,Mon,Away,W,3,0,CD Mirandés,1.7,0.5,50.0,2079,Jorge Pulido,4-1-4-1,Manuel Orellana,Match Report,0
2024-03-02,16:15,La Liga 2,Matchweek 29,Sat,Away,D,0,0,Espanyol,0.1,1.3,43.0,22472,Óscar Sielva,5-4-1,Saúl Ais,Match Report,0
2024-03-08,20:30,La Liga 2,Matchweek 30,Fri,Home,W,2,0,FC Andorra,2.3,0.4,51.0,4900,Jorge Pulido,3-5-2,Miguel González,Match Report,0
2024-03-16,17:30,La Liga 2,Matchweek 31,Sat,Away,D,0,0,Tenerife,0.3,1.8,37.0,12898,Jorge Pulido,4-1-4-1,Germán Cid Camacho,Match Report,0
2024-03-24,16:15,La Liga 2,Matchweek 32,Sun,Home,W,3,0,Burgos,1.3,0.5,41.0,5997,Jorge Pulido,4-3-3,Raúl González,Match Report,0
2024-03-30,18:30,La Liga 2,Matchweek 33,Sat,Away,D,1,1,Albacete,0.5,1.6,46.0,7187,Jorge Pulido,4-3-3,Andrés Fuentes,Match Report,0
2024-04-07,14:00,La Liga 2,Matchweek 34,Sun,Home,D,0,0,Leganés,0.9,0.3,51.0,6228,Jorge Pulido,4-3-3,Luis Milla,Match Report,0
2024-04-14,21:00,La Liga 2,Matchweek 35,Sun,Away,L,1,2,Racing Ferrol,0.4,0.4,36.0,6421,Jorge Pulido,4-3-3,Álvaro Moreno,Match Report,0
2024-04-20,21:00,La Liga 2,Matchweek 36,Sat,Home,L,1,2,Zaragoza,0.8,1.0,62.0,8181,Jorge Pulido,4-3-3,Rubén Ávalos,Match Report,0
2024-04-28,18:30,La Liga 2,Matchweek 37,Sun,Away,L,0,1,Valladolid,0.4,0.7,51.0,19225,Jorge Pulido,4-4-2,Iván Caparrós,Match Report,0
2024-05-04,16:15,La Liga 2,Matchweek 38,Sat,Home,L,0,2,Oviedo,1.1,1.7,52.0,6607,Jorge Pulido,4-2-3-1,Raúl González,Match Report,0
2024-05-12,21:00,La Liga 2,Matchweek 39,Sun,Away,W,3,0,Elche,0.6,1.7,25.0,15370,Jorge Pulido,5-4-1,Iosu Galech,Match Report,0
2024-05-18,16:15,La Liga 2,Matchweek 40,Sat,Home,L,0,3,Racing Sant,0.9,2.1,60.0,6758,Jorge Pulido,5-4-1,Miguel González,Match Report,0
2024-05-26,18:30,La Liga 2,Matchweek 41,Sun,Away,W,2,0,Cartagena,0.9,0.5,33.0,7924,Jorge Pulido,5-4-1,Saúl Ais,Match Report,0
2024-06-02,16:15,La Liga 2,Matchweek 42,Sun,Home,D,0,0,Levante,1.2,0.8,40.0,5034,Jorge Pulido,3-5-2,Jon González,Match Report,0
