Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Tom Bischof,de GER,"MF,FW",18.0,13,178.0,14.0,5.8,2.0,1,77.0,0,12,8.0,15,1.08,9.0,4.0,5.0,2.53,2.68,6.2,5.1,1.2,0.58,0.84,Matches
Angelo Stiller,de GER,MF,22.0,1,84.0,84.0,2.7,0.9,1,84.0,0,0,0.0,0,0.0,1.0,2.0,-1.0,-1.07,-1.1,1.2,2.5,-1.3,-1.42,-1.24,Matches
Mergim Berisha,de GER,FW,25.0,6,144.0,24.0,4.7,1.6,0,0.0,0,6,24.0,2,1.5,1.0,2.0,-1.0,-0.62,-0.66,1.5,3.0,-1.5,-0.91,-0.74,Matches
Dennis Geiger,de GER,MF,25.0,3,64.0,21.0,2.1,0.7,0,0.0,0,3,21.0,1,2.0,0.0,2.0,-2.0,-2.81,-2.87,0.5,2.8,-2.3,-3.23,-3.09,Matches
Julian Justvan,de GER,"FW,MF",25.0,4,49.0,12.0,1.6,0.5,0,0.0,0,4,12.0,2,0.5,0.0,1.0,-1.0,-1.84,-1.87,0.3,1.1,-0.8,-1.42,-1.23,Matches
Bambasé Conté,de GER,"MF,FW",20.0,7,48.0,7.0,1.6,0.5,0,0.0,0,7,7.0,5,0.57,1.0,1.0,0.0,0.0,0.0,0.7,1.4,-0.8,-1.44,-1.25,Matches
Max Moerstedt,de GER,"DF,FW",0.0,1,12.0,12.0,0.4,0.1,0,0.0,0,1,12.0,3,1.0,1.0,0.0,1.0,7.5,7.53,0.6,0.0,0.6,4.52,4.75,Matches
Kasim Nuhu,gh GHA,DF,28.0,1,5.0,5.0,0.2,0.1,0,0.0,0,1,5.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,-0.3,-6.21,-6.01,Matches
Diadie Samassékou,ml MLI,MF,27.0,1,1.0,1.0,0.0,0.0,0,0.0,0,1,1.0,10,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,Matches
Luca Philipp,de GER,GK,22.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,26,0.0,2.0,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Nahuel Noll,de GER,GK,20.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Joshua Quarshie,de GER,MF,19.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,27.7,34,3060.0,90.0,100.0,34.0,374,81.0,217,153,20.0,151,1.35,66.0,66.0,0.0,0.0,0.0,53.6,60.8,-7.2,-0.21,0.0,0
Opponent Total,0,0,26.4,34,3060.0,90.0,100.0,34.0,374,81.0,212,157,18.0,144,1.44,66.0,66.0,0.0,0.0,0.0,60.8,53.6,7.2,0.21,0.0,0
