Player,Nation,Pos,Age,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Matches
Ramón Terrats,es ESP,"MF,DF",22.0,8.7,560,20,108,299,158,12,560,25,11,44.0,9,36.0,304,1753,843,19,13,3,12,11,394,54,Matches
Bertrand Traoré,bf BFA,MF,27.0,6.3,305,2,37,110,163,24,305,27,8,29.6,19,70.4,200,1492,836,29,15,7,16,6,242,63,Matches
Matteo Gabbia,it ITA,DF,23.0,5.3,369,56,201,159,9,2,369,0,0,0.0,0,0.0,205,963,555,1,1,0,4,0,244,0,Matches
Manu Trigueros,es ESP,MF,31.0,3.4,201,13,50,91,60,5,201,1,0,0.0,1,100.0,107,589,179,7,4,2,5,4,146,13,Matches
Ben Brereton,cl CHI,"FW,MF",24.0,3.0,109,1,12,35,63,13,109,10,2,20.0,8,80.0,75,518,211,6,12,3,5,5,91,35,Matches
Carlos Romero,es ESP,DF,21.0,2.9,203,16,78,70,55,7,203,6,3,50.0,3,50.0,83,524,257,6,3,1,5,2,102,21,Matches
Pepe Reina,es ESP,GK,40.0,2.0,73,69,73,0,0,0,73,0,0,0.0,0,0.0,47,274,156,0,0,0,0,0,39,0,Matches
Denis Suárez,es ESP,"MF,FW",29.0,1.5,114,7,21,59,35,5,114,10,5,50.0,3,30.0,60,429,269,4,1,1,3,2,79,7,Matches
Stefan Lekovic,rs SRB,DF,19.0,0.3,16,5,14,2,0,0,16,0,0,0.0,0,0.0,4,6,1,0,0,0,0,0,11,0,Matches
Pascu,es ESP,FW,20.0,0.2,6,0,0,3,3,0,6,1,1,100.0,0,0.0,6,29,1,0,0,0,1,0,5,1,Matches
Squad Total,0,0,27.9,38.0,22729,2879,8003,9685,5250,848,22722,723,351,48.5,329,45.5,12248,68209,34560,654,491,189,570,356,15179,1548,0
Opponent Total,0,0,27.1,38.0,23143,2172,6893,10048,6441,992,23137,580,272,46.9,260,44.8,13049,69618,35861,734,573,182,516,316,15513,1644,0
