Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Gabriel Strefezza,br BRA,FW,26.0,19,1112.0,59.0,32.5,12.4,13,75.0,2,6,22.0,2,1.05,9.0,18.0,-9.0,-0.73,-0.22,11.9,19.0,-7.1,-0.57,-0.45,Matches
Roberto Piccoli,it ITA,FW,22.0,35,1378.0,39.0,40.3,15.3,12,75.0,4,23,21.0,0,0.97,16.0,21.0,-5.0,-0.33,0.42,19.6,22.3,-2.7,-0.18,0.15,Matches
Nicola Sansone,it ITA,"FW,MF",31.0,25,767.0,31.0,22.4,8.5,4,68.0,1,21,24.0,4,1.12,14.0,11.0,3.0,0.35,1.2,12.7,13.5,-0.8,-0.1,0.22,Matches
Lorenzo Venuti,it ITA,DF,28.0,14,364.0,26.0,10.6,4.0,3,74.0,1,11,13.0,23,0.93,2.0,12.0,-10.0,-2.47,-2.12,4.6,6.9,-2.3,-0.56,-0.33,Matches
Ahmed Touba,dz ALG,DF,25.0,6,277.0,46.0,8.1,3.1,3,79.0,2,3,14.0,25,0.67,1.0,7.0,-6.0,-1.95,-1.49,3.2,4.7,-1.5,-0.48,-0.23,Matches
Medon Berisha,al ALB,"FW,MF",19.0,6,205.0,34.0,6.0,2.3,2,65.0,0,4,19.0,32,0.67,0.0,3.0,-3.0,-1.32,-0.79,1.8,3.6,-1.8,-0.8,-0.56,Matches
Santiago Pierotti,ar ARG,"MF,FW",22.0,11,200.0,18.0,5.8,2.2,0,0.0,0,11,18.0,7,0.82,3.0,4.0,-1.0,-0.45,0.14,4.2,3.2,1.0,0.47,0.78,Matches
Federico Di Francesco,it ITA,"FW,MF",29.0,2,15.0,8.0,0.4,0.2,0,0.0,0,2,8.0,0,2.0,2.0,0.0,2.0,12.0,12.63,0.2,0.6,-0.4,-2.17,-1.91,Matches
Jeppe Corfitzen,dk DEN,FW,18.0,1,9.0,9.0,0.3,0.1,0,0.0,0,1,9.0,8,0.0,0.0,2.0,-2.0,-20.0,-19.47,0.0,1.0,-0.9,-9.35,-9.1,Matches
Rareș-Cătălin Burnete,ro ROU,FW,19.0,1,8.0,8.0,0.2,0.1,0,0.0,0,1,8.0,17,3.0,2.0,0.0,2.0,22.5,23.13,0.2,0.0,0.2,1.7,1.98,Matches
Marcin Listkowski,pl POL,FW,25.0,1,8.0,8.0,0.2,0.1,0,0.0,0,1,8.0,13,0.0,0.0,0.0,0.0,0.0,0.58,0.2,0.0,0.2,2.22,2.5,Matches
Alexandru Borbei,ro ROU,GK,20.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Federico Brancolini,it ITA,GK,22.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Kastriot Dermaku,al ALB,DF,31.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Sebastian Esposito,au AUS,DF,18.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Giacomo Faticanti,it ITA,MF,19.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Þórir Jóhann Helgason,is ISL,MF,22.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Mats Lemmens,be BEL,DF,21.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Youssef Maleh,ma MAR,MF,24.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Daniel Samek,cz CZE,DF,19.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Jasper Samooja,fi FIN,GK,20.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Zinedin Smajlovic,se SWE,DF,19.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Joel Voelkerling Persson,se SWE,FW,20.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,24.9,38,3420.0,90.0,100.0,38.0,418,80.0,234,180,22.0,295,1.0,32.0,54.0,-22.0,-0.58,0.0,43.1,53.3,-10.2,-0.27,0.0,0
Opponent Total,0,0,26.5,38,3420.0,90.0,100.0,38.0,418,80.0,238,177,23.0,278,1.63,54.0,32.0,22.0,0.58,0.0,53.3,43.1,10.2,0.27,0.0,0
