Player,Nation,Pos,Age,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Emil Audero,it ITA,GK,26.0,3.7,166,197,84.3,3484,2227,44,45,97.8,96,100,96.0,25,49,51.0,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Davy Klaassen,nl NED,MF,30.0,2.3,82,95,86.3,1290,289,46,52,88.5,28,29,96.6,6,7,85.7,0,0.2,0.2,-0.2,3,6,1,0,7,Matches
Juan Cuadrado,co COL,DF,35.0,3.0,158,189,83.6,2799,632,73,77,94.8,61,76,80.3,16,27,59.3,2,1.6,1.2,0.4,9,11,5,2,11,Matches
Tajon Buchanan,ca CAN,DF,24.0,1.8,58,72,80.6,787,103,36,39,92.3,16,21,76.2,3,6,50.0,0,0.3,0.1,-0.3,2,1,1,1,4,Matches
Stefano Sensi,it ITA,MF,27.0,0.5,47,52,90.4,962,198,17,17,100.0,20,24,83.3,9,9,100.0,1,0.1,0.1,0.9,3,2,0,0,3,Matches
Raffaele Di Gennaro,it ITA,GK,29.0,0.3,15,17,88.2,324,175,5,5,100.0,8,8,100.0,2,3,66.7,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Ebenezer Akinsanmiro,ng NGA,MF,18.0,0.2,7,8,87.5,83,45,6,6,100.0,1,1,100.0,0,0,0.0,0,0.0,0.0,0.0,1,1,1,0,2,Matches
Lucien Agoume,fr FRA,MF,21.0,0.1,5,5,100.0,75,7,3,3,100.0,2,2,100.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,0,0,29.1,38.0,19136,22447,85.2,332897,109819,8631,9446,91.4,8159,9056,90.1,1839,2800,65.7,60,55.6,50.7,4.4,440,1288,437,116,1620,0
Opponent Total,0,0,26.2,38.0,13716,16837,81.5,248335,84176,6054,6779,89.3,5789,6596,87.8,1558,2625,59.4,17,21.7,21.6,-4.7,313,1027,257,79,1199,0
