Player,Nation,Pos,Age,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Matches
Fabien Centonze,fr FRA,DF,27.0,7.5,411,14,119,176,119,6,411,23,11,47.8,12,52.2,154,831,400,16,5,2,11,1,179,21,Matches
Davide Faraoni,it ITA,DF,31.0,6.7,386,20,94,194,102,12,386,7,3,42.9,4,57.1,190,782,400,13,8,1,14,2,211,31,Matches
Bruno Amione,ar ARG,DF,21.0,6.4,344,22,176,157,15,7,344,2,1,50.0,1,50.0,190,918,402,2,3,0,8,1,188,2,Matches
Jordi Mboula,es ESP,"FW,MF",24.0,3.4,98,2,10,39,49,11,98,5,2,40.0,2,40.0,66,581,225,10,2,5,8,7,72,22,Matches
Stefan Mitrović,rs SRB,"FW,MF",20.0,4.3,164,1,11,89,69,10,164,14,6,42.9,6,42.9,101,810,383,13,8,2,13,4,107,24,Matches
Karol Świderski,pl POL,"FW,MF",26.0,5.6,200,6,25,89,88,22,200,11,3,27.3,7,63.6,107,364,126,3,3,2,14,8,124,19,Matches
Daniel Bandeira,pt POR,MF,23.0,5.0,276,12,47,164,67,2,276,4,3,75.0,0,0.0,124,718,392,9,4,1,4,6,160,8,Matches
Riccardo Saponara,it ITA,"FW,MF",31.0,3.8,164,4,21,80,65,11,164,9,4,44.4,4,44.4,115,753,346,12,9,3,15,3,120,32,Matches
Thomas Henry,fr FRA,FW,28.0,3.7,115,5,11,53,54,17,114,5,1,20.0,4,80.0,63,258,43,2,2,1,13,2,93,20,Matches
Rúben Vinagre,pt POR,"DF,FW",24.0,3.1,160,6,44,68,52,2,160,5,3,60.0,1,20.0,87,624,235,6,5,1,8,7,87,13,Matches
Juan Cruz,ar ARG,"FW,MF",24.0,1.2,36,0,2,16,20,2,36,2,1,50.0,1,50.0,18,119,55,3,2,0,2,0,27,4,Matches
Reda Belahyane,fr FRA,MF,19.0,1.0,35,2,10,20,6,0,35,0,0,0.0,0,0.0,20,92,27,1,1,0,1,1,22,2,Matches
Simone Perilli,it ITA,GK,28.0,1.0,45,32,44,1,0,0,45,0,0,0.0,0,0.0,23,110,58,0,0,0,0,0,19,0,Matches
Elayis Tavsan,nl NED,"MF,FW",22.0,0.6,14,0,3,3,8,1,14,1,1,100.0,0,0.0,10,82,46,2,1,1,0,0,10,1,Matches
Charlys,br BRA,MF,19.0,0.3,8,0,2,4,2,0,8,1,0,0.0,1,100.0,6,20,5,0,0,0,0,0,5,0,Matches
Alphadjo Cissè,it ITA,FW,16.0,0.1,1,0,0,1,0,0,1,0,0,0.0,0,0.0,1,1,0,0,0,0,0,0,1,0,Matches
Yayah Kallon,sl SLE,FW,22.0,0.0,3,0,1,1,1,0,3,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,2,0,Matches
Squad Total,0,0,25.7,38.0,18925,2169,6433,8621,4096,598,18918,567,252,44.4,261,46.0,9744,53152,24445,539,383,113,595,284,10514,1108,0
Opponent Total,0,0,26.5,38.0,22493,2346,7614,10424,4686,785,22491,653,285,43.6,293,44.9,12373,65551,31952,571,407,156,622,328,14198,1335,0
