D a t e,T i m e,C o m p,R o u n d,D a y,V e n u e,R e s u l t,G F,G A,O p p o n e n t,x G,x G A,P o s s,A t t e n d a n c e,C a p t a i n,F o r m a t i o n,R e f e r e e,M a t c h   R e p o r t,N o t e s
2023-12-23,18:00,Serie A,Matchweek 17,Sat,Home,W,2,0,Cagliari,0.9,0.8,57,16716,Paweł Dawidowicz,4-2-3-1,Daniele Orsato,Match Report,0.0
2023-12-30,18:00,Serie A,Matchweek 18,Sat,Home,L,0,1,Salernitana,0.8,0.5,48,18181,Paweł Dawidowicz,4-2-3-1,Maurizio Mariani,Match Report,0.0
2024-01-06,12:30,Serie A,Matchweek 19,Sat,Away,L,1,2,Inter,1.3,1.9,39,71691,Milan Đurić,4-2-3-1,Michael Fabbri,Match Report,0.0
2024-01-13,18:00,Serie A,Matchweek 20,Sat,Home,W,2,1,Empoli,0.8,0.8,40,28723,Milan Đurić,4-2-3-1,Daniele Doveri,Match Report,0.0
2024-01-20,18:00,Serie A,Matchweek 21,Sat,Away,L,1,2,Roma,1.1,0.9,38,61857,Paweł Dawidowicz,4-2-3-1,Juan Sacchi,Match Report,0.0
2024-01-28,15:00,Serie A,Matchweek 22,Sun,Home,D,1,1,Frosinone,2.2,1.2,49,17529,Darko Lazović,4-2-2-2,Federico La Penna,Match Report,0.0
2024-02-04,15:00,Serie A,Matchweek 23,Sun,Away,L,1,2,Napoli,0.9,1.2,32,44000,Darko Lazović,4-2-3-1,Marco Piccinini,Match Report,0.0
2024-02-11,15:00,Serie A,Matchweek 24,Sun,Away,D,0,0,Monza,0.7,0.7,45,10855,Darko Lazović,4-2-3-1,Davide Massa,Match Report,0.0
2024-02-17,18:00,Serie A,Matchweek 25,Sat,Home,D,2,2,Juventus,0.6,1.8,44,26000,Darko Lazović,4-2-3-1,Marco Di Bello,Match Report,0.0
2024-02-23,20:45,Serie A,Matchweek 26,Fri,Away,L,0,2,Bologna,0.6,1.6,42,26033,Paweł Dawidowicz,4-2-3-1,Rosario Abisso,Match Report,0.0
2024-03-03,12:30,Serie A,Matchweek 27,Sun,Home,W,1,0,Sassuolo,0.4,0.5,48,19338,Darko Lazović,4-4-2,Fabio Maresca,Match Report,0.0
2024-03-10,12:30,Serie A,Matchweek 28,Sun,Away,W,1,0,Lecce,0.6,1.0,44,25222,Darko Lazović,4-2-3-1,Daniele Chiffi,Match Report,0.0
2024-03-17,15:00,Serie A,Matchweek 29,Sun,Home,L,1,3,Milan,0.5,2.7,44,26165,Darko Lazović,4-2-3-1,Maurizio Mariani,Match Report,0.0
2024-04-01,15:00,Serie A,Matchweek 30,Mon,Away,D,1,1,Cagliari,1.4,0.6,48,16285,Paweł Dawidowicz,4-2-3-1,Daniele Doveri,Match Report,0.0
2024-04-07,18:00,Serie A,Matchweek 31,Sun,Home,L,1,2,Genoa,1.3,2.2,61,20342,Darko Lazović,4-4-2,Gianluca Manganiello,Match Report,0.0
2024-04-15,20:45,Serie A,Matchweek 32,Mon,Away,D,2,2,Atalanta,1.5,1.5,41,14666,Darko Lazović,4-1-4-1,Juan Sacchi,Match Report,0.0
2024-04-20,20:45,Serie A,Matchweek 33,Sat,Home,W,1,0,Udinese,0.8,1.7,53,27662,Darko Lazović,4-2-3-1,Marco Guida,Match Report,0.0
2024-04-27,20:45,Serie A,Matchweek 34,Sat,Away,L,0,1,Lazio,0.6,1.1,32,39000,Darko Lazović,4-4-2,Davide Massa,Match Report,0.0
2024-05-05,15:00,Serie A,Matchweek 35,Sun,Home,W,2,1,Fiorentina,1.9,0.9,38,27821,Darko Lazović,4-2-3-1,Antonio Rapuano,Match Report,0.0
2024-05-12,15:00,Serie A,Matchweek 36,Sun,Home,L,1,2,Torino,1.2,0.5,43,25964,Darko Lazović,4-2-3-1,Livio Marinelli,Match Report,0.0
2024-05-20,18:30,Serie A,Matchweek 37,Mon,Away,W,2,1,Salernitana,2.1,0.6,47,15998,Darko Lazović,4-2-3-1,Marco Di Bello,Match Report,0.0
2024-05-26,20:45,Serie A,Matchweek 38,Sun,Home,D,2,2,Inter,1.7,2.4,35,22447,Darko Lazović,4-2-3-1,Luca Zufferli,Match Report,0.0
