Player,Nation,Pos,Age,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Matches
Breel Embolo,ch SUI,FW,26.0,2.0,79,3,8,31,40,18,79,7,4,57.1,3,42.9,67,415,150,8,5,6,8,7,67,20,Matches
Mamadou Coulibaly,fr FRA,MF,19.0,1.3,99,2,9,56,35,1,99,3,1,33.3,2,66.7,70,409,178,2,8,0,10,3,72,7,Matches
Edan Diop,fr FRA,"MF,DF",18.0,1.8,122,5,37,54,33,3,122,2,1,50.0,1,50.0,85,374,157,4,3,0,3,1,80,11,Matches
Eliot Matazo,be BEL,MF,21.0,1.1,76,3,20,41,17,1,76,3,2,66.7,1,33.3,50,273,129,2,4,1,2,1,41,2,Matches
Myron Boadu,nl NED,FW,22.0,0.9,29,0,0,8,21,8,29,2,0,0.0,2,100.0,26,151,37,3,1,2,7,2,24,9,Matches
Saïmon Bouabré,fr FRA,MF,17.0,0.5,24,0,2,15,7,0,24,1,1,100.0,0,0.0,20,119,41,2,1,0,1,3,21,5,Matches
Antonin Cartillier,fr FRA,DF,19.0,0.1,6,0,1,4,1,0,6,0,0,0.0,0,0.0,3,42,15,1,1,0,0,1,3,0,Matches
Lucas Michel,fr FRA,FW,19.0,0.1,1,0,0,1,0,0,1,0,0,0.0,0,0.0,1,34,31,1,0,0,0,0,0,0,Matches
Squad Total,0,0,25.0,34.0,22252,1983,5837,11000,5665,893,22247,593,301,50.8,255,43.0,16173,89004,38754,614,593,179,575,325,14692,1713,0
Opponent Total,0,0,25.7,34.0,19752,2425,7066,8687,4253,672,19746,743,364,49.0,322,43.3,13560,78413,34929,602,471,151,557,342,12150,1296,0
