D a t e,T i m e,C o m p,R o u n d,D a y,V e n u e,R e s u l t,G F,G A,O p p o n e n t,x G,x G A,P o s s,A t t e n d a n c e,C a p t a i n,F o r m a t i o n,R e f e r e e,M a t c h   R e p o r t,N o t e s
2023-12-20,21:00,Ligue 1,Matchweek 17,Wed,Away,W,2,1,Toulouse,1.9,1.4,45,23881,Wissam Ben Yedder,3-5-2,Jérôme Brisard,Match Report,0
2024-01-07,14:30,Coupe de France,Round of 64,Sun,Away,D,2 (6),2 (5),Lens,0.0,0.0,43,37571,Wissam Ben Yedder,3-4-1-2,Bastien Dechepy,Match Report,Monaco won on penalty kicks following extra time
2024-01-13,17:00,Ligue 1,Matchweek 18,Sat,Home,L,1,3,Reims,1.2,1.5,56,4231,Wissam Ben Yedder,3-4-3,François Letexier,Match Report,0
2024-01-20,17:30,Coupe de France,Round of 32,Sat,Away,W,3,1,Rodez Aveyron,0.0,0.0,67,3236,Wissam Ben Yedder,3-4-3,Jeremy Stinat,Match Report,0
2024-01-27,21:00,Ligue 1,Matchweek 19,Sat,Away,D,2,2,Marseille,0.5,2.4,32,63029,Wissam Ben Yedder,3-4-3,Willy Delajod,Match Report,0
2024-02-04,13:00,Ligue 1,Matchweek 20,Sun,Home,D,1,1,Le Havre,1.4,0.1,61,9047,Wissam Ben Yedder,3-5-2,Jérôme Brisard,Match Report,0
2024-02-08,20:45,Coupe de France,Round of 16,Thu,Away,D,1 (5),1 (6),FC Rouen,0.0,0.0,67,9219,Youssouf Fofana,3-4-3,Ruddy Buquet,Match Report,FC Rouen won on penalty kicks following normal time
2024-02-11,20:45,Ligue 1,Matchweek 21,Sun,Away,W,3,2,Nice,1.7,2.1,53,24788,Wissam Ben Yedder,4-3-3,Eric Wattellier,Match Report,0
2024-02-18,15:00,Ligue 1,Matchweek 22,Sun,Home,L,1,2,Toulouse,1.7,1.4,65,4702,Denis Zakaria,4-3-3,Benoît Bastien,Match Report,0
2024-02-25,13:00,Ligue 1,Matchweek 23,Sun,Away,W,3,2,Lens,2.3,2.9,40,37992,Wissam Ben Yedder,4-4-2,François Letexier,Match Report,0
2024-03-01,21:00,Ligue 1,Matchweek 24,Fri,Home,D,0,0,Paris S-G,1.6,1.5,32,14700,Wissam Ben Yedder,4-4-2,Ruddy Buquet,Match Report,0
2024-03-10,15:00,Ligue 1,Matchweek 25,Sun,Away,W,1,0,Strasbourg,1.3,0.4,66,25391,Wissam Ben Yedder,4-4-2,Clément Turpin,Match Report,0
2024-03-17,15:00,Ligue 1,Matchweek 26,Sun,Home,D,2,2,Lorient,2.5,0.8,51,5090,Wissam Ben Yedder,4-2-3-1,Bastien Dechepy,Match Report,0
2024-03-30,17:00,Ligue 1,Matchweek 27,Sat,Away,W,5,2,Metz,2.4,2.1,64,26661,Wissam Ben Yedder,4-2-3-1,Eric Wattellier,Match Report,0
2024-04-07,17:05,Ligue 1,Matchweek 28,Sun,Home,W,1,0,Rennes,2.0,1.3,52,6634,Wissam Ben Yedder,4-2-3-1,Stéphanie Frappart,Match Report,0
2024-04-21,17:05,Ligue 1,Matchweek 30,Sun,Away,W,2,0,Brest,0.9,0.6,44,14856,Youssouf Fofana,4-2-3-1,Ruddy Buquet,Match Report,0
2024-04-24,21:00,Ligue 1,Matchweek 29,Wed,Home,W,1,0,Lille,1.6,1.3,43,9000,Wissam Ben Yedder,4-4-2,Clément Turpin,Match Report,0
2024-04-28,19:00,Ligue 1,Matchweek 31,Sun,Away,L,2,3,Lyon,1.7,2.2,53,55539,Wissam Ben Yedder,4-2-2-2,Bastien Dechepy,Match Report,0
2024-05-04,17:00,Ligue 1,Matchweek 32,Sat,Home,W,4,1,Clermont Foot,3.6,1.4,62,7256,Wissam Ben Yedder,4-4-2,Hakim Ben El Hadj Salem,Match Report,0
2024-05-12,21:00,Ligue 1,Matchweek 33,Sun,Away,W,2,0,Montpellier,2.3,1.1,55,14829,Wissam Ben Yedder,3-1-4-2,Stéphanie Frappart,Match Report,0
2024-05-19,21:00,Ligue 1,Matchweek 34,Sun,Home,W,4,0,Nantes,1.5,1.0,62,7343,Wissam Ben Yedder,4-4-2,Romain Lissorgue,Match Report,0
