Player,Nation,Pos,Age,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Matches
Arkadiusz Milik,pl POL,FW,29.0,10.2,391,3,36,182,175,52,391,10,5,50.0,5,50.0,242,894,331,12,8,3,30,12,319,49,Matches
Samuel Iling-Junior,eng ENG,"DF,MF",19.0,9.0,561,26,125,220,219,23,561,22,7,31.8,14,63.6,306,1708,823,29,15,8,17,12,343,64,Matches
Nicolò Fagioli,it ITA,MF,22.0,4.9,263,3,38,143,84,5,263,7,3,42.9,2,28.6,167,775,326,8,6,1,10,4,191,15,Matches
Carlos Alcaraz,ar ARG,MF,20.0,4.2,221,7,22,133,69,12,221,9,3,33.3,5,55.6,141,766,310,6,13,1,8,4,162,9,Matches
Hans Nicolussi Caviglia,it ITA,MF,23.0,3.0,163,5,26,101,36,0,163,6,0,0.0,4,66.7,92,362,161,0,0,0,2,3,99,2,Matches
Mattia Perin,it ITA,GK,30.0,2.5,70,57,69,1,0,0,70,0,0,0.0,0,0.0,41,255,141,0,0,0,0,0,38,0,Matches
Mattia De Sciglio,it ITA,DF,30.0,0.5,25,1,10,13,2,0,25,0,0,0.0,0,0.0,15,50,15,0,2,0,1,0,15,1,Matches
Paul Pogba,fr FRA,MF,30.0,0.6,43,1,4,25,14,2,43,2,1,50.0,1,50.0,23,108,53,1,1,0,2,0,32,5,Matches
Carlo Pinsoglio,it ITA,GK,33.0,0.5,23,22,23,0,0,0,23,0,0,0.0,0,0.0,17,61,26,0,0,0,0,0,16,0,Matches
Joseph Nonge,be BEL,MF,18.0,0.3,11,1,3,2,6,0,11,2,1,50.0,0,0.0,9,62,28,1,1,0,0,0,8,2,Matches
Tiago Djaló,pt POR,DF,23.0,0.2,15,5,8,7,1,1,15,1,1,100.0,0,0.0,8,104,64,1,1,1,0,0,9,0,Matches
Dean Huijsen,es ESP,DF,18.0,0.1,20,1,8,13,0,0,20,0,0,0.0,0,0.0,17,94,56,0,0,0,0,0,17,0,Matches
Nikola Sekulov,it ITA,FW,21.0,0.1,2,0,0,2,0,0,2,0,0,0.0,0,0.0,1,3,0,0,0,0,0,0,1,1,Matches
Leonardo Cerri,it ITA,DF,20.0,0.1,2,0,0,0,2,0,2,0,0,0.0,0,0.0,1,6,0,0,0,0,0,0,2,2,Matches
Squad Total,0,0,26.5,38.0,22069,2211,6537,10295,5425,881,22064,596,259,43.5,269,45.1,12535,68465,35950,709,501,183,553,307,14597,1451,0
Opponent Total,0,0,26.6,38.0,23447,2539,7169,10888,5582,634,23444,499,181,36.3,264,52.9,13850,72777,36244,658,592,106,533,313,16034,1363,0
