Player,Nation,Pos,Age,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,Matches
Moise Kean,it ITA,FW,23.0,7.3,0,16,3,18.8,2.2,0.41,0.0,0.0,15.4,0,0,0,2.1,2.1,0.13,-2.1,-2.1,Matches
Arkadiusz Milik,pl POL,FW,29.0,10.2,4,37,13,35.1,3.62,1.27,0.11,0.31,13.6,3,0,0,5.1,5.1,0.14,-1.1,-1.1,Matches
Samuel Iling-Junior,eng ENG,"DF,MF",19.0,9.0,1,9,4,44.4,1.0,0.44,0.11,0.25,15.5,0,0,0,0.7,0.7,0.08,0.3,0.3,Matches
Nicolò Fagioli,it ITA,MF,22.0,4.9,0,6,2,33.3,1.24,0.41,0.0,0.0,20.1,1,0,0,0.4,0.4,0.06,-0.4,-0.4,Matches
Carlos Alcaraz,ar ARG,MF,20.0,4.2,0,11,2,18.2,2.61,0.47,0.0,0.0,24.0,2,0,0,0.4,0.4,0.03,-0.4,-0.4,Matches
Hans Nicolussi Caviglia,it ITA,MF,23.0,3.0,0,3,0,0.0,1.01,0.0,0.0,0.0,25.9,1,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Mattia Perin,it ITA,GK,30.0,2.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Mattia De Sciglio,it ITA,DF,30.0,0.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Paul Pogba,fr FRA,MF,30.0,0.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Carlo Pinsoglio,it ITA,GK,33.0,0.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Joseph Nonge,be BEL,MF,18.0,0.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Tiago Djaló,pt POR,DF,23.0,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Dean Huijsen,es ESP,DF,18.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Nikola Sekulov,it ITA,FW,21.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Leonardo Cerri,it ITA,DF,20.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,26.5,38.0,52,531,146,27.5,13.97,3.84,0.09,0.34,16.9,19,3,5,54.6,50.6,0.1,-2.6,-1.6,0
Opponent Total,0,0,26.6,38.0,29,439,113,25.7,11.55,2.97,0.06,0.24,19.4,19,2,3,30.1,27.6,0.06,-1.1,-0.6,0
