Player,Nation,Pos,Age,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Mattia Perin,it ITA,GK,30.0,2.5,54,66,81.8,1199,718,13,13,100.0,28,28,100.0,12,24,50.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Mattia De Sciglio,it ITA,DF,30.0,0.5,17,19,89.5,296,124,7,7,100.0,9,10,90.0,1,1,100.0,0,0.0,0.0,0.0,0,2,1,0,3,Matches
Paul Pogba,fr FRA,MF,30.0,0.6,27,35,77.1,425,113,13,14,92.9,11,13,84.6,2,4,50.0,0,0.0,0.1,0.0,1,5,2,0,5,Matches
Carlo Pinsoglio,it ITA,GK,33.0,0.5,14,21,66.7,349,231,2,2,100.0,8,9,88.9,4,10,40.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Joseph Nonge,be BEL,MF,18.0,0.3,7,9,77.8,157,25,3,3,100.0,2,4,50.0,2,2,100.0,0,0.0,0.0,0.0,0,0,0,0,2,Matches
Tiago Djaló,pt POR,DF,23.0,0.2,12,13,92.3,232,68,3,3,100.0,8,8,100.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,2,Matches
Dean Huijsen,es ESP,DF,18.0,0.1,18,19,94.7,370,115,5,5,100.0,10,10,100.0,3,3,100.0,0,0.0,0.0,0.0,0,0,0,0,2,Matches
Nikola Sekulov,it ITA,FW,21.0,0.1,1,2,50.0,3,0,0,1,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Leonardo Cerri,it ITA,DF,20.0,0.1,0,2,0.0,0,0,0,2,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,0,0,26.5,38.0,14757,18079,81.6,274823,94184,5963,6728,88.6,6820,7755,87.9,1727,2762,62.5,37,39.6,37.0,-2.6,417,1191,296,105,1473,0
Opponent Total,0,0,26.6,38.0,16182,19506,83.0,289690,91816,7026,7799,90.1,7070,7976,88.6,1691,2834,59.7,19,21.3,24.9,-2.3,336,1340,242,90,1373,0
