Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Vivaldo Semedo,pt POR,FW,18.0,1,12.0,12.0,0.4,0.1,0,0.0,0,1,12.0,3,1.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.26,Matches
Marley Aké,fr FRA,FW,22.0,1,10.0,10.0,0.3,0.1,0,0.0,0,1,10.0,14,1.0,0.0,0.0,0.0,0.0,0.42,0.0,0.5,-0.5,-4.4,-4.14,Matches
Enzo Ebosse,cm CMR,DF,24.0,1,8.0,8.0,0.2,0.1,0,0.0,0,1,8.0,0,1.0,0.0,0.0,0.0,0.0,0.42,0.1,0.4,-0.3,-3.61,-3.36,Matches
Simone Pafundi,it ITA,MF,17.0,1,8.0,8.0,0.2,0.1,0,0.0,0,1,8.0,12,0.0,0.0,1.0,-1.0,-11.25,-10.85,0.0,0.1,-0.1,-1.03,-0.77,Matches
Antonio Tikvić,hr CRO,DF,19.0,1,1.0,1.0,0.0,0.0,0,0.0,0,1,1.0,33,1.0,0.0,0.0,0.0,0.0,0.42,0.0,0.1,-0.1,-6.96,-6.7,Matches
Daniele Padelli,it ITA,GK,37.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,29,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
James Abankwah,ie IRL,DF,19.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Etienne Camara,fr FRA,MF,20.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Sekou Diawara,be BEL,FW,19.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Samuel John Nwachukwu,ng NGA,DF,17.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Joel Malusà,it ITA,GK,16.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Federico Mosca,it ITA,GK,17.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Matteo Palma,it ITA,DF,15.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
David Pejičić,si SVN,MF,16.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Edoardo Piana,it ITA,GK,19.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Bor Žunec,si SVN,MF,18.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,25.7,38,3420.0,90.0,100.0,38.0,418,82.0,248,170,20.0,330,0.97,37.0,53.0,-16.0,-0.42,0.0,39.1,49.1,-10.0,-0.26,0.0,0
Opponent Total,0,0,26.6,38,3420.0,90.0,100.0,38.0,418,82.0,245,173,20.0,297,1.53,53.0,37.0,16.0,0.42,0.0,49.1,39.1,10.0,0.26,0.0,0
