Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Carlos Vicente,es ESP,FW,24.0,18,1114.0,62.0,32.6,12.4,12,79.0,2,6,28.0,1,1.67,17.0,13.0,4.0,0.32,0.87,17.1,13.5,3.6,0.29,0.37,Matches
Nahuel Tenaglia,ar ARG,DF,27.0,25,1141.0,46.0,33.4,12.7,11,85.0,9,14,14.0,9,1.48,15.0,19.0,-4.0,-0.32,-0.08,16.1,16.8,-0.7,-0.05,-0.14,Matches
Aleksandar Sedlar,rs SRB,DF,31.0,11,946.0,86.0,27.7,10.5,11,86.0,8,0,0.0,1,1.09,10.0,14.0,-4.0,-0.38,-0.16,14.8,12.0,2.9,0.27,0.32,Matches
Carlos Benavídez,uy URU,MF,25.0,29,1136.0,39.0,33.2,12.6,10,79.0,5,19,18.0,4,1.34,19.0,13.0,6.0,0.48,1.11,16.3,15.4,0.9,0.07,0.05,Matches
Ianis Hagi,ro ROU,"MF,FW",24.0,22,804.0,37.0,23.5,8.9,8,69.0,1,14,18.0,13,0.82,4.0,13.0,-9.0,-1.01,-0.97,11.9,11.0,0.9,0.11,0.09,Matches
Abderrahman Rebbach,dz ALG,"FW,MF",24.0,23,722.0,31.0,21.1,8.0,6,64.0,0,17,20.0,15,0.7,5.0,6.0,-1.0,-0.12,0.18,7.5,6.8,0.7,0.09,0.06,Matches
Giuliano Simeone,ar ARG,FW,20.0,14,630.0,45.0,18.4,7.0,6,84.0,1,8,16.0,6,1.5,9.0,5.0,4.0,0.57,1.02,10.9,6.0,4.9,0.7,0.81,Matches
Jesús Owono,gq EQG,GK,22.0,4,360.0,90.0,10.5,4.0,4,90.0,4,0,0.0,31,1.25,4.0,8.0,-4.0,-1.0,-0.82,6.6,5.6,1.1,0.27,0.25,Matches
Xeber,es ESP,"FW,MF",26.0,10,302.0,30.0,8.8,3.4,3,72.0,0,7,12.0,28,1.0,6.0,7.0,-1.0,-0.3,-0.04,6.4,5.8,0.6,0.19,0.16,Matches
Joaquín Panichelli,ar ARG,"FW,MF",20.0,8,226.0,28.0,6.6,2.5,2,73.0,0,6,13.0,8,1.0,3.0,4.0,-1.0,-0.4,-0.14,4.0,3.4,0.6,0.25,0.23,Matches
Miguel,es ESP,"FW,MF",23.0,3,65.0,22.0,1.9,0.7,1,56.0,0,2,5.0,0,1.0,0.0,2.0,-2.0,-2.77,-2.55,0.3,1.0,-0.7,-0.94,-1.0,Matches
Mamadou Sylla,sn SEN,"FW,MF",29.0,2,18.0,9.0,0.5,0.2,0,0.0,0,2,9.0,0,1.5,0.0,1.0,-1.0,-5.0,-4.76,0.1,0.1,0.0,0.08,0.04,Matches
Jon Karrikaburu,es ESP,"MF,FW",20.0,2,16.0,8.0,0.5,0.2,0,0.0,0,2,8.0,13,0.0,0.0,1.0,-1.0,-5.63,-5.39,0.0,1.2,-1.1,-6.26,-6.33,Matches
Eneko Ortiz,es ESP,DF,20.0,1,14.0,14.0,0.4,0.2,0,0.0,0,1,14.0,8,1.0,0.0,0.0,0.0,0.0,0.26,0.2,0.1,0.1,0.35,0.31,Matches
Tomás Mendes,es ESP,MF,18.0,1,6.0,6.0,0.2,0.1,0,0.0,0,1,6.0,8,0.0,0.0,0.0,0.0,0.0,0.26,0.1,0.0,0.1,0.88,0.85,Matches
Unai Ropero,es ESP,MF,21.0,1,5.0,5.0,0.1,0.1,0,0.0,0,1,5.0,1,0.0,0.0,0.0,0.0,0.0,0.26,0.6,0.0,0.6,9.45,9.43,Matches
Victor Parada,es ESP,"FW,MF",21.0,2,3.0,2.0,0.1,0.0,0,0.0,0,2,2.0,8,3.0,0.0,0.0,0.0,0.0,0.26,0.0,0.1,-0.1,-3.6,-3.64,Matches
Selu Diallo,es ESP,MF,19.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
George Gagua,ge GEO,FW,21.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Álvaro García,es ESP,DF,18.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Gaizka García,es ESP,GK,18.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Joseda,es ESP,DF,22.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Nikola Maraš,rs SRB,DF,27.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Rubén Montero,es ESP,GK,17.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Egoitz Muñoz,es ESP,DF,18.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Adrian Rodriguez,es ESP,GK,22.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ander Sánchez,es ESP,MF,19.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,25.6,38,3420.0,90.0,100.0,38.0,418,82.0,230,187,18.0,258,1.21,36.0,46.0,-10.0,-0.26,0.0,46.2,44.7,1.5,0.04,0.0,0
Opponent Total,0,0,27.2,38,3420.0,90.0,100.0,38.0,418,82.0,238,178,22.0,237,1.53,46.0,36.0,10.0,0.26,0.0,44.7,46.2,-1.5,-0.04,0.0,0
