Player,Nation,Pos,Age,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,Matches
Sergio Postigo,es ESP,DF,35-230,18.6,0,4,2,50.0,0.21,0.11,0.0,0.0,13.0,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
Brugui,es ESP,"MF,FW",27-230,20.6,6,45,12,26.7,2.19,0.58,0.13,0.5,15.8,1,0,0,4.1,4.1,0.09,1.9,1.9,Matches
Ander Capa,es ESP,DF,32-134,17.0,0,4,2,50.0,0.24,0.12,0.0,0.0,15.7,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
Rúben Vezo,pt POR,DF,30-057,15.9,0,10,1,10.0,0.63,0.06,0.0,0.0,14.7,0,0,0,0.5,0.5,0.05,-0.5,-0.5,Matches
Andrés García,es ESP,"DF,MF",21-135,16.7,1,18,6,33.3,1.08,0.36,0.06,0.17,22.7,0,0,0,0.6,0.6,0.03,0.4,0.4,Matches
Fabrício,br BRA,"FW,MF",23-257,15.1,4,40,13,32.5,2.65,0.86,0.1,0.31,15.2,0,0,0,5.1,5.1,0.13,-1.1,-1.1,Matches
Giorgi Kochorashvili,ge GEO,MF,24-358,14.3,2,26,7,26.9,1.82,0.49,0.08,0.29,22.5,2,0,1,2.3,1.5,0.06,-0.3,0.5,Matches
Ángel Algobia,es ESP,MF,24-364,12.8,1,8,5,62.5,0.62,0.39,0.13,0.2,25.9,0,0,0,0.3,0.3,0.04,0.7,0.7,Matches
Álex Cantero,es ESP,"FW,MF",24-013,9.8,1,20,8,40.0,2.03,0.81,0.05,0.13,18.7,1,0,1,2.5,1.7,0.08,-1.5,-0.7,Matches
Joan Femenías,es ESP,GK,27-307,9.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Iván Romero,es ESP,"FW,MF",23-072,9.6,1,18,4,22.2,1.87,0.42,0.06,0.25,16.2,0,0,0,1.8,1.8,0.1,-0.8,-0.8,Matches
Nikola Maraš,rs SRB,DF,28-185,7.5,0,1,0,0.0,0.13,0.0,0.0,0.0,9.8,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
Xavi Grande,es ESP,DF,19-145,6.8,0,2,1,50.0,0.3,0.15,0.0,0.0,30.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Jorge Cabello,es ESP,DF,20-057,5.7,0,1,0,0.0,0.18,0.0,0.0,0.0,28.3,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Óscar Clemente,es ESP,MF,25-087,8.8,1,12,3,25.0,1.37,0.34,0.08,0.33,19.2,0,0,0,0.7,0.7,0.06,0.3,0.3,Matches
Robert Ibáñez,es ESP,"MF,FW",31-091,4.0,0,8,0,0.0,2.01,0.0,0.0,0.0,19.0,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
Buba Sangaré,es ESP,DF,16-320,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Marcos Navarro,es ESP,DF,20-022,0.6,0,1,0,0.0,1.61,0.0,0.0,0.0,14.9,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
Paco Cortés,es ESP,MF,16-315,0.5,0,1,0,0.0,2.0,0.0,0.0,0.0,10.6,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Carlos Espí,es ESP,FW,18-333,0.4,1,2,1,50.0,4.74,2.37,0.5,1.0,8.3,0,0,0,0.5,0.5,0.27,0.5,0.5,Matches
Lancinet Kourouma,es ESP,MF,20-083,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Edgar Alcañiz,es ESP,"FW,MF",19-095,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Alejandro Blesa,es ESP,MF,22-158,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,26.9,42.0,49,545,167,30.6,12.98,3.98,0.09,0.28,19.1,16,2,4,47.3,44.1,0.08,1.7,2.9,0
Opponent Total,0,0,27.8,42.0,44,544,153,28.1,12.95,3.64,0.07,0.25,18.0,16,6,7,52.4,46.9,0.09,-8.4,-8.9,0
