Player,Nation,Pos,Age,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Matches
Álex Cantero,es ESP,"FW,MF",24-013,9.8,334,6,34,132,177,42,333,28,12,42.9,13,46.4,210,1762,946,27,20,14,28,21,253,79,Matches
Joan Femenías,es ESP,GK,27-307,9.0,270,238,267,4,0,0,270,0,0,0.0,0,0.0,124,539,385,0,0,0,0,0,100,0,Matches
Iván Romero,es ESP,"FW,MF",23-072,9.6,343,5,45,146,155,32,343,21,4,19.0,16,76.2,201,1116,337,11,6,4,46,16,246,58,Matches
Nikola Maraš,rs SRB,DF,28-185,7.5,460,59,263,193,5,4,460,0,0,0.0,0,0.0,272,1223,608,2,2,1,3,0,317,1,Matches
Xavi Grande,es ESP,DF,19-145,6.8,404,22,108,179,122,1,404,15,5,33.3,9,60.0,196,1004,576,17,14,0,7,6,223,37,Matches
Jorge Cabello,es ESP,DF,20-057,5.7,366,40,206,156,5,0,366,1,1,100.0,0,0.0,235,895,561,2,2,0,2,1,273,0,Matches
Óscar Clemente,es ESP,MF,25-087,8.8,498,12,77,238,193,17,498,26,13,50.0,13,50.0,278,1707,904,24,24,5,22,7,356,49,Matches
Robert Ibáñez,es ESP,"MF,FW",31-091,4.0,199,6,37,90,75,17,199,20,3,15.0,13,65.0,120,775,283,8,5,3,13,10,140,28,Matches
Buba Sangaré,es ESP,DF,16-320,1.0,53,3,22,26,5,0,53,4,1,25.0,2,50.0,16,57,17,0,0,0,4,2,21,1,Matches
Marcos Navarro,es ESP,DF,20-022,0.6,45,6,15,18,13,2,45,2,0,0.0,2,100.0,20,75,38,0,0,0,1,1,22,3,Matches
Paco Cortés,es ESP,MF,16-315,0.5,33,1,4,15,14,2,33,1,1,100.0,0,0.0,20,77,49,2,1,1,2,0,25,4,Matches
Carlos Espí,es ESP,FW,18-333,0.4,16,1,2,6,8,3,16,0,0,0.0,0,0.0,7,36,4,0,0,0,1,1,9,3,Matches
Lancinet Kourouma,es ESP,MF,20-083,0.2,10,0,2,7,2,0,10,0,0,0.0,0,0.0,9,30,15,0,1,0,1,0,9,1,Matches
Edgar Alcañiz,es ESP,"FW,MF",19-095,0.1,8,0,3,5,1,0,8,1,0,0.0,1,100.0,2,1,0,0,0,0,0,0,3,1,Matches
Alejandro Blesa,es ESP,MF,22-158,0.1,8,0,1,3,4,0,8,0,0,0.0,0,0.0,5,30,12,0,1,0,1,0,6,0,Matches
Squad Total,0,0,26.9,42.0,25229,2641,8150,11744,5612,798,25225,815,377,46.3,380,46.6,13557,73283,40101,736,578,160,714,381,16145,1527,0
Opponent Total,0,0,27.8,42.0,23834,2393,7775,10542,5748,894,23827,706,312,44.2,329,46.6,12265,67695,34055,717,521,176,677,322,14641,1496,0
