Player,Nation,Pos,Age,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Iván Romero,es ESP,"FW,MF",23-072,9.6,143,199,71.9,1919,388,93,115,80.9,34,45,75.6,7,12,58.3,0,0.3,0.3,-0.3,6,11,4,1,16,Matches
Nikola Maraš,rs SRB,DF,28-185,7.5,362,399,90.7,6888,2733,116,124,93.5,219,232,94.4,24,36,66.7,0,0.0,0.1,0.0,0,10,0,0,17,Matches
Xavi Grande,es ESP,DF,19-145,6.8,236,336,70.2,4164,1784,120,135,88.9,81,123,65.9,27,58,46.6,0,0.3,0.5,-0.3,4,17,13,10,23,Matches
Jorge Cabello,es ESP,DF,20-057,5.7,289,323,89.5,5406,1784,95,103,92.2,174,184,94.6,18,30,60.0,0,0.0,0.0,0.0,0,12,1,0,13,Matches
Óscar Clemente,es ESP,MF,25-087,8.8,331,404,81.9,4939,1376,190,211,90.0,117,138,84.8,15,24,62.5,1,1.0,0.9,0.0,11,22,11,4,45,Matches
Robert Ibáñez,es ESP,"MF,FW",31-091,4.0,88,117,75.2,1264,271,47,60,78.3,29,35,82.9,6,11,54.5,0,0.2,0.3,-0.2,4,6,4,1,10,Matches
Buba Sangaré,es ESP,DF,16-320,1.0,25,32,78.1,394,218,15,18,83.3,7,10,70.0,2,3,66.7,0,0.1,0.1,-0.1,1,2,1,1,2,Matches
Marcos Navarro,es ESP,DF,20-022,0.6,27,33,81.8,388,189,17,19,89.5,10,11,90.9,0,2,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Paco Cortés,es ESP,MF,16-315,0.5,24,28,85.7,320,58,15,16,93.8,5,6,83.3,2,3,66.7,0,0.2,0.1,-0.2,2,1,1,0,4,Matches
Carlos Espí,es ESP,FW,18-333,0.4,4,8,50.0,40,6,4,7,57.1,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Lancinet Kourouma,es ESP,MF,20-083,0.2,7,10,70.0,142,48,4,4,100.0,2,4,50.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Edgar Alcañiz,es ESP,"FW,MF",19-095,0.1,2,4,50.0,21,0,2,3,66.7,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Alejandro Blesa,es ESP,MF,22-158,0.1,3,6,50.0,47,6,1,2,50.0,2,3,66.7,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,0,0,26.9,42.0,16288,20419,79.8,297172,108781,6957,7903,88.0,7217,8418,85.7,1770,3086,57.4,32,34.8,39.4,-2.8,401,1314,314,91,1539,0
Opponent Total,0,0,27.8,42.0,14801,19074,77.6,272184,106658,6378,7346,86.8,6294,7454,84.4,1739,3247,53.6,31,38.1,38.5,-7.1,409,1150,351,119,1516,0
