Player,Nation,Pos,Age,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Matz Sels,be BEL,GK,31.0,16.0,263,378,69.6,7675,5788,66,66,100.0,103,105,98.1,91,202,45.0,0,0.1,0.1,-0.1,1,14,3,0,0,Matches
Moussa Niakhate,sn SEN,DF,27.0,16.2,617,774,79.7,11418,4223,237,252,94.0,309,380,81.3,66,123,53.7,0,0.1,0.3,-0.1,3,30,5,1,39,Matches
Harry Toffolo,eng ENG,DF,27.0,16.2,424,590,71.9,6959,2983,207,244,84.8,159,216,73.6,41,96,42.7,3,1.5,1.2,1.5,18,40,10,10,42,Matches
Ibrahim Sangaré,ci CIV,MF,25.0,11.5,339,425,79.8,5477,1680,181,207,87.4,115,136,84.6,32,50,64.0,0,0.4,0.4,-0.4,7,34,5,0,44,Matches
Taiwo Awoniyi,ng NGA,FW,25.0,11.6,127,175,72.6,1594,312,88,111,79.3,34,47,72.3,3,5,60.0,3,1.7,0.9,1.3,10,6,3,0,14,Matches
Serge Aurier,ci CIV,"DF,MF",30.0,9.3,348,448,77.7,5238,2147,191,225,84.9,130,156,83.3,17,45,37.8,2,0.5,0.5,1.5,4,31,9,4,47,Matches
Gonzalo Montiel,ar ARG,DF,26.0,8.9,292,386,75.6,4600,1986,155,172,90.1,112,154,72.7,16,38,42.1,2,1.4,0.9,0.6,9,22,9,1,28,Matches
Andrew Omobamidele,ie IRL,DF,21.0,8.7,271,310,87.4,5197,1449,78,91,85.7,174,189,92.1,16,25,64.0,0,0.1,0.0,-0.1,2,9,0,0,8,Matches
Divock Origi,be BEL,FW,28.0,6.7,92,144,63.9,1357,327,59,82,72.0,19,32,59.4,9,13,69.2,1,2.1,0.8,-1.1,7,7,5,1,14,Matches
Nuno Tavares,pt POR,DF,23.0,5.1,201,274,73.4,2954,1132,117,136,86.0,69,96,71.9,11,28,39.3,0,0.5,0.4,-0.5,2,14,2,0,24,Matches
Odisseas Vlachodimos,gr GRE,GK,29.0,5.0,141,176,80.1,3965,2847,21,21,100.0,73,73,100.0,47,80,58.8,0,0.0,0.0,0.0,1,0,0,0,1,Matches
Joe Worrall,eng ENG,DF,26.0,4.9,138,164,84.1,2910,1068,25,30,83.3,98,105,93.3,14,27,51.9,0,0.2,0.3,-0.2,2,5,0,0,8,Matches
Scott McKenna,sct SCO,DF,26.0,4.6,137,186,73.7,2769,1280,38,48,79.2,82,109,75.2,17,28,60.7,0,0.2,0.2,-0.2,3,10,3,0,10,Matches
Felipe,br BRA,DF,34.0,4.2,183,215,85.1,3654,1412,61,70,87.1,97,105,92.4,21,33,63.6,0,0.1,0.0,-0.1,2,10,0,0,6,Matches
Brennan Johnson,wls WAL,"FW,MF",22.0,2.6,47,61,77.0,671,143,25,29,86.2,17,22,77.3,2,2,100.0,0,0.2,0.0,-0.2,1,2,0,0,1,Matches
Gio Reyna,us USA,"FW,MF",20.0,2.6,118,140,84.3,1768,374,69,74,93.2,40,45,88.9,7,13,53.8,1,0.5,0.4,0.5,7,5,2,0,12,Matches
Cheikhou Kouyaté,sn SEN,MF,33.0,2.4,47,74,63.5,604,159,32,43,74.4,11,19,57.9,1,2,50.0,0,0.0,0.0,0.0,1,3,0,0,5,Matches
Rodrigo Ribeiro,pt POR,"MF,FW",18.0,0.2,6,8,75.0,89,35,2,4,50.0,3,3,100.0,0,0,0.0,0,0.0,0.0,0.0,0,1,0,0,2,Matches
Andrey Santos,br BRA,MF,19.0,0.1,6,6,100.0,90,31,4,4,100.0,2,2,100.0,0,0,0.0,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Brandon Aguilera,cr CRC,FW,20.0,0.1,4,8,50.0,48,23,3,6,50.0,1,2,50.0,0,0,0.0,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Squad Total,0,0,25.7,38.0,11873,15673,75.8,209938,83047,5506,6412,85.9,4763,5857,81.3,1262,2490,50.7,43,38.0,27.9,5.0,325,905,244,61,1140,0
Opponent Total,0,0,26.4,38.0,19163,23038,83.2,321849,107533,9241,10230,90.3,8010,9099,88.0,1469,2629,55.9,48,37.1,39.1,10.9,361,1597,365,73,1901,0
