Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Willy Boly,ci CIV,DF,32.0,20,1438.0,72.0,42.0,16.0,18,79.0,11,2,10.0,3,1.0,17.0,23.0,-6.0,-0.38,0.17,20.6,23.2,-2.5,-0.16,-0.12,Matches
Matt Turner,us USA,GK,29.0,17,1530.0,90.0,44.7,17.0,17,90.0,17,0,0.0,20,1.11,24.0,29.0,-5.0,-0.29,0.32,20.5,25.5,-4.9,-0.29,-0.37,Matches
Matz Sels,be BEL,GK,31.0,16,1440.0,90.0,42.1,16.0,16,90.0,16,0,0.0,0,1.0,22.0,27.0,-5.0,-0.31,0.28,24.5,20.2,4.3,0.27,0.61,Matches
Moussa Niakhate,sn SEN,DF,27.0,21,1460.0,70.0,42.7,16.2,15,87.0,13,6,25.0,12,0.95,20.0,35.0,-15.0,-0.92,-0.79,22.0,25.4,-3.5,-0.21,-0.22,Matches
Harry Toffolo,eng ENG,DF,27.0,23,1459.0,63.0,42.7,16.2,15,88.0,12,8,18.0,9,0.91,18.0,29.0,-11.0,-0.68,-0.36,20.6,24.0,-3.3,-0.21,-0.21,Matches
Ibrahim Sangaré,ci CIV,MF,25.0,17,1035.0,61.0,30.3,11.5,13,73.0,4,4,20.0,7,0.88,12.0,16.0,-4.0,-0.35,0.18,13.9,15.0,-1.2,-0.1,-0.02,Matches
Taiwo Awoniyi,ng NGA,FW,25.0,20,1042.0,52.0,30.5,11.6,12,74.0,1,8,19.0,0,1.05,17.0,21.0,-4.0,-0.35,0.18,13.1,16.2,-3.0,-0.26,-0.25,Matches
Serge Aurier,ci CIV,"DF,MF",30.0,12,833.0,69.0,24.4,9.3,10,80.0,6,2,18.0,1,1.0,9.0,15.0,-6.0,-0.65,-0.23,10.1,14.1,-4.0,-0.43,-0.45,Matches
Gonzalo Montiel,ar ARG,DF,26.0,14,801.0,57.0,23.4,8.9,8,77.0,2,6,32.0,10,1.29,13.0,11.0,2.0,0.22,0.91,13.5,11.1,2.4,0.27,0.47,Matches
Andrew Omobamidele,ie IRL,DF,21.0,11,783.0,71.0,22.9,8.7,8,90.0,8,3,21.0,8,0.73,12.0,15.0,-3.0,-0.34,0.17,10.9,11.8,-0.9,-0.11,-0.03,Matches
Divock Origi,be BEL,FW,28.0,20,606.0,30.0,17.7,6.7,6,57.0,0,14,19.0,7,0.6,4.0,6.0,-2.0,-0.3,0.21,9.6,9.4,0.1,0.02,0.13,Matches
Nuno Tavares,pt POR,DF,23.0,8,457.0,57.0,13.4,5.1,5,80.0,4,3,20.0,5,1.13,8.0,9.0,-1.0,-0.2,0.32,6.7,5.2,1.5,0.3,0.44,Matches
Odisseas Vlachodimos,gr GRE,GK,29.0,5,450.0,90.0,13.2,5.0,5,90.0,5,0,0.0,14,0.6,6.0,12.0,-6.0,-1.2,-0.84,4.9,7.5,-2.6,-0.53,-0.51,Matches
Joe Worrall,eng ENG,DF,26.0,7,439.0,63.0,12.8,4.9,5,85.0,3,2,7.0,7,1.57,7.0,8.0,-1.0,-0.21,0.31,5.1,7.2,-2.1,-0.44,-0.4,Matches
Scott McKenna,sct SCO,DF,26.0,5,416.0,83.0,12.2,4.6,5,83.0,4,0,0.0,1,1.4,7.0,6.0,1.0,0.22,0.79,5.0,5.7,-0.7,-0.14,-0.06,Matches
Felipe,br BRA,DF,34.0,7,375.0,54.0,11.0,4.2,4,75.0,2,3,25.0,5,0.75,4.0,11.0,-7.0,-1.68,-1.35,5.7,6.3,-0.6,-0.14,-0.06,Matches
Brennan Johnson,wls WAL,"FW,MF",22.0,3,237.0,79.0,6.9,2.6,3,79.0,0,0,0.0,0,1.0,4.0,5.0,-1.0,-0.38,0.1,2.9,2.8,0.1,0.03,0.13,Matches
Gio Reyna,us USA,"FW,MF",20.0,9,235.0,26.0,6.9,2.6,2,61.0,0,7,16.0,4,0.67,3.0,3.0,0.0,0.0,0.51,3.7,2.0,1.6,0.63,0.77,Matches
Cheikhou Kouyaté,sn SEN,MF,33.0,12,212.0,18.0,6.2,2.4,2,64.0,0,10,8.0,18,1.33,1.0,6.0,-5.0,-2.12,-1.76,1.4,5.9,-4.5,-1.91,-1.95,Matches
Rodrigo Ribeiro,pt POR,"MF,FW",18.0,4,17.0,4.0,0.5,0.2,0,0.0,0,4,4.0,8,1.25,0.0,0.0,0.0,0.0,0.48,0.1,0.1,0.0,-0.2,-0.11,Matches
Andrey Santos,br BRA,MF,19.0,1,8.0,8.0,0.2,0.1,0,0.0,0,1,8.0,5,0.0,0.0,0.0,0.0,0.0,0.47,0.3,0.0,0.3,3.27,3.37,Matches
Brandon Aguilera,cr CRC,FW,20.0,1,5.0,5.0,0.1,0.1,0,0.0,0,1,5.0,3,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.09,Matches
Remo Freuler,ch SUI,MF,31.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Joe Gardner,eng ENG,DF,18.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Wayne Hennessey,wls WAL,GK,36.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ethan Horvath,us USA,GK,28.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Jamie McDonnell,nir NIR,MF,19.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Lewis O'Brien,eng ENG,MF,24.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Detlef Osong,eng ENG,FW,18.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Hwang Ui-jo,kr KOR,"FW,MF",30.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,25.7,38,3420.0,90.0,100.0,38.0,418,83.0,257,158,18.0,182,0.95,49.0,67.0,-18.0,-0.47,0.0,49.9,53.2,-3.3,-0.09,0.0,0
Opponent Total,0,0,26.4,38,3420.0,90.0,100.0,38.0,418,83.0,262,152,21.0,189,1.82,67.0,49.0,18.0,0.47,0.0,53.2,49.9,3.3,0.09,0.0,0
