D a t e,T i m e,C o m p,R o u n d,D a y,V e n u e,R e s u l t,G F,G A,O p p o n e n t,x G,x G A,P o s s,A t t e n d a n c e,C a p t a i n,F o r m a t i o n,R e f e r e e,M a t c h   R e p o r t,N o t e s
2023-09-30,18:45,Eredivisie,Matchweek 7,Sat,Home,W,3,1,Volendam,4.2,0.8,75.0,34000,Luuk de Jong,4-1-4-1,Allard Lindhout,Match Report,0
2023-10-03,21:00,Champions Lg,Group stage,Tue,Home,D,2,2,es Sevilla,2.6,1.3,63.0,34206,Luuk de Jong,4-3-3,Daniele Orsato,Match Report,0
2023-10-08,16:45,Eredivisie,Matchweek 8,Sun,Away,W,4,0,Sparta R'dam,3.5,0.4,68.0,10595,Luuk de Jong,4-3-3,Dennis Higler,Match Report,0
2023-10-21,18:45,Eredivisie,Matchweek 9,Sat,Home,W,3,1,Fortuna Sittard,1.1,0.8,73.0,34200,Luuk de Jong,4-2-3-1,Rob Dieperink,Match Report,0
2023-10-24,21:00,Champions Lg,Group stage,Tue,Away,D,1,1,fr Lens,0.5,1.2,54.0,38133,Luuk de Jong,4-3-3,Radu Petrescu,Match Report,0
2023-10-29,14:30,Eredivisie,Matchweek 10,Sun,Home,W,5,2,Ajax,4.4,2.5,54.0,34700,Luuk de Jong,4-2-3-1,Danny Makkelie,Match Report,0
2023-11-04,16:30,Eredivisie,Matchweek 11,Sat,Away,W,6,0,Heracles Almelo,5.0,0.8,63.0,11867,Luuk de Jong,4-2-3-1,Joey Kooij,Match Report,0
2023-11-08,21:00,Champions Lg,Group stage,Wed,Home,W,1,0,fr Lens,0.8,1.1,46.0,34200,Luuk de Jong,4-2-3-1,Daniel Siebert,Match Report,0
2023-11-12,12:15,Eredivisie,Matchweek 12,Sun,Home,W,4,0,Zwolle,1.9,0.3,66.0,34200,Luuk de Jong,4-2-3-1,Ingmar Oostrom,Match Report,0
2023-11-25,18:45,Eredivisie,Matchweek 13,Sat,Away,W,3,0,Twente,2.1,0.3,64.0,30000,Luuk de Jong,4-2-3-1,Allard Lindhout,Match Report,0
2023-11-29,18:45,Champions Lg,Group stage,Wed,Away,W,3,2,es Sevilla,2.2,1.8,60.0,29403,Luuk de Jong,4-2-3-1,Davide Massa,Match Report,0
2023-12-03,12:15,Eredivisie,Matchweek 14,Sun,Away,W,2,1,Feyenoord,1.9,1.3,40.0,47500,Luuk de Jong,4-3-3,Danny Makkelie,Match Report,0
2023-12-07,18:45,Eredivisie,Matchweek 15,Thu,Home,W,2,0,Heerenveen,4.6,0.6,61.0,34000,Luuk de Jong,4-3-3,Bas Nijhuis,Match Report,0
2023-12-12,18:45,Champions Lg,Group stage,Tue,Home,D,1,1,eng Arsenal,1.3,1.0,42.0,35000,André Ramalho,4-3-3,Tobias Stieler,Match Report,0
2023-12-17,20:00,Eredivisie,Matchweek 16,Sun,Away,W,4,0,AZ Alkmaar,3.1,0.1,64.0,18874,Luuk de Jong,4-3-3,Dennis Higler,Match Report,0
2024-01-13,21:00,Eredivisie,Matchweek 17,Sat,Home,W,3,1,Excelsior,4.1,0.9,68.0,34200,Luuk de Jong,4-3-3,Marc Nagtegaal,Match Report,0
2024-01-21,12:15,Eredivisie,Matchweek 18,Sun,Away,D,1,1,Utrecht,1.0,1.4,57.0,21727,Luuk de Jong,4-3-3,Joey Kooij,Match Report,0
2024-01-27,18:45,Eredivisie,Matchweek 19,Sat,Home,W,2,0,Almere City,2.5,0.3,69.0,34400,Luuk de Jong,4-3-3,Rob Dieperink,Match Report,0
2024-02-03,20:00,Eredivisie,Matchweek 20,Sat,Away,D,1,1,Ajax,1.1,1.2,52.0,53744,Luuk de Jong,4-2-3-1,Serdar Gözübüyük,Match Report,0
2024-02-11,16:45,Eredivisie,Matchweek 21,Sun,Away,W,5,1,Volendam,3.7,0.7,71.0,6860,Luuk de Jong,4-3-3,Martin van den Kerkhof,Match Report,0
2024-02-16,20:00,Eredivisie,Matchweek 22,Fri,Home,W,2,0,Heracles Almelo,4.0,0.2,79.0,34200,Luuk de Jong,4-2-3-1,Ingmar Oostrom,Match Report,0
2024-02-20,21:00,Champions Lg,Round of 16,Tue,Home,D,1,1,de Dortmund,1.6,0.9,55.0,34950,Luuk de Jong,4-3-3,Srđan Jovanović,Match Report,Leg 1 of 2
2024-02-24,20:00,Eredivisie,Matchweek 23,Sat,Away,W,7,1,Zwolle,3.6,0.4,58.0,14000,Luuk de Jong,4-2-3-1,Alex Bos,Match Report,0
2024-03-03,14:30,Eredivisie,Matchweek 24,Sun,Home,D,2,2,Feyenoord,2.4,2.5,64.0,35000,Luuk de Jong,4-2-3-1,Serdar Gözübüyük,Match Report,0
2024-03-08,20:00,Eredivisie,Matchweek 25,Fri,Away,W,1,0,Go Ahead Eag,2.1,0.8,59.0,9997,Luuk de Jong,4-3-3,Danny Makkelie,Match Report,0
2024-03-13,21:00,Champions Lg,Round of 16,Wed,Away,L,0,2,de Dortmund,1.5,1.5,52.0,81365,Luuk de Jong,4-3-3,Daniele Orsato,Match Report,Leg 2 of 2; Dortmund won
2024-03-17,20:00,Eredivisie,Matchweek 26,Sun,Home,W,1,0,Twente,1.9,0.8,62.0,34800,Luuk de Jong,4-2-3-1,Joey Kooij,Match Report,0
2024-03-30,16:30,Eredivisie,Matchweek 27,Sat,Away,L,1,3,NEC Nijmegen,3.5,1.9,66.0,12500,Luuk de Jong,4-2-3-1,Bas Nijhuis,Match Report,0
2024-04-02,20:00,Eredivisie,Matchweek 28,Tue,Away,W,2,0,Excelsior,1.5,0.0,70.0,4400,Luuk de Jong,4-2-3-1,Jannick van der Laan,Match Report,0
2024-04-06,18:45,Eredivisie,Matchweek 29,Sat,Home,W,5,1,AZ Alkmaar,3.3,1.3,59.0,34700,Luuk de Jong,4-2-3-1,Dennis Higler,Match Report,0
2024-04-13,16:30,Eredivisie,Matchweek 30,Sat,Home,W,6,0,Vitesse,2.9,0.4,68.0,34200,Luuk de Jong,4-2-3-1,Jeroen Manschot,Match Report,0
2024-04-25,18:45,Eredivisie,Matchweek 31,Thu,Away,W,8,0,Heerenveen,3.0,0.3,66.0,24500,Luuk de Jong,4-2-3-1,Danny Makkelie,Match Report,0
2024-05-05,12:15,Eredivisie,Matchweek 32,Sun,Home,W,4,2,Sparta R'dam,2.3,0.6,68.0,34300,Luuk de Jong,4-2-3-1,Dennis Higler,Match Report,0
2024-05-12,14:30,Eredivisie,Matchweek 33,Sun,Away,D,1,1,Fortuna Sittard,1.3,1.0,76.0,11384,Luuk de Jong,4-3-3,Martin van den Kerkhof,Match Report,0
2024-05-19,14:30,Eredivisie,Matchweek 34,Sun,Home,W,3,1,RKC Waalwijk,3.5,0.5,75.0,34700,Luuk de Jong,4-2-3-1,Danny Makkelie,Match Report,0
