Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Hirving Lozano,mx MEX,FW,28.0,24,1536.0,64.0,50.2,17.1,17,77.0,6,7,33.0,2,2.54,59.0,9.0,50.0,2.93,0.57,49.3,13.9,35.4,2.07,-0.02,Matches
Ismael Saibari,ma MAR,MF,22.0,19,1017.0,54.0,33.2,11.3,10,75.0,4,9,29.0,5,2.79,38.0,4.0,34.0,3.01,0.54,37.3,7.9,29.4,2.61,0.79,Matches
Patrick van Aanholt,nl NED,DF,32.0,24,1114.0,46.0,36.4,12.4,9,86.0,8,15,23.0,10,2.75,41.0,4.0,37.0,2.99,0.54,38.5,10.8,27.7,2.24,0.24,Matches
Mauro Júnior,br BRA,"MF,DF",24.0,16,873.0,55.0,28.5,9.7,9,81.0,3,7,21.0,4,2.31,27.0,9.0,18.0,1.86,-1.11,21.9,9.1,12.9,1.33,-1.05,Matches
Noa Lang,nl NED,"FW,MF",24.0,11,583.0,53.0,19.1,6.5,8,67.0,0,3,15.0,0,2.82,18.0,2.0,16.0,2.47,-0.22,20.9,4.5,16.3,2.52,0.55,Matches
Yorbe Vertessen,be BEL,FW,22.0,17,437.0,26.0,14.3,4.9,3,71.0,0,14,16.0,2,2.88,15.0,4.0,11.0,2.27,-0.45,12.6,7.8,4.8,0.98,-1.29,Matches
Isaac Babadi,nl NED,MF,18.0,16,355.0,22.0,11.6,3.9,3,60.0,1,13,13.0,7,2.75,15.0,3.0,12.0,3.04,0.45,11.5,5.3,6.2,1.58,-0.57,Matches
Ibrahim Sangaré,ci CIV,MF,25.0,2,180.0,90.0,5.9,2.0,2,90.0,2,0,0.0,0,3.0,5.0,1.0,4.0,2.0,-0.69,4.9,2.9,2.0,1.01,-1.14,Matches
Armel Bella Kotchap,de GER,DF,21.0,4,162.0,41.0,5.3,1.8,2,74.0,0,2,8.0,11,3.0,7.0,1.0,6.0,3.33,0.72,9.7,1.3,8.3,4.63,2.7,Matches
Ricardo Pepi,us USA,"FW,MF",20.0,27,484.0,18.0,15.8,5.4,1,90.0,1,26,15.0,4,2.74,22.0,4.0,18.0,3.35,0.83,20.3,6.7,13.6,2.53,0.53,Matches
Shurandy Sambo,nl NED,DF,21.0,11,190.0,17.0,6.2,2.1,1,84.0,0,10,11.0,22,3.0,9.0,2.0,7.0,3.32,0.71,7.7,3.0,4.7,2.21,0.14,Matches
Armando Obispo,nl NED,DF,24.0,9,169.0,19.0,5.5,1.9,1,88.0,0,8,10.0,11,2.56,6.0,0.0,6.0,3.2,0.58,5.1,1.0,4.1,2.2,0.12,Matches
Joel Drommel,nl NED,GK,26.0,1,90.0,90.0,2.9,1.0,1,90.0,1,0,0.0,33,1.0,1.0,1.0,0.0,0.0,-2.73,1.3,1.0,0.2,0.23,-1.9,Matches
Tygo Land,nl NED,MF,17.0,3,21.0,7.0,0.7,0.2,0,0.0,0,3,7.0,14,3.0,2.0,0.0,2.0,8.57,5.97,1.9,0.0,1.9,7.97,5.94,Matches
Richy Ledezma,us USA,MF,22.0,1,6.0,6.0,0.2,0.1,0,0.0,0,1,6.0,6,3.0,1.0,0.0,1.0,15.0,12.38,0.1,0.1,0.0,0.09,-1.99,Matches
Boy Waterman,nl NED,GK,39.0,1,6.0,6.0,0.2,0.1,0,0.0,0,1,6.0,32,3.0,1.0,0.0,1.0,15.0,12.38,0.1,0.1,0.0,0.09,-1.99,Matches
Anwar El Ghazi,nl NED,FW,28.0,1,4.0,4.0,0.1,0.0,0,0.0,0,1,4.0,0,3.0,0.0,0.0,0.0,0.0,-2.65,0.1,0.0,0.1,2.84,0.76,Matches
Jesper Uneken,nl NED,FW,18.0,1,3.0,3.0,0.1,0.0,0,0.0,0,1,3.0,2,3.0,1.0,0.0,1.0,30.0,27.38,0.5,0.0,0.5,15.3,13.24,Matches
Phillipp Mwene,at AUT,"DF,MF",29.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Niek Schiks,nl NED,GK,19.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Jason Van Duiven,nl NED,FW,18.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,26.1,34,3060.0,90.0,100.0,34.0,374,82.0,223,151,19.0,177,2.68,111.0,21.0,90.0,2.65,0.0,99.0,28.2,70.7,2.08,0.0,0
Opponent Total,0,0,25.1,34,3060.0,90.0,100.0,34.0,374,82.0,222,147,24.0,213,0.21,21.0,111.0,-90.0,-2.65,0.0,28.2,99.0,-70.7,-2.08,0.0,0
