Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Kevin Vázquez,es ESP,DF,30.0,12,700.0,58.0,20.5,7.8,10,69.0,3,2,5.0,24,0.67,9.0,13.0,-4.0,-0.51,-0.28,9.8,12.9,-3.1,-0.4,-0.38,Matches
Jailson Siqueira,br BRA,"DF,MF",27.0,14,897.0,64.0,26.2,10.0,9,86.0,8,5,25.0,5,1.29,17.0,15.0,2.0,0.2,0.66,14.9,15.4,-0.5,-0.05,0.07,Matches
Mihailo Ristić,rs SRB,"DF,MF",27.0,12,808.0,67.0,23.6,9.0,9,81.0,6,3,27.0,7,1.0,13.0,14.0,-1.0,-0.11,0.23,12.7,11.9,0.8,0.09,0.25,Matches
Hugo Álvarez,es ESP,"MF,DF",20.0,12,762.0,64.0,22.3,8.5,8,85.0,4,4,21.0,3,1.83,12.0,10.0,2.0,0.24,0.68,14.4,10.4,4.0,0.47,0.74,Matches
Hugo Sotelo,es ESP,MF,19.0,17,721.0,42.0,21.1,8.0,8,70.0,1,9,18.0,20,0.88,7.0,16.0,-9.0,-1.12,-1.06,11.5,10.1,1.4,0.18,0.35,Matches
Anastasios Douvikas,gr GRE,FW,23.0,32,905.0,28.0,26.5,10.1,7,73.0,2,25,16.0,3,1.16,12.0,23.0,-11.0,-1.09,-1.09,13.8,21.3,-7.5,-0.74,-0.88,Matches
Carles Pérez,es ESP,"MF,DF",25.0,16,772.0,48.0,22.6,8.6,7,69.0,0,9,32.0,13,1.38,13.0,12.0,1.0,0.12,0.52,15.4,11.1,4.3,0.51,0.78,Matches
Carlos Dotor,es ESP,MF,22.0,17,708.0,42.0,20.7,7.9,7,87.0,4,10,10.0,7,0.65,9.0,12.0,-3.0,-0.38,-0.12,8.4,14.1,-5.7,-0.72,-0.78,Matches
Franco Cervi,ar ARG,"MF,DF",29.0,17,546.0,32.0,16.0,6.1,5,72.0,1,12,15.0,12,1.35,8.0,13.0,-5.0,-0.82,-0.64,9.7,9.1,0.6,0.09,0.23,Matches
Williot Swedberg,se SWE,"FW,MF",19.0,15,439.0,29.0,12.8,4.9,4,67.0,0,11,15.0,16,1.27,11.0,12.0,-1.0,-0.21,0.1,10.3,8.8,1.5,0.31,0.47,Matches
Joseph Aidoo,gh GHA,DF,27.0,6,407.0,68.0,11.9,4.5,4,90.0,4,2,24.0,3,0.83,3.0,6.0,-3.0,-0.66,-0.42,5.3,7.0,-1.7,-0.38,-0.31,Matches
Damián Rodríguez,es ESP,MF,20.0,5,258.0,52.0,7.5,2.9,3,74.0,1,2,18.0,4,1.8,6.0,4.0,2.0,0.7,1.07,5.3,2.6,2.7,0.95,1.14,Matches
Tadeo Allende,ar ARG,"MF,FW",24.0,10,336.0,34.0,9.8,3.7,2,66.0,0,8,26.0,5,0.8,7.0,8.0,-1.0,-0.27,0.02,5.2,5.4,-0.2,-0.06,0.05,Matches
Miguel Rodríguez,es ESP,MF,20.0,15,300.0,20.0,8.8,3.3,2,74.0,1,13,12.0,20,0.47,3.0,6.0,-3.0,-0.9,-0.67,3.8,5.1,-1.4,-0.41,-0.34,Matches
Yoel Lago,es ESP,DF,19.0,1,90.0,90.0,2.6,1.0,1,90.0,1,0,0.0,0,1.0,2.0,2.0,0.0,0.0,0.3,1.5,2.0,-0.5,-0.47,-0.38,Matches
Javier Rueda Garcia,es ESP,"MF,DF",21.0,1,20.0,20.0,0.6,0.2,0,0.0,0,1,20.0,0,1.0,0.0,0.0,0.0,0.0,0.29,0.0,0.1,-0.1,-0.37,-0.27,Matches
Gabriel Veiga,es ESP,FW,21.0,1,18.0,18.0,0.5,0.2,0,0.0,0,1,18.0,1,0.0,0.0,1.0,-1.0,-5.0,-4.74,0.1,0.3,-0.2,-0.76,-0.66,Matches
Coke Carrillo,es ESP,GK,21.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Javier Dominguez,es ESP,DF,22.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
César Fernández,es ESP,GK,19.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Agustín Marchesín,ar ARG,GK,35.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Gonçalo Paciência,pt POR,FW,28.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Javi Rodríguez,es ESP,DF,20.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ruly,es ESP,GK,23.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,26.7,38,3420.0,90.0,100.0,38.0,418,82.0,249,167,19.0,277,1.08,46.0,57.0,-11.0,-0.29,0.0,50.7,54.6,-3.8,-0.1,0.0,0
Opponent Total,0,0,27.1,38,3420.0,90.0,100.0,38.0,418,82.0,236,179,22.0,238,1.63,57.0,46.0,11.0,0.29,0.0,54.6,50.7,3.8,0.1,0.0,0
