Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Jeremy Jorge,es ESP,FW,20.0,1,2.0,2.0,0.1,0.0,0,0.0,0,1,2.0,1,0.0,0.0,0.0,0.0,0.0,0.32,1.2,0.0,1.2,52.17,52.41,Matches
Jorge Benito,es ESP,GK,17.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Facundo Esnáider,es ESP,MF,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Sergio Gimeno,es ESP,DF,22.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Alejandro Herranz,es ESP,DF,18.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
John Joe,ie IRL,MF,19.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Diego López,es ESP,MF,21.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Djordjije Medenica,es ESP,GK,16.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,27.3,38,3420.0,90.0,100.0,38.0,418,80.0,241,171,22.0,195,1.13,42.0,54.0,-12.0,-0.32,0.0,45.7,53.8,-8.1,-0.21,0.0,0
Opponent Total,0,0,27.2,38,3420.0,90.0,100.0,38.0,418,80.0,232,177,19.0,236,1.53,54.0,42.0,12.0,0.32,0.0,53.8,45.7,8.1,0.21,0.0,0
