Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Joseph Nduquidi,fr FRA,"MF,DF",18.0,13,751.0,58.0,24.5,8.3,7,84.0,5,6,27.0,10,0.92,5.0,13.0,-8.0,-0.96,-0.37,6.3,16.7,-10.4,-1.24,-0.85,Matches
Didier Lamkel Zé,cm CMR,"FW,MF",26.0,9,550.0,61.0,18.0,6.1,7,75.0,2,2,13.0,3,0.78,7.0,11.0,-4.0,-0.65,0.03,8.8,10.9,-2.1,-0.35,0.3,Matches
Oscar Estupiñan,co COL,FW,26.0,6,260.0,43.0,8.5,2.9,4,58.0,0,2,15.0,0,0.5,2.0,2.0,0.0,0.0,0.74,1.5,3.6,-2.1,-0.72,-0.13,Matches
Abou Lô,sn SEN,"MF,DF",23.0,6,197.0,33.0,6.4,2.2,2,70.0,0,4,15.0,11,1.17,1.0,9.0,-8.0,-3.65,-3.18,2.7,4.8,-2.1,-0.96,-0.39,Matches
Youssef Maziz,fr FRA,"FW,MF",25.0,2,124.0,62.0,4.1,1.4,2,62.0,0,0,0.0,0,0.5,1.0,3.0,-2.0,-1.45,-0.81,0.5,3.4,-2.8,-2.05,-1.51,Matches
Benjamin Tetteh,gh GHA,"FW,MF",26.0,12,278.0,23.0,9.1,3.1,1,80.0,0,11,18.0,4,0.5,1.0,4.0,-3.0,-0.97,-0.32,3.0,4.8,-1.8,-0.57,0.04,Matches
Malick Mbaye,sn SEN,"MF,FW",19.0,5,153.0,31.0,5.0,1.7,1,89.0,0,4,16.0,9,0.8,2.0,6.0,-4.0,-2.35,-1.76,1.3,3.8,-2.5,-1.45,-0.89,Matches
Habib Maïga,ci CIV,"MF,FW",27.0,7,147.0,21.0,4.8,1.6,1,61.0,0,6,14.0,5,1.57,0.0,3.0,-3.0,-1.84,-1.22,0.3,2.3,-2.0,-1.2,-0.63,Matches
Jean Frederic N'Guessan,ci CIV,"MF,FW",20.0,6,110.0,18.0,3.6,1.2,1,87.0,0,5,5.0,8,0.5,0.0,3.0,-3.0,-2.45,-1.84,0.9,2.6,-1.7,-1.35,-0.78,Matches
Ibou Sané,sn SEN,"MF,FW",18.0,9,128.0,14.0,4.2,1.4,0,0.0,0,9,14.0,9,0.44,3.0,3.0,0.0,0.0,0.71,1.8,3.1,-1.4,-0.95,-0.37,Matches
Guillaume Dietsch,fr FRA,GK,22.0,1,73.0,73.0,2.4,0.8,0,0.0,0,1,73.0,33,1.0,1.0,1.0,0.0,0.0,0.69,0.7,1.3,-0.6,-0.75,-0.15,Matches
Sofiane Alakouch,ma MAR,"DF,MF",25.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Albin Demouchy,fr FRA,DF,21.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,26.5,34,3060.0,90.0,100.0,34.0,374,83.0,233,138,19.0,168,0.85,35.0,58.0,-23.0,-0.68,0.0,34.2,54.5,-20.3,-0.6,0.0,0
Opponent Total,0,0,25.6,34,3060.0,90.0,100.0,34.0,374,83.0,225,148,19.0,158,2.0,58.0,35.0,23.0,0.68,0.0,54.5,34.2,20.3,0.6,0.0,0
