Player,Nation,Pos,Age,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,Matches
Luca Koleosho,it ITA,"MF,FW",18.0,10.8,1,23,5,21.7,2.13,0.46,0.04,0.2,18.5,0,0,0,2.0,2.0,0.09,-1.0,-1.0,Matches
Jóhann Berg Guðmundsson,is ISL,"MF,FW",32.0,13.2,1,15,6,40.0,1.13,0.45,0.07,0.17,15.6,1,0,0,1.9,1.9,0.12,-0.9,-0.9,Matches
Ameen Al-Dakhil,be BEL,DF,21.0,11.7,1,8,3,37.5,0.68,0.26,0.13,0.33,16.0,0,0,0,1.3,1.3,0.16,-0.3,-0.3,Matches
Arijanet Muric,xk KVX,GK,24.0,10.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
David Datro Fofana,ci CIV,FW,20.0,9.8,4,19,10,52.6,1.95,1.02,0.21,0.4,14.0,0,0,0,4.5,4.5,0.24,-0.5,-0.5,Matches
Connor Roberts,wls WAL,DF,27.0,9.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Jay Rodriguez,eng ENG,FW,34.0,9.1,2,21,7,33.3,2.3,0.77,0.05,0.14,12.9,0,1,1,3.5,2.7,0.13,-1.5,-1.7,Matches
Hannes Delcroix,be BEL,DF,24.0,6.5,0,4,2,50.0,0.61,0.31,0.0,0.0,11.2,0,0,0,0.4,0.4,0.09,-0.4,-0.4,Matches
Aaron Ramsey,eng ENG,"MF,FW",20.0,5.9,0,6,2,33.3,1.02,0.34,0.0,0.0,16.5,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
Hjalmar Ekdal,se SWE,DF,24.0,4.9,0,2,1,50.0,0.41,0.21,0.0,0.0,16.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Mike Trésor,be BEL,"FW,MF",24.0,4.7,0,5,0,0.0,1.07,0.0,0.0,0.0,19.7,1,0,0,0.5,0.5,0.09,-0.5,-0.5,Matches
Anass Zaroury,ma MAR,"FW,MF",22.0,1.7,0,3,1,33.3,1.78,0.59,0.0,0.0,20.9,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
Benson Manuel,ao ANG,"MF,FW",26.0,1.3,0,4,2,50.0,3.1,1.55,0.0,0.0,24.0,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
Nathan Redmond,eng ENG,"FW,MF",29.0,1.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Jack Cork,eng ENG,MF,34.0,0.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Michael Obafemi,ie IRL,"FW,MF",23.0,0.2,0,2,0,0.0,9.0,0.0,0.0,0.0,19.8,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
Han-Noah Massengo,fr FRA,"MF,DF",22.0,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,24.5,38.0,40,430,137,31.9,11.32,3.61,0.09,0.27,17.7,13,3,3,40.6,38.3,0.09,-0.6,-1.3,0
Opponent Total,0,0,26.3,38.0,75,608,237,39.0,16.0,6.24,0.11,0.29,16.1,16,6,7,70.4,64.9,0.11,4.6,4.1,0
