Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Mateus Gonçalves Martins,br BRA,"MF,FW",29-266,4,210.0,53.0,25.9,2.3,1,61.0,0,3,50.0,1,0.25,3.0,6.0,-3.0,-1.29,-0.69,2.5,4.9,-2.4,-1.03,-0.81,Matches
Reynaldo Cesar Moraes,br BRA,DF,27-169,3,195.0,65.0,24.1,2.2,1,90.0,1,2,53.0,5,0.0,2.0,6.0,-4.0,-1.85,-1.41,2.1,4.7,-2.6,-1.18,-0.99,Matches
Daniel Jr,br BRA,"FW,MF",22-042,3,76.0,25.0,9.4,0.8,1,45.0,0,2,16.0,3,0.0,0.0,2.0,-2.0,-2.37,-1.76,0.5,1.8,-1.2,-1.45,-1.13,Matches
Luiz Adriano,br BRA,FW,37-069,7,142.0,20.0,17.5,1.6,0,0.0,0,7,20.0,1,0.86,2.0,2.0,0.0,0.0,0.94,2.4,2.8,-0.4,-0.27,0.19,Matches
Iury de Castilho,br BRA,"FW,MF",28-288,4,119.0,30.0,14.7,1.3,0,0.0,0,4,30.0,0,0.25,1.0,1.0,0.0,0.0,0.91,1.8,1.8,0.1,0.06,0.57,Matches
Jean Mota,br BRA,MF,30-249,6,110.0,18.0,13.6,1.2,0,0.0,0,6,18.0,3,0.83,2.0,1.0,1.0,0.82,1.85,2.6,1.4,1.2,1.0,1.65,Matches
Erick Castillo,ec ECU,"MF,DF",29-136,4,109.0,27.0,13.5,1.2,0,0.0,0,4,27.0,0,1.25,1.0,2.0,-1.0,-0.83,-0.06,1.3,1.0,0.3,0.29,0.83,Matches
José Hugo,br BRA,"MF,DF",24-247,4,105.0,26.0,13.0,1.2,0,0.0,0,4,26.0,4,1.0,2.0,1.0,1.0,0.86,1.88,2.6,1.7,0.9,0.73,1.34,Matches
Léo Gamalho,br BRA,FW,38-142,1,17.0,17.0,2.1,0.2,0,0.0,0,1,17.0,0,0.0,0.0,1.0,-1.0,-5.29,-4.61,0.2,0.0,0.2,0.81,1.26,Matches
Pablo Baianinho,br BRA,MF,20-322,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Muriel Becker,br BRA,GK,37-127,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Raúl Cáceres,py PAR,DF,32-276,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Felipe,br BRA,DF,25-047,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Fintelman,br BRA,GK,22-336,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Fábio Soares,br BRA,FW,19-200,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Cristián Zapata,co COL,DF,37-264,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,27.8,9,810.0,90.0,100.0,9.0,99,76.0,50,45,28.0,64,0.67,8.0,15.0,-7.0,-0.78,0.0,8.7,12.6,-3.9,-0.43,0.0,0
Opponent Total,0,0,28.3,9,810.0,90.0,100.0,9.0,99,76.0,57,44,24.0,62,2.0,15.0,8.0,7.0,0.78,0.0,12.6,8.7,3.9,0.43,0.0,0
