Player,Nation,Pos,Age,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,Matches
Toni Domgjoni,xk KVX,MF,24.0,7.5,0,2,0,0.0,0.27,0.0,0.0,0.0,9.8,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Thomas Buitink,nl NED,FW,23.0,5.3,1,9,4,44.4,1.69,0.75,0.11,0.25,19.8,0,0,0,0.4,0.4,0.05,0.6,0.6,Matches
Giovanni van Zwam,nl NED,DF,19.0,5.5,0,3,0,0.0,0.55,0.0,0.0,0.0,9.9,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
Joel Voelkerling Persson,se SWE,FW,20.0,3.3,0,3,1,33.3,0.91,0.3,0.0,0.0,11.0,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
Andy Visser,0,FW,0.0,2.7,0,7,2,28.6,2.61,0.75,0.0,0.0,11.8,0,0,0,1.2,1.2,0.17,-1.2,-1.2,Matches
Fodé Fofana,nl NED,FW,20.0,1.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Maximilian Wittek,de GER,DF,27.0,1.0,0,3,3,100.0,3.0,3.0,0.0,0.0,23.8,2,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
Davy Pröpper,nl NED,MF,31.0,0.7,0,1,1,100.0,1.48,1.48,0.0,0.0,23.5,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
Miliano Jonathans,nl NED,"MF,FW",19.0,1.0,0,3,2,66.7,2.93,1.96,0.0,0.0,15.4,0,0,0,0.4,0.4,0.12,-0.4,-0.4,Matches
Mats Egbring,nl NED,DF,16.0,0.7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Adrian Mazilu,ro ROU,FW,17.0,0.3,0,1,1,100.0,3.75,3.75,0.0,0.0,25.8,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Jordi Altena,nl NED,MF,19.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Daan Huisman,nl NED,FW,21.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,24.9,34.0,29,447,145,32.4,13.15,4.26,0.06,0.19,17.2,10,1,1,37.9,37.1,0.09,-8.9,-9.1,0
Opponent Total,0,0,25.0,34.0,73,528,218,41.3,15.53,6.41,0.13,0.31,16.3,14,5,7,64.4,58.9,0.11,8.6,9.1,0
