Player,Nation,Pos,Age,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Pablo Sarabia,es ESP,"MF,FW",31.0,19.4,684,976,70.1,11034,3731,377,439,85.9,195,263,74.1,73,168,43.5,7,5.9,4.9,1.1,51,59,40,6,109,Matches
Pedro Neto,pt POR,"FW,MF",23.0,16.8,538,722,74.5,8269,1984,308,354,87.0,154,210,73.3,49,98,50.0,9,4.4,3.7,4.6,38,23,29,12,54,Matches
Tommy Doyle,eng ENG,MF,21.0,13.6,801,955,83.9,15164,4208,309,331,93.4,361,399,90.5,106,178,59.6,0,0.4,0.9,-0.4,8,86,7,2,81,Matches
Jean-Ricner Bellegarde,fr FRA,"MF,FW",25.0,10.6,241,314,76.8,3452,786,144,161,89.4,76,98,77.6,14,29,48.3,1,1.0,0.8,0.0,12,17,7,0,39,Matches
Matt Doherty,ie IRL,"DF,MF",31.0,12.8,515,653,78.9,7798,2105,296,348,85.1,174,212,82.1,31,55,56.4,0,1.3,0.9,-1.3,12,22,7,1,31,Matches
Santiago Bueno,uy URU,DF,24.0,9.1,426,480,88.8,7158,2158,177,192,92.2,223,237,94.1,18,37,48.6,0,0.1,0.0,-0.1,2,16,0,0,11,Matches
Boubacar Traoré,ml MLI,MF,21.0,9.1,383,455,84.2,5849,1360,207,234,88.5,138,158,87.3,23,34,67.6,0,0.4,0.3,-0.4,6,34,7,3,29,Matches
Hugo Bueno,es ESP,"DF,MF",20.0,8.2,318,406,78.3,4380,1005,211,237,89.0,92,117,78.6,11,27,40.7,0,0.8,0.7,-0.8,6,11,8,8,8,Matches
Daniel Bentley,eng ENG,GK,30.0,4.3,96,144,66.7,2347,1661,30,30,100.0,37,37,100.0,28,76,36.8,0,0.0,0.0,0.0,0,2,0,0,0,Matches
Fábio Silva,pt POR,FW,21.0,2.9,61,76,80.3,779,174,37,43,86.0,16,18,88.9,1,4,25.0,0,0.2,0.1,-0.2,4,7,0,0,10,Matches
Matheus Nunes,pt POR,MF,24.0,2.0,87,106,82.1,1077,279,59,68,86.8,23,26,88.5,2,6,33.3,0,0.1,0.2,-0.1,3,6,1,0,8,Matches
Leon Chiwome,eng ENG,FW,17.0,1.9,19,22,86.4,244,59,12,13,92.3,6,6,100.0,1,1,100.0,0,0.0,0.0,0.0,0,2,0,0,2,Matches
Nathan Fraser,ie IRL,FW,18.0,2.1,33,42,78.6,380,45,24,27,88.9,7,10,70.0,0,0,0.0,0,0.1,0.1,-0.1,2,0,2,0,2,Matches
Sasa Kalajdzic,at AUT,FW,26.0,1.8,38,60,63.3,507,130,22,33,66.7,10,16,62.5,2,5,40.0,0,1.0,0.3,-1.0,4,1,2,0,5,Matches
Tawanda Chirewa,zw ZIM,"MF,FW",19.0,1.6,46,58,79.3,664,151,29,31,93.5,14,18,77.8,2,3,66.7,0,0.0,0.1,0.0,1,3,3,2,7,Matches
Jonny Castro,es ESP,MF,29.0,0.1,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Enso Gonzalez,py PAR,"MF,DF",18.0,0.0,6,6,100.0,87,3,2,2,100.0,3,3,100.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,0,0,26.6,38.0,15484,19175,80.8,255933,84649,7694,8577,89.7,6100,7016,86.9,1218,2527,48.2,36,31.8,27.6,4.2,316,910,239,61,1180,0
Opponent Total,0,0,26.4,38.0,16495,20265,81.4,276045,96642,7880,8824,89.3,6851,7876,87.0,1291,2449,52.7,43,48.0,47.4,-5.0,421,1382,390,80,1742,0
