D a t e,T i m e,C o m p,R o u n d,D a y,V e n u e,R e s u l t,G F,G A,O p p o n e n t,x G,x G A,P o s s,A t t e n d a n c e,C a p t a i n,F o r m a t i o n,R e f e r e e,M a t c h   R e p o r t,N o t e s
2023-12-05,19:30,Premier League,Matchweek 15,Tue,Home,W,1,0,Burnley,0.8,0.9,51.0,30439,Max Kilman,3-4-3,Jarred Gillett,Match Report,0
2023-12-09,15:00,Premier League,Matchweek 16,Sat,Home,D,1,1,Nott'ham Forest,1.2,1.3,68.0,31543,Max Kilman,3-4-3,Samuel Barrott,Match Report,0
2023-12-17,14:00,Premier League,Matchweek 17,Sun,Away,L,0,3,West Ham,0.7,1.1,55.0,62455,Max Kilman,3-4-3,Chris Kavanagh,Match Report,0
2023-12-24,13:00,Premier League,Matchweek 18,Sun,Home,W,2,1,Chelsea,1.3,2.0,32.0,31641,Max Kilman,3-4-3,David Coote,Match Report,0
2023-12-27,19:30,Premier League,Matchweek 19,Wed,Away,W,4,1,Brentford,2.4,2.2,40.0,17109,Max Kilman,3-4-3,Andy Madley,Match Report,0
2023-12-30,15:00,Premier League,Matchweek 20,Sat,Home,W,3,0,Everton,1.9,0.4,53.0,31639,Max Kilman,3-4-3,Thomas Bramall,Match Report,0
2024-01-05,19:15,FA Cup,Third round proper,Fri,Away,D,1,1,Brentford,0.0,0.0,0.0,16818,Max Kilman,3-4-3,Tony Harrington,Match Report,0
2024-01-16,19:30,FA Cup,Third round proper,Tue,Home,W,3,2,Brentford,0.0,0.0,0.0,24692,Max Kilman,3-4-3,Andy Madley,Match Report,Required Extra Time
2024-01-22,19:45,Premier League,Matchweek 21,Mon,Away,D,0,0,Brighton,1.1,1.0,28.0,41505,Max Kilman,3-4-3,Craig Pawson,Match Report,0
2024-01-28,11:45,FA Cup,Fourth round proper,Sun,Away,W,2,0,West Brom,0.0,0.0,49.0,25013,Max Kilman,3-4-3,Thomas Bramall,Match Report,0
2024-02-01,20:15,Premier League,Matchweek 22,Thu,Home,L,3,4,Manchester Utd,2.1,3.3,53.0,31641,Max Kilman,3-4-3,Jarred Gillett,Match Report,0
2024-02-04,14:00,Premier League,Matchweek 23,Sun,Away,W,4,2,Chelsea,2.0,1.7,36.0,39628,Max Kilman,3-4-3,Tim Robinson,Match Report,0
2024-02-10,15:00,Premier League,Matchweek 24,Sat,Home,L,0,2,Brentford,1.0,1.9,71.0,30731,Max Kilman,3-4-3,Simon Hooper,Match Report,0
2024-02-17,15:00,Premier League,Matchweek 25,Sat,Away,W,2,1,Tottenham,1.8,1.6,29.0,61532,José Sá,3-4-3,Anthony Taylor,Match Report,0
2024-02-25,13:30,Premier League,Matchweek 26,Sun,Home,W,1,0,Sheffield Utd,1.3,0.6,63.0,30789,Max Kilman,3-4-3,Darren Bond,Match Report,0
2024-02-28,19:45,FA Cup,Fifth round proper,Wed,Home,W,1,0,Brighton,0.0,0.0,28.0,23822,Max Kilman,3-4-1-2,Andy Madley,Match Report,0
2024-03-02,15:00,Premier League,Matchweek 27,Sat,Away,L,0,3,Newcastle Utd,0.8,2.1,56.0,52206,Max Kilman,3-4-3,Tim Robinson,Match Report,0
2024-03-09,15:00,Premier League,Matchweek 28,Sat,Home,W,2,1,Fulham,0.8,2.6,48.0,30860,Max Kilman,4-2-3-1,Tony Harrington,Match Report,0
2024-03-16,12:15,FA Cup,Quarter-finals,Sat,Home,L,2,3,Coventry City,0.0,0.0,58.0,31262,Max Kilman,3-4-3,Samuel Barrott,Match Report,0
2024-03-30,17:30,Premier League,Matchweek 30,Sat,Away,L,0,2,Aston Villa,1.5,1.0,52.0,42640,Max Kilman,3-4-3,Paul Tierney,Match Report,0
2024-04-02,19:45,Premier League,Matchweek 31,Tue,Away,D,1,1,Burnley,0.9,1.3,49.0,21528,Max Kilman,4-4-1-1,Thomas Bramall,Match Report,0
2024-04-06,15:00,Premier League,Matchweek 32,Sat,Home,L,1,2,West Ham,1.5,1.2,58.0,31504,Max Kilman,3-4-3,Tony Harrington,Match Report,0
2024-04-13,15:00,Premier League,Matchweek 33,Sat,Away,D,2,2,Nott'ham Forest,1.0,1.9,54.0,29604,Max Kilman,3-4-1-2,Craig Pawson,Match Report,0
2024-04-20,19:30,Premier League,Matchweek 34,Sat,Home,L,0,2,Arsenal,0.2,1.2,46.0,31621,Max Kilman,4-4-2,Paul Tierney,Match Report,0
2024-04-24,19:45,Premier League,Matchweek 29,Wed,Home,L,0,1,Bournemouth,0.5,1.9,63.0,25541,Max Kilman,4-1-4-1,Stuart Attwell,Match Report,0
2024-04-27,15:00,Premier League,Matchweek 35,Sat,Home,W,2,1,Luton Town,1.2,0.6,58.0,31531,Max Kilman,3-5-1-1,David Coote,Match Report,0
2024-05-04,17:30,Premier League,Matchweek 36,Sat,Away,L,1,5,Manchester City,0.3,3.7,42.0,52439,Max Kilman,3-5-2,Craig Pawson,Match Report,0
2024-05-11,15:00,Premier League,Matchweek 37,Sat,Home,L,1,3,Crystal Palace,1.6,2.6,62.0,31424,Max Kilman,3-5-1-1,Thomas Bramall,Match Report,0
2024-05-19,16:00,Premier League,Matchweek 38,Sun,Away,L,0,2,Liverpool,0.5,4.5,33.0,60059,Max Kilman,3-5-1-1,Chris Kavanagh,Match Report,0
