Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Ousmane Dembélé,fr FRA,"MF,FW",26.0,26,1506.0,58.0,49.2,16.7,17,74.0,4,9,28.0,2,2.15,38.0,14.0,24.0,1.43,0.04,34.1,18.4,15.7,0.94,0.18,Matches
Gonçalo Ramos,pt POR,FW,22.0,29,1419.0,49.0,46.4,15.8,16,69.0,3,13,24.0,3,2.17,40.0,14.0,26.0,1.65,0.44,31.5,17.2,14.3,0.91,0.11,Matches
Fabián Ruiz Peña,es ESP,MF,27.0,21,1197.0,57.0,39.1,13.3,14,76.0,8,7,19.0,7,2.52,30.0,12.0,18.0,1.35,-0.1,28.6,15.0,13.5,1.02,0.28,Matches
Randal Kolo Muani,fr FRA,"FW,MF",24.0,26,1268.0,49.0,41.4,14.1,13,72.0,4,13,26.0,2,2.27,35.0,14.0,21.0,1.49,0.13,30.1,17.0,13.1,0.93,0.15,Matches
Marco Asensio,es ESP,"MF,FW",27.0,19,1113.0,59.0,36.4,12.4,13,75.0,6,6,23.0,5,2.11,28.0,13.0,15.0,1.21,-0.31,29.3,14.3,15.0,1.22,0.58,Matches
Carlos Soler,es ESP,"MF,DF",26.0,24,1090.0,45.0,35.6,12.1,12,79.0,3,12,12.0,9,2.25,21.0,14.0,7.0,0.58,-1.3,21.4,15.0,6.4,0.53,-0.49,Matches
Lucas Beraldo,br BRA,DF,19.0,13,1008.0,78.0,32.9,11.2,12,82.0,9,1,21.0,3,2.23,27.0,14.0,13.0,1.16,-0.37,21.5,15.0,6.5,0.58,-0.39,Matches
Nordi Mukiele,fr FRA,DF,25.0,16,796.0,50.0,26.0,8.8,9,78.0,6,7,14.0,13,2.56,22.0,6.0,16.0,1.81,0.54,17.9,10.8,7.1,0.8,-0.06,Matches
Arnau Tenas,es ESP,GK,22.0,6,529.0,88.0,17.3,5.9,5,90.0,5,1,79.0,13,1.83,9.0,7.0,2.0,0.34,-1.3,10.4,6.9,3.5,0.59,-0.31,Matches
Yoram Zague,fr FRA,DF,17.0,5,373.0,75.0,12.2,4.1,4,90.0,4,1,13.0,1,2.0,8.0,6.0,2.0,0.48,-1.06,7.5,4.3,3.2,0.78,-0.07,Matches
Keylor Navas,cr CRC,GK,36.0,4,360.0,90.0,11.8,4.0,4,90.0,4,0,0.0,18,2.0,10.0,6.0,4.0,1.0,-0.47,8.7,4.3,4.4,1.1,0.29,Matches
Senny Mayulu,fr FRA,"FW,MF",17.0,8,324.0,41.0,10.6,3.6,3,62.0,0,5,27.0,6,2.13,8.0,4.0,4.0,1.11,-0.34,6.7,3.4,3.3,0.93,0.09,Matches
Nuno Mendes,pt POR,DF,21.0,6,267.0,45.0,8.7,3.0,2,75.0,0,4,30.0,0,2.0,10.0,0.0,10.0,3.37,2.15,6.8,1.5,5.2,1.76,1.01,Matches
Ethan Mbappé,fr FRA,"MF,DF",16.0,3,48.0,16.0,1.6,0.5,0,0.0,0,3,16.0,9,3.0,1.0,1.0,0.0,0.0,-1.43,1.4,0.6,0.8,1.57,0.73,Matches
Cher Ndour,it ITA,MF,19.0,3,28.0,9.0,0.9,0.3,0,0.0,0,3,9.0,14,3.0,1.0,0.0,1.0,3.21,1.82,1.6,0.7,0.9,3.01,2.18,Matches
Hugo Ekitike,fr FRA,FW,21.0,1,9.0,9.0,0.3,0.1,0,0.0,0,1,9.0,2,1.0,0.0,0.0,0.0,0.0,-1.42,0.1,0.0,0.1,1.09,0.24,Matches
Layvin Kurzawa,fr FRA,DF,30.0,1,9.0,9.0,0.3,0.1,0,0.0,0,1,9.0,12,3.0,0.0,0.0,0.0,0.0,-1.42,0.0,0.2,-0.2,-2.27,-3.12,Matches
Kouakou Gadou,fr FRA,DF,16.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ismaël Gharbi,es ESP,MF,19.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Alexandre Letellier,fr FRA,GK,32.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Louis Mouquet,pt POR,GK,19.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,24.7,34,3060.0,90.0,100.0,34.0,374,81.0,230,141,23.0,165,2.24,81.0,33.0,48.0,1.41,0.0,68.8,40.0,28.8,0.85,0.0,0
Opponent Total,0,0,25.8,34,3060.0,90.0,100.0,34.0,374,81.0,229,143,20.0,162,0.47,33.0,81.0,-48.0,-1.41,0.0,40.0,68.8,-28.8,-0.85,0.0,0
