Player,Nation,Pos,Age,MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Matches
Nadir Zortea,it ITA,DF,24.0,5,149.0,30.0,4.4,1.7,0,0.0,0,5,30.0,14,1.4,4.0,1.0,3.0,1.81,1.07,2.2,1.8,0.5,0.28,-0.17,Matches
Michel Ndary Adopo,fr FRA,MF,23.0,10,109.0,11.0,3.2,1.2,0,0.0,0,10,11.0,26,2.1,3.0,3.0,0.0,0.0,-0.82,2.0,1.7,0.3,0.22,-0.22,Matches
José Luis Palomino,ar ARG,DF,33.0,4,27.0,7.0,0.8,0.3,0,0.0,0,4,7.0,9,2.5,0.0,0.0,0.0,0.0,-0.8,0.4,0.3,0.1,0.2,-0.24,Matches
Francesco Rossi,it ITA,GK,32.0,1,5.0,5.0,0.1,0.1,0,0.0,0,1,5.0,34,3.0,0.0,0.0,0.0,0.0,-0.79,0.1,0.6,-0.5,-8.59,-9.05,Matches
Leonardo Mendicino,it ITA,MF,17.0,1,1.0,1.0,0.0,0.0,0,0.0,0,1,1.0,7,3.0,0.0,0.0,0.0,0.0,-0.79,0.0,0.0,0.0,-3.68,-4.12,Matches
Moustapha Cissé,gn GUI,FW,19.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Matteo Colombo,it ITA,MF,19.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Pietro Comi,it ITA,DF,18.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Alessandro Cortinovis,it ITA,MF,22.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Tommaso Del Lungo,it ITA,DF,19.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Siren Diao,es ESP,FW,18.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Alberto Manzoni,it ITA,MF,18.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Caleb Okoli,it ITA,DF,22.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Marco Palestra,it ITA,DF,18.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Paolo Vismara,it ITA,GK,20.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,26.3,38,3420.0,90.0,100.0,38.0,418,80.0,232,188,23.0,258,1.82,72.0,42.0,30.0,0.79,0.0,57.8,41.1,16.7,0.44,0.0,0
Opponent Total,0,0,26.4,38,3420.0,90.0,100.0,38.0,418,80.0,241,177,21.0,287,1.03,42.0,72.0,-30.0,-0.79,0.0,41.1,57.8,-16.7,-0.44,0.0,0
