Player,Nation,Pos,Age,MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,Matches,League,Team,Playing Time MP
Antoni Milambo,nl NED,"MF,FW",18.0,8.0,3,233.0,2.6,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.7,0.7,0.5,1.2,5.0,12.0,10.0,0.39,0.39,0.77,0.39,0.77,0.26,0.2,0.47,0.26,0.47,Matches,Eredivise,Feyenoord,
Ondřej Lingr,cz CZE,"MF,FW",24.0,20.0,0,340.0,3.8,3.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,3.7,3.7,1.2,4.9,10.0,18.0,28.0,0.79,0.26,1.06,0.79,1.06,0.97,0.32,1.3,0.97,1.3,Matches,Eredivise,Feyenoord,
Leo Sauer,sk SVK,"FW,MF",17.0,13.0,0,287.0,3.2,2.0,3.0,5.0,2.0,0.0,0.0,1.0,0.0,1.3,1.3,2.3,3.6,26.0,17.0,73.0,0.63,0.94,1.57,0.63,1.57,0.41,0.71,1.13,0.41,1.13,Matches,Eredivise,Feyenoord,
Gjivai Zechiël,nl NED,"DF,MF",19.0,2.0,0,28.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.29,0.29,0.29,Matches,Eredivise,Feyenoord,
Mannou Berger,nl NED,GK,18.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,Feyenoord,
Djomar Giersthove,nl NED,DF,18.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,Feyenoord,
Ramon Hendriks,nl NED,DF,22.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,Feyenoord,
Neraysho Kasanwirjo,nl NED,DF,21.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,Feyenoord,
Kostas Lamprou,gr GRE,GK,31.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,Feyenoord,
Marcus Pedersen,no NOR,DF,23.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,Feyenoord,
Givairo Read,0,DF,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,Feyenoord,
Mikki van Sas,nl NED,GK,19.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,Feyenoord,
Jaden Slory,nl NED,FW,18.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,Feyenoord,
Rodrigo Guth,br BRA,DF,22.0,32.0,32,2814.0,31.3,3.0,2.0,5.0,3.0,0.0,0.0,8.0,1.0,2.0,2.0,1.4,3.4,26.0,91.0,16.0,0.1,0.06,0.16,0.1,0.16,0.06,0.05,0.11,0.06,0.11,Matches,Eredivise,Fortuna Sittard,
Ivo Pinto,pt POR,DF,33.0,32.0,32,2806.0,31.2,0.0,4.0,4.0,0.0,0.0,0.0,6.0,0.0,0.3,0.3,3.6,4.0,79.0,121.0,129.0,0.0,0.13,0.13,0.0,0.13,0.01,0.12,0.13,0.01,0.13,Matches,Eredivise,Fortuna Sittard,
Iñigo Córdoba,es ESP,"FW,MF",26.0,33.0,31,2631.0,29.2,4.0,2.0,6.0,4.0,0.0,0.0,2.0,0.0,6.2,6.2,3.6,9.8,112.0,103.0,221.0,0.14,0.07,0.21,0.14,0.21,0.21,0.12,0.34,0.21,0.34,Matches,Eredivise,Fortuna Sittard,
Deroy Duarte,cv CPV,MF,24.0,28.0,27,2420.0,26.9,2.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,0.7,0.7,1.3,2.1,15.0,84.0,30.0,0.07,0.0,0.07,0.07,0.07,0.03,0.05,0.08,0.03,0.08,Matches,Eredivise,Fortuna Sittard,
Mitchell Dijks,nl NED,DF,30.0,31.0,27,2341.0,26.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.4,0.4,1.6,2.0,49.0,95.0,46.0,0.0,0.08,0.08,0.0,0.08,0.01,0.06,0.08,0.01,0.08,Matches,Eredivise,Fortuna Sittard,
Dimitris Siovas,gr GRE,DF,34.0,27.0,27,2300.0,25.6,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.7,0.7,0.2,0.9,9.0,67.0,8.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.03,0.03,0.03,Matches,Eredivise,Fortuna Sittard,
Kaj Sierhuis,nl NED,FW,25.0,31.0,27,2174.0,24.2,12.0,3.0,15.0,11.0,1.0,2.0,4.0,0.0,12.6,11.0,2.6,13.6,42.0,50.0,130.0,0.5,0.12,0.62,0.46,0.58,0.52,0.11,0.63,0.46,0.56,Matches,Eredivise,Fortuna Sittard,
Alen Halilović,hr CRO,"MF,FW",27.0,31.0,25,2096.0,23.3,4.0,2.0,6.0,3.0,1.0,2.0,1.0,0.0,5.7,4.2,3.4,7.6,39.0,108.0,69.0,0.17,0.09,0.26,0.13,0.21,0.25,0.15,0.39,0.18,0.33,Matches,Eredivise,Fortuna Sittard,
Loreintz Rosier,fr FRA,MF,24.0,30.0,18,1711.0,19.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.8,0.8,0.9,1.7,11.0,79.0,7.0,0.05,0.0,0.05,0.05,0.05,0.04,0.05,0.09,0.04,0.09,Matches,Eredivise,Fortuna Sittard,
Ivor Pandur,hr CRO,GK,23.0,16.0,16,1440.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,Fortuna Sittard,
Justin Lonwijk,sr SUR,"FW,MF",23.0,15.0,13,1024.0,11.4,3.0,2.0,5.0,2.0,1.0,1.0,3.0,0.0,3.1,2.4,1.5,3.8,13.0,31.0,49.0,0.26,0.18,0.44,0.18,0.35,0.28,0.13,0.41,0.21,0.34,Matches,Eredivise,Fortuna Sittard,
Tijjani Noslin,nl NED,FW,24.0,13.0,13,1020.0,11.3,3.0,1.0,4.0,3.0,0.0,1.0,2.0,1.0,4.1,3.3,0.6,4.0,34.0,24.0,78.0,0.26,0.09,0.35,0.26,0.35,0.36,0.05,0.42,0.29,0.35,Matches,Eredivise,Fortuna Sittard,
Michael Verrips,nl NED,GK,26.0,12.0,12,1080.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches,Eredivise,Fortuna Sittard,
Oğuzhan Özyakup,tr TUR,MF,30.0,22.0,10,962.0,10.7,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,1.5,1.5,1.5,3.0,12.0,51.0,29.0,0.09,0.09,0.19,0.09,0.19,0.14,0.14,0.28,0.14,0.28,Matches,Eredivise,Fortuna Sittard,
Siemen Voet,be BEL,DF,23.0,21.0,9,978.0,10.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5,0.5,0.4,0.9,9.0,30.0,7.0,0.0,0.0,0.0,0.0,0.0,0.05,0.04,0.09,0.05,0.09,Matches,Eredivise,Fortuna Sittard,
Arianit Ferati,xk KVX,"MF,DF",25.0,16.0,9,739.0,8.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.4,1.1,8.0,39.0,29.0,0.0,0.12,0.12,0.0,0.12,0.09,0.04,0.13,0.09,0.13,Matches,Eredivise,Fortuna Sittard,
Ragnar Oratmangoen,id IDN,"MF,FW",25.0,27.0,8,885.0,9.8,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.8,1.8,23.0,42.0,62.0,0.0,0.1,0.1,0.0,0.1,0.1,0.08,0.18,0.1,0.18,Matches,Eredivise,Fortuna Sittard,
Sadik Fofana,tg TOG,DF,20.0,11.0,6,633.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,6.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.02,Matches,Eredivise,Fortuna Sittard,
Rémy Vita,mg MAD,"DF,MF",22.0,15.0,6,592.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.2,0.4,12.0,14.0,27.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.06,0.03,0.06,Matches,Eredivise,Fortuna Sittard,
Kristoffer Peterson,se SWE,"MF,FW",28.0,18.0,6,583.0,6.5,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.7,0.7,1.9,2.5,16.0,15.0,46.0,0.0,0.31,0.31,0.0,0.31,0.11,0.29,0.39,0.11,0.39,Matches,Eredivise,Fortuna Sittard,
Luuk Koopmans,nl NED,GK,29.0,5.0,5,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,Fortuna Sittard,
Alessio da Cruz,0,"FW,MF",26.0,15.0,3,401.0,4.5,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.1,0.1,1.7,1.7,8.0,6.0,26.0,0.22,0.22,0.45,0.22,0.45,0.02,0.37,0.39,0.02,0.39,Matches,Eredivise,Fortuna Sittard,
Marko Lazetić,rs SRB,"FW,DF",19.0,8.0,3,177.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.6,0.7,2.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.09,0.29,0.37,0.09,0.37,Matches,Eredivise,Fortuna Sittard,
Iman Griffith,nl NED,"FW,MF",21.0,12.0,2,245.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,10.0,5.0,18.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,Matches,Eredivise,Fortuna Sittard,
Milan Robberechts,be BEL,"FW,MF",19.0,10.0,2,217.0,2.4,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.4,0.4,0.1,0.5,6.0,3.0,21.0,0.41,0.0,0.41,0.41,0.41,0.17,0.04,0.22,0.17,0.22,Matches,Eredivise,Fortuna Sittard,
Paul Gladon,nl NED,FW,31.0,2.0,2,172.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.2,1.1,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.48,0.11,0.59,0.48,0.59,Matches,Eredivise,Fortuna Sittard,
Mouhamed Belkheir,fr FRA,"FW,MF",24.0,15.0,1,422.0,4.7,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.1,1.3,0.0,1.4,4.0,8.0,22.0,0.21,0.0,0.21,0.21,0.21,0.45,0.01,0.46,0.28,0.29,Matches,Eredivise,Fortuna Sittard,
Tom Hendriks,nl NED,GK,21.0,1.0,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,Fortuna Sittard,
Nathan Markelo,cw CUW,DF,24.0,3.0,1,74.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.05,0.02,0.05,Matches,Eredivise,Fortuna Sittard,
Jayden Braaf,nl NED,"FW,MF",20.0,6.0,0,49.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.36,0.03,0.39,0.36,0.39,Matches,Eredivise,Fortuna Sittard,
Daan Bisschops,nl NED,MF,18.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,Fortuna Sittard,
Sjors Hermsen,0,"FW,MF",0.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,Fortuna Sittard,
Ramazan Bayram,nl NED,GK,18.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,Fortuna Sittard,
Boaz Broekmans,0,GK,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,Fortuna Sittard,
Úmaro Embaló,pt POR,MF,22.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,Fortuna Sittard,
Stipe Radić,hr CRO,DF,23.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,Fortuna Sittard,
Tristan Schenkhuizen,nl NED,MF,19.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,Fortuna Sittard,
Muhammet Tunahan Taşçı,tr TUR,MF,21.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,Fortuna Sittard,
Jeffrey De Lange,nl NED,GK,25.0,34.0,34,3060.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,Go Ahead Eagles,
Bas Kuipers,nl NED,DF,28.0,33.0,33,2950.0,32.8,5.0,4.0,9.0,5.0,0.0,0.0,6.0,0.0,3.9,3.9,4.6,8.4,71.0,120.0,187.0,0.15,0.12,0.27,0.15,0.27,0.12,0.14,0.26,0.12,0.26,Matches,Eredivise,Go Ahead Eagles,
Mats Deijl,nl NED,DF,26.0,32.0,32,2780.0,30.9,1.0,2.0,3.0,0.0,1.0,1.0,2.0,0.0,1.6,0.8,1.6,2.4,15.0,96.0,85.0,0.03,0.06,0.1,0.0,0.06,0.05,0.05,0.1,0.03,0.08,Matches,Eredivise,Go Ahead Eagles,
Willum Þór Willumsson,is ISL,MF,24.0,31.0,31,2672.0,29.7,7.0,2.0,9.0,7.0,0.0,0.0,1.0,1.0,5.5,5.5,3.9,9.4,59.0,137.0,140.0,0.24,0.07,0.3,0.24,0.3,0.18,0.13,0.32,0.18,0.32,Matches,Eredivise,Go Ahead Eagles,
Evert Linthorst,nl NED,MF,23.0,31.0,30,2364.0,26.3,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.8,0.7,2.6,3.3,23.0,146.0,50.0,0.04,0.04,0.08,0.04,0.08,0.03,0.1,0.13,0.03,0.12,Matches,Eredivise,Go Ahead Eagles,
Oliver Edvardsen,no NOR,"FW,MF",24.0,33.0,30,2346.0,26.1,7.0,1.0,8.0,7.0,0.0,0.0,0.0,0.0,7.4,7.4,2.8,10.2,57.0,74.0,167.0,0.27,0.04,0.31,0.27,0.31,0.28,0.11,0.39,0.28,0.39,Matches,Eredivise,Go Ahead Eagles,
Joris Kramer,nl NED,DF,26.0,30.0,29,2565.0,28.5,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.6,1.6,0.1,1.7,14.0,79.0,8.0,0.07,0.0,0.07,0.07,0.07,0.06,0.0,0.06,0.06,0.06,Matches,Eredivise,Go Ahead Eagles,
Bobby Adekanye,nl NED,FW,24.0,28.0,23,1804.0,20.0,0.0,5.0,5.0,0.0,0.0,0.0,4.0,1.0,2.6,2.6,5.7,8.3,67.0,51.0,114.0,0.0,0.25,0.25,0.0,0.25,0.13,0.29,0.41,0.13,0.41,Matches,Eredivise,Go Ahead Eagles,
Victor Edvardsen,se SWE,FW,27.0,32.0,21,1826.0,20.3,6.0,1.0,7.0,4.0,2.0,3.0,1.0,0.0,10.5,8.1,1.3,9.5,28.0,31.0,106.0,0.3,0.05,0.35,0.2,0.25,0.52,0.07,0.58,0.4,0.47,Matches,Eredivise,Go Ahead Eagles,
Jamal Amofa,nl NED,DF,24.0,22.0,20,1669.0,18.5,1.0,0.0,1.0,1.0,0.0,0.0,7.0,1.0,0.3,0.3,0.3,0.6,25.0,71.0,4.0,0.05,0.0,0.05,0.05,0.05,0.02,0.02,0.03,0.02,0.03,Matches,Eredivise,Go Ahead Eagles,
Philippe Rommens,be BEL,MF,25.0,20.0,20,1618.0,18.0,5.0,4.0,9.0,4.0,1.0,1.0,1.0,0.0,2.5,1.7,2.8,4.6,17.0,120.0,39.0,0.28,0.22,0.5,0.22,0.44,0.14,0.16,0.3,0.1,0.25,Matches,Eredivise,Go Ahead Eagles,
Gerrit Nauber,de GER,DF,31.0,25.0,19,1754.0,19.5,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,1.2,1.2,0.2,1.4,8.0,50.0,3.0,0.1,0.05,0.15,0.1,0.15,0.06,0.01,0.07,0.06,0.07,Matches,Eredivise,Go Ahead Eagles,
Jakob Breum,dk DEN,FW,19.0,32.0,15,1450.0,16.1,3.0,2.0,5.0,3.0,0.0,0.0,2.0,0.0,4.6,4.6,3.0,7.6,49.0,60.0,122.0,0.19,0.12,0.31,0.19,0.31,0.29,0.18,0.47,0.29,0.47,Matches,Eredivise,Go Ahead Eagles,
Enric Llansana,nl NED,"MF,DF",22.0,27.0,10,1221.0,13.6,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.6,1.7,20.0,85.0,19.0,0.15,0.0,0.15,0.15,0.15,0.08,0.05,0.12,0.08,0.12,Matches,Eredivise,Go Ahead Eagles,
Thibo Baeten,be BEL,"FW,MF",21.0,26.0,8,908.0,10.1,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,1.1,1.1,2.2,3.3,19.0,21.0,67.0,0.0,0.2,0.2,0.0,0.2,0.11,0.22,0.33,0.11,0.33,Matches,Eredivise,Go Ahead Eagles,
Xander Blomme,be BEL,MF,21.0,12.0,8,711.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.1,0.2,1.0,44.0,2.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,Matches,Eredivise,Go Ahead Eagles,
Sylla Sow,nl NED,FW,26.0,18.0,4,627.0,7.0,5.0,1.0,6.0,5.0,0.0,0.0,1.0,0.0,3.1,3.1,0.5,3.6,13.0,12.0,44.0,0.72,0.14,0.86,0.72,0.86,0.45,0.07,0.52,0.45,0.52,Matches,Eredivise,Go Ahead Eagles,
Søren Tengstedt,dk DEN,"MF,FW",23.0,14.0,2,405.0,4.5,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,1.8,13.0,11.0,25.0,0.0,0.44,0.44,0.0,0.44,0.19,0.2,0.39,0.19,0.39,Matches,Eredivise,Go Ahead Eagles,
Finn Stokkers,nl NED,FW,27.0,14.0,2,374.0,4.2,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,0.9,2.4,11.0,4.0,23.0,0.0,0.48,0.48,0.0,0.48,0.34,0.23,0.57,0.34,0.57,Matches,Eredivise,Go Ahead Eagles,
Luca Everink,nl NED,DF,22.0,7.0,2,282.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.4,3.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,0.02,0.1,0.12,0.02,0.12,Matches,Eredivise,Go Ahead Eagles,
Dean James,nl NED,"DF,FW",23.0,5.0,1,96.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.09,0.09,0.09,Matches,Eredivise,Go Ahead Eagles,
Pim Saathof,nl NED,DF,19.0,4.0,0,53.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,Go Ahead Eagles,
Rashaan Fernandes,nl NED,"FW,MF",24.0,6.0,0,34.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.22,0.23,0.45,0.22,0.45,Matches,Eredivise,Go Ahead Eagles,
Aventis Aventisian,am ARM,DF,20.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,Go Ahead Eagles,
Sven Jansen,nl NED,DF,18.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,Go Ahead Eagles,
Erwin Mulder,nl NED,GK,34.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,Go Ahead Eagles,
Darío Serra,es ESP,FW,20.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,Go Ahead Eagles,
Nando Verdoni,nl NED,GK,18.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,Go Ahead Eagles,
Robbin Weijenberg,0,MF,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,Go Ahead Eagles,
Mats Köhlert,de GER,DF,25.0,33.0,33,2957.0,32.9,2.0,2.0,4.0,2.0,0.0,0.0,6.0,0.0,0.7,0.7,5.4,6.1,87.0,127.0,181.0,0.06,0.06,0.12,0.06,0.12,0.02,0.16,0.19,0.02,0.19,Matches,Eredivise,Heerenveen,
Simon Olsson,se SWE,"MF,FW",25.0,34.0,32,2729.0,30.3,2.0,3.0,5.0,2.0,0.0,0.0,3.0,0.0,2.6,2.6,3.0,5.6,35.0,125.0,65.0,0.07,0.1,0.16,0.07,0.16,0.08,0.1,0.18,0.08,0.18,Matches,Eredivise,Heerenveen,
Sven van Beek,nl NED,DF,29.0,30.0,30,2617.0,29.1,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,1.1,1.1,0.8,1.9,25.0,122.0,10.0,0.03,0.03,0.07,0.03,0.07,0.04,0.03,0.06,0.04,0.06,Matches,Eredivise,Heerenveen,
Thom Haye,id IDN,MF,28.0,32.0,29,2610.0,29.0,4.0,4.0,8.0,1.0,3.0,4.0,4.0,1.0,4.6,1.4,3.2,4.6,50.0,241.0,45.0,0.14,0.14,0.28,0.03,0.17,0.16,0.11,0.27,0.05,0.16,Matches,Eredivise,Heerenveen,
Osame Sahraoui,no NOR,FW,22.0,32.0,28,2469.0,27.4,8.0,4.0,12.0,8.0,0.0,0.0,0.0,0.0,6.8,6.8,4.0,10.8,166.0,108.0,293.0,0.29,0.15,0.44,0.29,0.44,0.25,0.14,0.39,0.25,0.39,Matches,Eredivise,Heerenveen,
Paweł Bochniewicz,pl POL,DF,27.0,29.0,26,2311.0,25.7,3.0,1.0,4.0,3.0,0.0,0.0,2.0,0.0,1.4,1.4,0.4,1.8,28.0,122.0,10.0,0.12,0.04,0.16,0.12,0.16,0.05,0.02,0.07,0.05,0.07,Matches,Eredivise,Heerenveen,
