D a t e,T i m e,C o m p,R o u n d,D a y,V e n u e,R e s u l t,G F,G A,O p p o n e n t,x G,x G A,P o s s,A t t e n d a n c e,C a p t a i n,F o r m a t i o n,R e f e r e e,M a t c h   R e p o r t,N o t e s
2023-12-14,17:45,Conf Lg,Group stage,Thu,Away,L,0,2,sct Aberdeen,0.9,1.2,77.0,14474,Makoto Hasebe,4-1-4-1,Miguel Nogueira,Match Report,0
2023-12-17,17:30,Bundesliga,Matchweek 15,Sun,Away,L,0,3,Leverkusen,0.2,2.5,39.0,30210,Kevin Trapp,3-4-3,Christian Dingert,Match Report,0
2023-12-20,20:30,Bundesliga,Matchweek 16,Wed,Home,W,2,1,Gladbach,1.4,0.3,63.0,58000,Kevin Trapp,4-4-2,Florian Badstübner,Match Report,0
2024-01-13,15:30,Bundesliga,Matchweek 17,Sat,Away,W,1,0,RB Leipzig,1.1,3.5,38.0,45867,Kevin Trapp,3-4-3,Frank Willenborg,Match Report,0
2024-01-20,15:30,Bundesliga,Matchweek 18,Sat,Away,D,2,2,Darmstadt 98,1.2,1.1,50.0,17750,Kevin Trapp,3-4-3,Daniel Siebert,Match Report,0
2024-01-26,20:30,Bundesliga,Matchweek 19,Fri,Home,W,1,0,Mainz 05,1.3,0.8,55.0,58000,Kevin Trapp,3-4-3,Felix Zwayer,Match Report,0
2024-02-03,18:30,Bundesliga,Matchweek 20,Sat,Away,L,0,2,Köln,0.8,1.3,59.0,50000,Kevin Trapp,3-4-3,Timo Gerach,Match Report,0
2024-02-10,15:30,Bundesliga,Matchweek 21,Sat,Home,D,1,1,Bochum,2.4,1.5,53.0,57500,Robin Koch,4-2-3-1,Sven Jablonski,Match Report,0
2024-02-15,18:45,Conf Lg,Knockout round play-offs,Thu,Away,D,2,2,be Union SG,1.6,1.6,50.0,9015,Kevin Trapp,3-4-3,Craig Pawson,Match Report,Leg 1 of 2
2024-02-18,15:30,Bundesliga,Matchweek 22,Sun,Away,D,3,3,Freiburg,1.0,2.2,46.0,34700,Kevin Trapp,3-4-3,Tobias Stieler,Match Report,0
2024-02-22,21:00,Conf Lg,Knockout round play-offs,Thu,Home,L,1,2,be Union SG,1.2,0.8,53.0,57300,Kevin Trapp,3-4-3,Espen Eskås,Match Report,Leg 2 of 2; Union SG won
2024-02-25,15:30,Bundesliga,Matchweek 23,Sun,Home,D,2,2,Wolfsburg,0.9,1.0,57.0,56500,Kevin Trapp,4-4-2,Daniel Schlager,Match Report,0
2024-03-02,15:30,Bundesliga,Matchweek 24,Sat,Away,W,2,1,Heidenheim,1.2,1.0,42.0,15000,Kevin Trapp,4-4-2,Sören Storks,Match Report,0
2024-03-10,17:30,Bundesliga,Matchweek 25,Sun,Home,W,3,1,Hoffenheim,2.4,0.6,64.0,57000,Kevin Trapp,3-4-3,Bastian Dankert,Match Report,0
2024-03-17,17:30,Bundesliga,Matchweek 26,Sun,Away,L,1,3,Dortmund,0.9,2.3,34.0,81365,Kevin Trapp,3-4-3,Tobias Stieler,Match Report,0
2024-03-30,15:30,Bundesliga,Matchweek 27,Sat,Home,D,0,0,Union Berlin,1.0,1.5,65.0,57100,Kevin Trapp,3-4-3,Marco Fritz,Match Report,0
2024-04-05,20:30,Bundesliga,Matchweek 28,Fri,Home,D,1,1,Werder Bremen,2.1,1.6,66.0,58000,Kevin Trapp,4-4-2,Robert Hartmann,Match Report,0
2024-04-13,18:30,Bundesliga,Matchweek 29,Sat,Away,L,0,3,Stuttgart,0.6,1.2,46.0,60000,Kevin Trapp,4-2-2-2,Deniz Aytekin,Match Report,0
2024-04-19,20:30,Bundesliga,Matchweek 30,Fri,Home,W,3,1,Augsburg,1.8,0.5,63.0,57600,Kevin Trapp,4-4-2,Martin Petersen,Match Report,0
2024-04-27,15:30,Bundesliga,Matchweek 31,Sat,Away,L,1,2,Bayern Munich,0.5,3.3,38.0,75000,Kevin Trapp,3-5-2,Daniel Schlager,Match Report,0
2024-05-05,17:30,Bundesliga,Matchweek 32,Sun,Home,L,1,5,Leverkusen,1.9,2.7,55.0,58000,Kevin Trapp,4-2-2-2,Christian Dingert,Match Report,0
2024-05-11,15:30,Bundesliga,Matchweek 33,Sat,Away,D,1,1,Gladbach,1.5,0.4,56.0,54042,Kevin Trapp,3-5-2,Robert Schröder,Match Report,0
2024-05-18,15:30,Bundesliga,Matchweek 34,Sat,Home,D,2,2,RB Leipzig,2.1,1.6,47.0,57500,Kevin Trapp,3-4-3,Felix Zwayer,Match Report,0
