Player,Nation,Pos,Age,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,Matches
Arne Maier,de GER,MF,24.0,11.1,2,22,5,22.7,1.97,0.45,0.09,0.4,22.2,3,0,0,1.5,1.5,0.07,0.5,0.5,Matches
Maximilian Bauer,de GER,DF,23.0,9.0,1,4,1,25.0,0.44,0.11,0.25,1.0,5.2,0,0,0,1.4,1.4,0.34,-0.4,-0.4,Matches
Tim Breithaupt,de GER,MF,21.0,7.0,0,3,0,0.0,0.43,0.0,0.0,0.0,27.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Robert Gumny,pl POL,DF,25.0,5.3,0,3,1,33.3,0.56,0.19,0.0,0.0,13.4,0,0,0,0.2,0.2,0.07,-0.2,-0.2,Matches
Sven Michel,de GER,"FW,MF",33.0,6.5,2,12,5,41.7,1.85,0.77,0.08,0.2,20.7,0,1,2,2.4,0.8,0.07,-0.4,0.2,Matches
Patric Pfeiffer,de GER,DF,23.0,5.7,0,11,0,0.0,1.94,0.0,0.0,0.0,17.9,0,0,0,0.5,0.5,0.04,-0.5,-0.5,Matches
Dion Drena Beljo,hr CRO,"FW,MF",21.0,6.5,2,19,7,36.8,2.94,1.08,0.11,0.29,13.4,0,0,0,3.0,3.0,0.16,-1.0,-1.0,Matches
Tomáš Koubek,cz CZE,GK,30.0,3.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Mergim Berisha,de GER,FW,25.0,1.4,0,5,0,0.0,3.69,0.0,0.0,0.0,30.7,1,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
Mert Kömür,de GER,"MF,DF",18.0,1.3,1,2,1,50.0,1.53,0.76,0.5,1.0,16.0,0,0,0,0.2,0.2,0.1,0.8,0.8,Matches
Pep Biel,es ESP,"MF,FW",26.0,3.2,0,6,1,16.7,1.89,0.32,0.0,0.0,15.0,0,0,0,1.0,1.0,0.17,-1.0,-1.0,Matches
Irvin Cardona,fr FRA,"MF,DF",25.0,0.6,0,3,0,0.0,5.0,0.0,0.0,0.0,14.7,0,0,0,0.2,0.2,0.07,-0.2,-0.2,Matches
Masaya Okugawa,jp JPN,"FW,DF",27.0,0.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Nathanael Mbuku,fr FRA,FW,21.0,0.1,0,1,0,0.0,18.0,0.0,0.0,0.0,23.7,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Mahmut Kücüksahin,0,MF,19.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,26.0,34.0,49,429,123,28.7,12.62,3.62,0.1,0.36,17.5,12,5,7,46.1,40.7,0.1,2.9,3.3,0
Opponent Total,0,0,26.6,34.0,58,497,174,35.0,14.62,5.12,0.1,0.29,17.5,5,7,10,57.4,49.7,0.1,0.6,1.3,0
