D a t e,T i m e,C o m p,R o u n d,D a y,V e n u e,R e s u l t,G F,G A,O p p o n e n t,x G,x G A,P o s s,A t t e n d a n c e,C a p t a i n,F o r m a t i o n,R e f e r e e,M a t c h   R e p o r t,N o t e s
2024-01-07,12:00,Copa del Rey,Round of 32,Sun,Home,L,0,3,Mallorca,0.0,0.0,46.0,10653,Unai Elgezabal,4-4-2,Isidro Díaz de Mera,Match Report,0.0
2024-01-13,21:00,La Liga 2,Matchweek 22,Sat,Home,W,1,0,Valladolid,1.1,1.2,32.0,10742,Unai Elgezabal,4-4-2,José López,Match Report,0.0
2024-01-22,20:30,La Liga 2,Matchweek 23,Mon,Away,L,0,2,Leganés,1.2,1.2,60.0,8297,Unai Elgezabal,4-4-2,Iosu Galech,Match Report,0.0
2024-01-28,18:30,La Liga 2,Matchweek 24,Sun,Home,W,2,1,Albacete,2.7,0.8,52.0,10437,Unai Elgezabal,4-1-3-2,Miguel Sesma,Match Report,0.0
2024-02-02,20:30,La Liga 2,Matchweek 25,Fri,Away,L,0,2,Elche,0.4,2.0,37.0,14942,Unai Elgezabal,5-4-1,Rafael Sánchez,Match Report,0.0
2024-02-11,21:00,La Liga 2,Matchweek 26,Sun,Home,W,2,0,Racing Ferrol,1.1,1.2,38.0,9723,Unai Elgezabal,4-3-3,Rubén Ávalos,Match Report,0.0
2024-02-17,16:15,La Liga 2,Matchweek 27,Sat,Away,L,0,5,Oviedo,0.5,3.0,44.0,17813,Unai Elgezabal,4-3-3,Saúl Ais,Match Report,0.0
2024-02-25,16:15,La Liga 2,Matchweek 28,Sun,Home,W,1,0,Sporting Gijón,1.4,0.6,39.0,11083,Unai Elgezabal,4-4-2,José Guzmán,Match Report,0.0
2024-03-02,21:00,La Liga 2,Matchweek 29,Sat,Home,W,3,0,Cartagena,1.8,0.3,54.0,8743,Unai Elgezabal,4-4-2,Andrés Fuentes,Match Report,0.0
2024-03-10,18:30,La Liga 2,Matchweek 30,Sun,Away,W,1,0,Eibar,0.4,0.6,30.0,6425,Unai Elgezabal,4-4-2,Miguel Sesma,Match Report,0.0
2024-03-16,14:00,La Liga 2,Matchweek 31,Sat,Home,D,1,1,Levante,1.6,1.1,43.0,9753,Unai Elgezabal,4-4-2,Rafael Sánchez,Match Report,0.0
2024-03-24,16:15,La Liga 2,Matchweek 32,Sun,Away,L,0,3,Huesca,0.5,1.3,59.0,5997,Unai Elgezabal,4-4-2,Raúl González,Match Report,0.0
2024-03-29,20:30,La Liga 2,Matchweek 33,Fri,Home,D,0,0,Espanyol,1.3,0.4,49.0,10822,Unai Elgezabal,4-4-1-1,Adrián Cordero,Match Report,0.0
2024-04-07,16:15,La Liga 2,Matchweek 34,Sun,Away,L,1,2,Villarreal B,1.1,1.6,58.0,1814,Unai Elgezabal,4-4-2,Miguel González,Match Report,0.0
2024-04-14,18:30,La Liga 2,Matchweek 35,Sun,Home,W,2,1,Racing Sant,1.5,0.5,42.0,11314,Unai Elgezabal,4-4-2,Iván Caparrós,Match Report,0.0
2024-04-21,18:30,La Liga 2,Matchweek 36,Sun,Away,L,1,2,CD Mirandés,0.5,1.6,62.0,4418,Unai Elgezabal,3-4-3,José López,Match Report,0.0
2024-04-27,16:15,La Liga 2,Matchweek 37,Sat,Home,D,2,2,Amorebieta,1.3,0.9,42.0,8737,Aitor Córdoba,4-2-3-1,Andrés Fuentes,Match Report,0.0
2024-05-05,18:30,La Liga 2,Matchweek 38,Sun,Away,W,3,1,Zaragoza,0.5,1.9,45.0,23332,Unai Elgezabal,4-4-2,Salvador Lax,Match Report,0.0
2024-05-10,20:30,La Liga 2,Matchweek 39,Fri,Home,L,1,2,Eldense,1.3,1.8,64.0,10468,Unai Elgezabal,4-4-2,Miguel Sesma,Match Report,0.0
2024-05-18,14:00,La Liga 2,Matchweek 40,Sat,Away,L,0,1,FC Andorra,1.7,1.7,42.0,1210,Unai Elgezabal,4-4-2,Luis Milla,Match Report,0.0
2024-05-26,18:30,La Liga 2,Matchweek 41,Sun,Home,D,1,1,Tenerife,2.4,1.7,65.0,9432,Unai Elgezabal,4-4-2,Iván Caparrós,Match Report,0.0
2024-06-02,16:15,La Liga 2,Matchweek 42,Sun,Away,D,1,1,Alcorcón,1.8,1.8,59.0,2318,Aitor Córdoba,4-4-2,Miguel González,Match Report,0.0
