Player,Nation,Pos,Age,90s,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%,Matches
José Callejón,es ESP,"MF,FW",36.0,8.9,2,0,0,11,21,3,34,5,6,0,0,0,48,7,10,41.2,Matches
Kamil Jóźwiak,pl POL,MF,25.0,6.3,2,0,0,13,12,2,6,2,10,0,0,0,34,14,15,48.3,Matches
Antonio Puertas,es ESP,"MF,FW",31.0,8.1,3,1,0,21,12,6,20,6,8,1,0,0,30,13,23,36.1,Matches
Martin Hongla,cm CMR,"MF,DF",25.0,6.2,0,0,0,7,1,0,2,6,3,0,0,0,37,3,12,20.0,Matches
Kamil Piątkowski,pl POL,DF,23.0,5.6,1,1,0,3,3,0,2,8,10,0,0,0,23,11,10,52.4,Matches
Álvaro Carreras,es ESP,"MF,FW",20.0,5.3,1,0,0,6,11,1,14,7,8,0,0,0,29,10,5,66.7,Matches
Raúl Fernández,es ESP,GK,35.0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0.0,Matches
Matias Arezo,uy URU,FW,20.0,4.1,1,0,0,6,1,8,4,1,3,0,0,0,13,11,17,39.3,Matches
Marc Martínez,es ESP,GK,33.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0.0,Matches
Wilson Manafá,pt POR,"DF,MF",29.0,2.7,1,0,0,3,0,0,8,1,4,0,0,0,20,2,2,50.0,Matches
Faitout Maouassa,fr FRA,"DF,MF",25.0,2.5,0,0,0,3,3,0,20,1,5,0,0,0,11,3,1,75.0,Matches
Theo Corbeanu,ca CAN,"MF,FW",21.0,2.0,2,0,0,2,1,0,12,3,2,0,0,0,13,4,1,80.0,Matches
Víctor Díaz,es ESP,"DF,MF",35.0,1.8,1,0,0,0,0,0,0,1,3,0,0,0,6,3,1,75.0,Matches
Sergio Rodelas,es ESP,"FW,DF",18.0,1.4,0,0,0,2,1,0,4,0,2,0,0,0,7,0,2,0.0,Matches
Jesús Vallejo,es ESP,DF,26.0,1.2,1,0,0,2,1,0,0,0,1,0,0,0,8,0,1,0.0,Matches
Samuel Omorodion,es ESP,FW,19.0,0.9,0,0,0,1,3,0,0,0,1,0,0,0,2,2,5,28.6,Matches
Njegoš Petrović,rs SRB,"MF,FW",24.0,1.7,0,0,0,0,1,0,1,1,2,0,0,0,11,2,1,66.7,Matches
Famara Diedhiou,sn SEN,"FW,MF",30.0,1.0,1,0,0,6,3,0,2,0,1,1,0,0,5,12,6,66.7,Matches
Shon Weissman,il ISR,FW,27.0,0.9,0,0,0,1,1,0,1,0,1,0,0,0,2,1,5,16.7,Matches
Brau,es ESP,DF,21.0,0.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,Matches
Adri Bosch,es ESP,DF,22.0,0.3,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1,0.0,Matches
Pablo Saenz,0,MF,0.0,0.2,0,0,0,0,1,0,1,0,3,0,0,0,3,0,0,0.0,Matches
Alberto Soro,es ESP,MF,24.0,0.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,Matches
Alberto Perea,es ESP,"MF,FW",32.0,0.0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0.0,Matches
Squad Total,0,0,26.7,38.0,98,4,1,514,504,75,664,280,374,5,6,2,1708,484,540,47.3,0
Opponent Total,0,0,27.2,38.0,92,5,1,534,495,108,718,290,344,6,8,3,1884,540,484,52.7,0
